FIPS,Year,CancerDeaths,Population
29159,1990,51,32758
29159,1991,53,33141
29159,1992,44,33321
29159,1993,53,33811
29159,1994,45,34694
29159,1995,55,35052
29159,1996,57,35170
29159,1997,60,35529
29159,1998,59,35931
29161,1988,57,32798
29161,1989,43,32878
29161,1990,43,33121
29161,1991,45,33359
29161,1992,43,33947
29161,1993,43,34367
29161,1994,36,34681
29161,1995,69,35228
29161,1996,57,35812
29161,1997,38,36216
29161,1998,47,36560
29163,1988,28,14857
29163,1989,25,14684
29163,1990,29,14720
29163,1991,20,14897
29163,1992,22,15040
29163,1993,29,15207
29163,1994,25,15497
29163,1995,25,15816
29163,1996,26,15982
29163,1997,29,16125
29163,1998,21,16704
29165,1988,44,53368
29165,1989,54,54757
29165,1990,54,55958
29165,1991,63,57759
29165,1992,73,59510
29165,1993,58,61591
29165,1994,64,62901
29165,1995,62,64367
29165,1996,76,65310
29165,1997,71,66746
29165,1998,61,67996
29167,1988,22,19538
29167,1989,33,19761
29167,1990,32,20110
29167,1991,39,20730
29167,1992,19,21083
29167,1993,26,21546
29167,1994,35,22414
29167,1995,34,23166
29167,1996,36,23858
29167,1997,32,24182
29167,1998,22,24480
29169,1988,32,39017
29169,1989,34,38839
29169,1990,32,40171
29169,1991,37,40645
29169,1992,34,42575
29169,1993,38,39061
29169,1994,39,38398
29169,1995,51,36808
29169,1996,35,36322
29169,1997,38,37054
29169,1998,32,38669
29171,1988,7,4575
29171,1995,11,4633
29171,1997,10,4589
29173,1988,8,8056
29173,1989,15,7900
29173,1990,13,7840
29173,1991,13,7889
29173,1994,11,8271
29173,1995,12,8291
29173,1996,14,8363
29173,1997,15,8388
29173,1998,13,8513
29175,1988,32,23253
29175,1989,22,22614
29175,1990,42,22381
29175,1991,40,21858
29175,1992,42,22110
29175,1993,26,22340
29175,1994,35,22445
29175,1995,38,22377
29175,1996,33,22712
29175,1997,31,22629
29175,1998,32,22721
29177,1988,24,20685
29177,1989,28,20506
29177,1990,29,20645
29177,1991,29,20504
29177,1992,23,20346
29177,1993,41,20757
29177,1994,22,20520
29177,1995,37,20803
29177,1996,30,21145
29177,1997,25,21629
29177,1998,30,21928
29179,1988,6,6151
29179,1989,10,6130
29179,1995,11,6224
29179,1996,12,6160
29179,1998,12,6135
29181,1988,19,11177
29181,1989,19,11128
29181,1990,15,11294
29181,1991,20,11387
29181,1992,23,11450
29181,1993,23,11757
29181,1994,17,11988
29181,1995,25,12183
29181,1996,18,12294
29181,1997,25,12395
29181,1998,28,12504
29183,1988,183,195563
29183,1989,203,201967
29183,1990,212,207245
29183,1991,183,212861
29183,1992,181,218120
29183,1993,215,225376
29183,1994,234,230778
29183,1995,224,238794
29183,1996,256,245917
29183,1997,240,253272
29183,1998,245,260718
29185,1988,15,7486
29185,1989,17,7490
29185,1990,18,7518
29185,1991,21,7482
29185,1992,10,7652
29185,1993,21,7791
29185,1994,16,7867
29185,1995,19,8041
29185,1996,12,8306
29185,1997,27,8351
29185,1998,21,8324
29186,1988,33,15013
29186,1989,20,14930
29186,1990,27,14998
29186,1991,27,15074
29186,1992,19,15141
29186,1993,17,15387
29186,1994,12,15390
29186,1995,18,15596
29186,1996,24,15831
29186,1997,20,16091
29186,1998,20,16312
29187,1988,60,44511
29187,1989,72,45066
29187,1990,89,45611
29187,1991,76,46230
29187,1992,87,46525
29187,1993,68,47480
29187,1994,96,48231
29187,1995,87,49205
29187,1996,92,49878
29187,1997,82,50453
29187,1998,90,51087
29189,1988,1323,938367
29189,1989,1368,938021
29189,1990,1298,938786
29189,1991,1365,942359
29189,1992,1324,944291
29189,1993,1315,947700
29189,1994,1338,950900
29189,1995,1352,951914
29189,1996,1221,952376
29189,1997,1242,951441
29189,1998,1294,947952
29195,1988,39,21936
29195,1989,31,21673
29195,1990,34,21443
29195,1991,26,21206
29195,1992,39,20979
29195,1993,39,20995
29195,1994,23,21123
29195,1995,29,21391
29195,1996,24,21480
29195,1997,37,21388
29195,1998,30,21378
29197,1988,4,3739
29197,1990,10,3725
29199,1988,6,4395
29201,1988,30,37259
29201,1989,59,36966
29201,1990,50,37005
29201,1991,53,36817
29201,1992,60,37035
29201,1993,55,37305
29201,1994,58,37335
29201,1995,50,37600
29201,1996,57,37554
29201,1997,52,37689
29201,1998,59,37593
29203,1988,12,7125
29203,1991,12,7086
29203,1992,21,7272
29203,1993,12,7326
29203,1994,15,7479
29203,1995,20,7528
29203,1996,13,7494
29203,1997,10,7670
29205,1988,9,6250
29205,1990,12,6054
29205,1991,18,6054
29205,1993,12,6061
29205,1995,11,6162
29205,1998,12,6066
29207,1988,39,26231
29207,1989,43,26537
29207,1990,51,26550
29207,1991,45,26449
29207,1992,38,26613
29207,1993,46,26744
29207,1994,42,26883
29207,1995,61,27033
29207,1996,45,27181
29207,1997,53,27145
29207,1998,52,27304
29209,1988,33,16992
29209,1989,35,17291
29209,1990,32,17596
29209,1991,29,18366
29209,1992,32,19399
29209,1993,49,20831
29209,1994,35,22706
29209,1995,44,23981
29209,1996,47,24776
29209,1997,45,25198
29209,1998,44,25579
29211,1988,7,5677
29211,1992,13,5552
29211,1996,10,6117
29211,1997,10,6195
29213,1988,55,22575
29213,1989,45,22834
29213,1990,50,23306
29213,1991,57,24367
29213,1992,32,25864
29213,1993,50,28095
29213,1994,52,29960
29213,1995,49,31544
29213,1996,41,32855
29213,1997,65,33832
29213,1998,50,34638
29215,1988,28,19690
29215,1989,42,19661
29215,1990,25,19831
29215,1991,36,20165
29215,1992,34,20199
29215,1993,34,20295
29215,1994,31,20603
29215,1995,33,20792
29215,1996,29,20872
29215,1997,33,20894
29215,1998,39,20981
29217,1988,29,17715
29217,1989,27,17638
29217,1990,22,17536
29217,1991,33,17752
29217,1992,21,17425
29217,1993,32,17729
29217,1994,24,17978
29217,1995,24,18215
29217,1996,22,18301
29217,1997,20,18428
29217,1998,36,18729
29219,1988,30,17844
29219,1989,24,18074
29219,1990,26,18359
29219,1991,26,18905
29219,1992,26,19270
29219,1993,33,19686
29219,1994,19,20048
29219,1995,26,20652
29219,1996,23,20935
29219,1997,36,21454
29219,1998,30,22107
29221,1988,24,18603
29221,1989,29,19047
29221,1990,17,19395
29221,1991,30,19593
29221,1992,31,19750
29221,1993,37,20136
29221,1994,28,20355
29221,1995,20,20725
29221,1996,24,21073
29221,1997,22,21449
29221,1998,27,21768
29223,1988,25,10572
29223,1989,23,10499
29223,1990,16,10528
29223,1991,28,10897
29223,1992,28,11140
29223,1993,19,11345
29223,1994,26,11617
29223,1995,19,11696
29223,1996,30,11908
29223,1997,28,11956
29223,1998,27,12156
29225,1988,23,22164
29225,1989,32,22281
29225,1990,35,22313
29225,1991,39,22627
29225,1992,25,23096
29225,1993,34,23992
29225,1994,35,24772
29225,1995,34,25713
29225,1996,35,26568
29225,1997,25,27348
29225,1998,37,28063
29227,1988,2,2193
29229,1988,17,15334
29229,1989,21,15318
29229,1990,29,15417
29229,1991,32,15328
29229,1992,26,15301
29229,1993,22,15428
29229,1994,23,15642
29229,1995,30,16268
29229,1996,29,16623
29229,1997,27,16557
29229,1998,31,16520
29510,1988,711,380352
29510,1989,713,372344
29510,1990,777,365830
29510,1991,694,363618
29510,1992,705,359453
29510,1993,652,353687
29510,1994,664,348000
29510,1995,662,341390
29510,1996,562,335644
29510,1997,564,331686
29510,1998,576,328184
30001,1988,13,8026
30001,1990,12,7925
30001,1996,14,8819
30001,1997,10,8681
30003,1988,13,10838
30003,1989,13,11055
30003,1990,12,10914
30003,1991,14,10959
30003,1992,13,11161
30003,1993,11,11325
30003,1995,11,11778
30003,1996,18,12004
30003,1997,16,12222
30003,1998,17,12205
30005,1988,8,6551
30005,1989,11,6528
30005,1991,14,6362
30005,1993,10,6546
30005,1995,12,6610
30007,1988,8,3218
30007,1994,10,3493
30009,1988,8,7475
30009,1990,14,7357
30009,1991,16,7298
30009,1992,10,7576
30009,1993,10,7836
30009,1994,12,8158
30009,1997,21,8605
30009,1998,12,8574
30011,1988,2,1475
30013,1988,119,73725
30013,1989,90,74029
30013,1990,88,73495
30013,1991,108,74350
30013,1992,98,75270
30013,1993,106,76454
30013,1994,93,77377
30013,1995,107,77423
30013,1996,94,77411
30013,1997,98,75723
30013,1998,91,75523
30015,1988,5,5268
30015,1996,11,5399
30017,1988,21,11410
30017,1989,14,10967
30017,1990,20,10823
30017,1991,19,10701
30017,1992,22,10866
30017,1993,19,11041
30017,1994,18,11093
30017,1995,20,11079
30017,1996,20,11097
30017,1997,16,11022
30017,1998,16,10968
30019,1988,3,2170
30021,1988,15,9606
30021,1990,13,8855
30021,1991,14,8632
30021,1992,14,8441
30021,1993,15,8413
30021,1994,12,8408
30021,1997,12,8496
30021,1998,16,8376
30023,1988,24,9665
30023,1989,21,9544
30023,1990,15,9462
30023,1991,18,9361
30023,1992,21,9215
30023,1993,22,9252
30023,1994,15,9263
30023,1995,17,9248
30023,1996,11,9044
30023,1997,12,8996
30023,1998,13,8934
30025,1988,6,3094
30027,1988,21,11084
30027,1989,21,11040
30027,1990,18,10969
30027,1991,15,11144
30027,1993,23,11179
30027,1994,14,11308
30027,1995,17,11342
30027,1996,21,11281
30027,1997,12,11087
30027,1998,13,10866
30029,1988,58,54558
30029,1989,86,55321
30029,1990,82,56045
30029,1991,78,57565
30029,1992,86,59445
30029,1993,82,61810
30029,1994,68,63863
30029,1995,74,65941
30029,1996,87,67390
30029,1997,84,68132
30029,1998,77,68269
30031,1988,26,47074
30031,1989,30,47828
30031,1990,31,48649
30031,1991,42,50648
30031,1992,36,52559
30031,1993,46,54552
30031,1994,32,56639
30031,1995,35,58250
30031,1996,38,59385
30031,1997,43,60606
30031,1998,43,62199
30033,1988,3,1509
30035,1988,10,11410
30035,1989,17,11601
30035,1992,19,11797
30035,1993,12,11942
30035,1994,10,12169
30035,1995,23,12359
30035,1996,12,12588
30035,1998,12,12598
30037,1988,1,897
30039,1988,9,2461
30041,1988,24,16653
30041,1989,12,16710
30041,1990,16,16726
30041,1991,17,16721
30041,1992,20,16752
30041,1993,19,16477
30041,1994,26,16303
30041,1995,19,16417
30041,1996,18,16358
30041,1997,19,16204
30041,1998,17,16065
30043,1988,7,7478
30043,1989,15,7507
30043,1992,10,7858
30045,1988,2,2211
30047,1988,26,19392
30047,1989,36,19685
30047,1990,25,19584
30047,1991,35,20107
30047,1992,21,20492
30047,1993,24,21421
30047,1994,33,22038
30047,1995,31,22800
30047,1996,31,23369
30047,1997,28,23745
30047,1998,24,23935
30049,1988,59,45084
30049,1989,45,45025
30049,1990,62,45164
30049,1991,56,46025
30049,1992,76,47314
30049,1993,56,48580
30049,1994,51,49368
30049,1995,60,50604
30049,1996,53,51270
30049,1997,52,51310
30049,1998,61,51663
30053,1988,20,17053
30053,1989,28,16751
30053,1990,22,16673
30053,1991,27,16776
30053,1992,30,16732
30053,1993,30,17354
30053,1994,31,17444
30053,1995,15,17718
30053,1996,27,17747
30053,1997,20,17688
30053,1998,34,17635
30055,1988,3,2281
30057,1988,6,5417
30057,1989,11,5474
30057,1990,10,5540
30057,1991,11,5628
30057,1993,10,5682
30057,1996,12,6168
30061,1988,6,3149
30063,1988,85,74241
30063,1989,76,74597
30063,1990,64,75124
30063,1991,92,77379
30063,1992,74,79651
30063,1993,88,82245
30063,1994,76,83914
30063,1995,83,86130
30063,1996,76,87481
30063,1997,85,88541
30063,1998,76,89196
30065,1988,13,3932
30065,1989,11,3765
30065,1993,11,3786
30065,1998,10,4093
30067,1988,13,12521
30067,1989,21,13035
30067,1990,14,13553
30067,1991,14,13457
30067,1992,20,13621
30067,1993,16,14127
30067,1994,18,14402
30067,1995,20,14603
30067,1996,14,14731
30067,1997,14,14654
30067,1998,17,14288
30069,1988,1,493
30071,1988,6,4868
30071,1990,11,4791
30071,1994,10,4612
30071,1995,10,4711
30073,1988,8,6043
30073,1990,10,5951
30073,1994,12,5771
30075,1988,1,2159
30077,1988,10,6256
30077,1989,13,6184
30077,1996,11,6638
30077,1997,10,6636
30079,1988,5,1354
30081,1988,26,23067
30081,1989,32,23092
30081,1990,31,23280
30081,1991,21,24126
30081,1992,38,25426
30081,1993,31,26714
30081,1994,35,28327
30081,1995,36,29717
30081,1996,32,30818
30081,1997,28,31652
30081,1998,37,32116
30083,1988,11,10818
30083,1990,12,10077
30083,1991,11,9913
30083,1992,14,9782
30083,1994,18,9502
30083,1995,16,9437
30083,1997,16,9273
30085,1988,18,10632
30085,1989,13,10666
30085,1990,12,10498
30085,1992,14,10254
30085,1993,17,10330
30085,1994,10,10381
30085,1997,13,10294
30085,1998,12,10112
30087,1988,8,10609
30087,1990,16,10244
30087,1993,14,10205
30087,1994,14,10153
30087,1997,10,9470
30089,1988,14,8101
30089,1989,10,8050
30089,1990,13,8083
30089,1991,14,8036
30089,1992,12,8214
30089,1993,15,8560
30089,1994,15,8952
30089,1995,15,9326
30089,1996,11,9384
30089,1997,15,9451
30089,1998,15,9378
30091,1988,9,4632
30091,1989,11,4438
30091,1991,10,4075
30091,1996,11,3878
30093,1988,43,31777
30093,1989,54,31508
30093,1990,52,31317
30093,1991,47,31492
30093,1992,47,31695
30093,1993,37,32105
30093,1994,43,32243
30093,1995,46,32157
30093,1996,46,32145
30093,1997,48,32079
30093,1998,42,32361
30095,1988,7,5845
30095,1993,11,6449
30095,1995,10,6834
30095,1997,10,7199
30097,1988,4,2877
30099,1988,10,5833
30099,1989,10,5764
30099,1992,12,5681
30099,1998,10,5814
30101,1988,12,4870
30103,1988,2,892
30105,1988,12,7962
30105,1990,15,7619
30105,1991,22,7475
30105,1992,12,7467
30105,1993,12,7564
30105,1994,12,7473
30105,1995,10,7516
30105,1996,15,7451
30105,1998,16,7255
30107,1988,4,2092
30109,1988,2,1140
30111,1988,121,108726
30111,1989,140,107910
30111,1990,122,107644
30111,1991,146,109247
30111,1992,136,111963
30111,1993,150,114521
30111,1994,153,116267
30111,1995,169,118076
30111,1996,145,119066
30111,1997,148,119436
30111,1998,145,119610
31001,1988,40,27478
31001,1989,39,27445
31001,1990,43,27159
31001,1991,35,27428
31001,1992,35,27548
31001,1993,35,27761
31001,1994,42,27925
31001,1995,37,28137
31001,1996,43,28215
31001,1997,38,28323
31001,1998,35,28377
31003,1988,10,7312
31003,1989,12,7242
31003,1990,13,7186
31003,1992,11,7075
31003,1995,13,6905
31003,1996,10,6845
31007,1988,2,799
31009,1988,1,641
31011,1988,8,6030
31011,1990,10,5988
31011,1993,10,5901
31011,1994,10,5848
31011,1995,10,5818
31013,1988,16,12477
31013,1989,11,12368
31013,1990,15,12261
31013,1991,11,12162
31013,1992,11,12015
31013,1993,10,11893
31013,1994,14,11806
31013,1995,11,11909
31013,1996,13,11847
31013,1997,10,11826
31013,1998,15,11613
31015,1988,5,2536
31017,1988,5,3402
31019,1988,28,34673
31019,1989,43,34860
31019,1990,24,35185
31019,1991,35,35860
31019,1992,41,36386
31019,1993,39,37113
31019,1994,35,37447
31019,1995,37,37976
31019,1996,19,38637
31019,1997,37,38841
31019,1998,37,39227
31021,1988,9,6963
31021,1989,11,6941
31021,1990,12,6951
31021,1991,10,6930
31021,1994,12,6885
31021,1995,10,6955
31021,1997,16,6903
31023,1988,9,7892
31023,1989,13,7810
31023,1990,14,7718
31023,1991,16,7738
31023,1992,13,7833
31023,1993,13,7766
31023,1994,18,7820
31023,1995,12,7848
31023,1996,10,7941
31023,1998,11,8004
31025,1988,21,19930
31025,1989,25,19943
31025,1990,24,20056
31025,1991,21,20263
31025,1992,29,20596
31025,1993,32,20620
31025,1994,17,20901
31025,1995,15,21225
31025,1996,30,21694
31025,1997,29,22040
31025,1998,22,22484
31027,1988,13,9355
31027,1989,16,9196
31027,1991,13,9149
31027,1992,13,9122
31027,1993,10,9134
31027,1994,16,9069
31027,1995,11,9039
31029,1988,4,4001
31031,1988,11,5857
31031,1992,11,5793
31031,1995,11,5808
31033,1988,13,8883
31033,1989,17,8845
31033,1990,16,8698
31033,1992,14,8791
31033,1994,12,8889
31033,1995,14,8917
31033,1997,15,9005
31033,1998,11,8980
31035,1988,16,6626
31035,1989,14,6531
31035,1995,13,6562
31037,1988,8,8172
31037,1990,10,8106
31037,1991,16,8200
31037,1993,12,8507
31037,1998,10,9542
31039,1988,10,9323
31039,1989,13,9214
31039,1990,14,9096
31039,1991,11,9004
31039,1992,15,9009
31039,1994,12,9144
31039,1995,13,9209
31039,1996,10,9139
31039,1997,11,9121
31039,1998,11,9119
31041,1988,12,11119
31041,1989,20,10901
31041,1990,11,10893
31041,1991,14,10926
31041,1992,23,11007
31041,1993,12,10998
31041,1994,16,11016
31041,1995,16,10954
31041,1996,13,10845
31041,1997,18,10762
31041,1998,22,10606
31043,1988,22,15770
31043,1989,13,15719
31043,1990,15,15864
31043,1991,13,16149
31043,1992,29,16481
31043,1993,19,17029
31043,1994,17,17378
31043,1995,19,17809
31043,1996,21,18127
31043,1997,10,18406
31043,1998,16,18685
31045,1988,11,8708
31045,1991,13,8219
31045,1993,12,8512
31045,1995,11,8629
31045,1996,14,8565
31047,1988,30,18318
31047,1989,24,18112
31047,1990,27,18264
31047,1991,23,19190
31047,1992,22,20440
31047,1993,28,21413
31047,1994,27,21494
31047,1995,34,21713
31047,1996,34,21935
31047,1997,21,22026
31047,1998,27,22130
31049,1988,2,1989
31051,1988,3,5643
31051,1995,10,5654
31053,1988,45,31730
31053,1989,41,31723
31053,1990,40,31571
31053,1991,40,31545
31053,1992,48,31726
31053,1993,48,31629
31053,1994,53,31747
31053,1995,38,31886
31053,1996,45,32286
31053,1997,39,32477
31053,1998,43,32728
31055,1988,538,391309
31055,1989,487,393778
31055,1990,491,396489
31055,1991,489,402983
31055,1992,530,407717
31055,1993,535,410993
31055,1994,505,413916
31055,1995,505,418799
31055,1996,484,424774
31055,1997,497,429334
31055,1998,496,432896
31057,1988,3,2303
31059,1988,5,6494
31059,1989,10,6368
31059,1991,12,6266
31059,1992,10,6199
31059,1995,19,6069
31061,1988,3,3510
31061,1989,11,3466
31061,1990,10,3410
31063,1988,3,2877
31065,1988,9,4928
31065,1989,11,4781
31065,1990,13,4713
31065,1992,12,4874
31065,1994,12,4867
31065,1996,11,4780
31067,1988,30,20722
31067,1989,34,20523
31067,1990,30,20524
31067,1991,27,20486
31067,1992,30,20507
31067,1993,24,20591
31067,1994,37,20551
31067,1995,29,20525
31067,1996,36,20514
31067,1997,18,20645
31067,1998,28,20652
31069,1988,4,2282
31071,1988,3,1885
31073,1988,5,1764
31075,1988,4,767
31077,1988,1,2775
31079,1988,63,45364
31079,1989,66,45419
31079,1990,66,45772
31079,1991,68,46408
31079,1992,54,46765
31079,1993,66,47586
31079,1994,63,48082
31079,1995,65,48696
31079,1996,56,48984
31079,1997,68,49237
31079,1998,59,49777
31081,1988,4,8165
31081,1989,13,8177
31081,1990,11,8147
31081,1991,11,8231
31081,1992,11,8241
31081,1993,14,8353
31081,1994,12,8346
31081,1995,22,8460
31081,1998,15,8633
31083,1988,5,3462
31083,1994,10,3350
31085,1988,1,1136
31087,1988,5,3457
31087,1992,10,3116
31089,1988,9,11720
31089,1989,14,11666
31089,1990,10,11506
31089,1991,18,11420
31089,1992,20,11284
31089,1993,15,11272
31089,1994,16,11168
31089,1995,10,11073
31089,1996,16,10949
31089,1997,12,10853
31089,1998,17,10710
31091,1988,1,713
31093,1988,12,5632
31093,1994,15,5704
31093,1995,10,5804
31095,1988,11,7848
31095,1989,19,7786
