FIPS,Year,DiabDeaths,Population
5069,1998,18,79402
5071,1981,1,16465
5071,1982,3,16605
5071,1984,3,16830
5071,1985,2,16831
5071,1986,2,16931
5071,1987,4,16819
5071,1988,4,16664
5073,1979,1,9488
5073,1980,1,9421
5073,1981,1,9380
5073,1982,1,9325
5073,1983,1,9362
5073,1984,2,9470
5073,1985,2,9349
5073,1987,2,9167
5075,1980,2,17272
5075,1981,1,17362
5075,1982,2,17175
5075,1984,1,16932
5075,1985,3,16750
5075,1987,1,16517
5075,1988,1,16153
5077,1979,3,14786
5077,1980,5,14626
5077,1982,5,14385
5077,1983,2,14209
5077,1984,7,13915
5077,1987,1,13034
5077,1988,3,12690
5079,1979,3,12616
5079,1980,1,12637
5079,1981,2,12668
5079,1982,2,12407
5079,1983,2,12384
5079,1985,3,12278
5079,1988,3,12766
5081,1979,2,13779
5081,1980,1,13203
5081,1982,1,13123
5081,1984,1,13121
5081,1985,2,13153
5081,1988,2,12986
5083,1979,1,18764
5083,1980,1,18827
5083,1981,2,18848
5083,1982,2,18860
5083,1984,1,19094
5083,1985,1,19249
5083,1986,1,19143
5083,1987,2,19108
5083,1988,4,18953
5085,1979,2,32725
5085,1980,7,32969
5085,1981,2,33068
5085,1982,2,33398
5085,1983,1,33952
5085,1984,3,34352
5085,1985,3,34651
5085,1986,1,35416
5085,1987,3,35902
5085,1988,6,36165
5087,1979,1,10223
5087,1980,3,10692
5087,1981,4,10614
5087,1982,1,10596
5087,1983,1,10807
5087,1984,1,10886
5087,1985,1,10943
5087,1988,1,10808
5089,1979,1,10680
5089,1980,1,10634
5089,1981,3,10652
5089,1982,1,10736
5089,1984,1,10921
5089,1987,1,10907
5089,1988,1,10949
5091,1979,7,35502
5091,1980,7,35851
5091,1981,6,36169
5091,1982,2,36352
5091,1983,3,36802
5091,1984,8,36782
5091,1985,2,36465
5091,1986,8,36833
5091,1987,4,36876
5091,1988,5,36957
5091,1996,10,37339
5093,1979,3,58250
5093,1980,7,57290
5093,1981,7,56671
5093,1982,1,56816
5093,1983,6,56459
5093,1984,2,56942
5093,1985,7,56597
5093,1986,4,55955
5093,1987,9,55265
5093,1988,8,55043
5093,1990,10,54652
5093,1992,13,52515
5093,1993,14,48800
5093,1997,14,49212
5095,1979,1,13306
5095,1980,2,13175
5095,1981,2,12845
5095,1982,1,12789
5095,1983,4,12438
5095,1984,1,12087
5095,1987,1,11268
5095,1988,6,10905
5097,1983,1,7033
5097,1985,1,7219
5097,1988,1,7257
5099,1979,5,10427
5099,1980,1,10232
5099,1982,1,10126
5099,1983,1,10057
5099,1987,1,9784
5099,1988,1,9603
5101,1982,1,7240
5101,1983,1,7444
5101,1987,2,7357
5103,1980,2,28709
5103,1981,4,28792
5103,1982,3,28868
5103,1983,3,29189
5103,1984,3,29616
5103,1985,1,29826
5103,1986,5,29705
5103,1987,3,29538
5103,1988,4,29312
5105,1981,1,6985
5105,1982,1,7051
5105,1984,1,7249
5105,1987,2,7498
5107,1979,6,33744
5107,1980,6,33020
5107,1981,1,32434
5107,1982,5,31743
5107,1983,2,31139
5107,1985,2,30436
5107,1986,6,29594
5107,1987,4,28546
5107,1988,6,27785
5107,1991,13,26208
5107,1992,10,26143
5107,1995,10,26014
5107,1997,12,25804
5109,1979,3,9740
5109,1980,1,9702
5109,1983,1,9395
5109,1984,2,9344
5109,1986,1,9235
5111,1979,3,26333
5111,1980,1,25832
5111,1981,4,25363
5111,1982,1,24929
5111,1983,3,24656
5111,1984,4,24292
5111,1985,1,24201
5111,1986,3,24017
5111,1987,1,23883
5113,1979,1,16021
5113,1980,1,15893
5113,1981,2,16063
5113,1982,5,15865
5113,1983,2,15929
5113,1984,4,15999
5113,1986,2,15605
5113,1987,1,15586
5115,1979,3,36124
5115,1980,6,37183
5115,1981,5,38109
5115,1982,1,38371
5115,1983,5,38743
5115,1984,3,39376
5115,1985,5,40278
5115,1986,3,41008
5115,1987,2,41700
5115,1988,5,42174
5117,1988,1,8991
5119,1979,34,321689
5119,1980,26,328386
5119,1981,25,329281
5119,1982,18,329809
5119,1983,22,330611
5119,1984,28,333202
5119,1985,28,335164
5119,1986,20,336418
5119,1987,23,337299
5119,1988,42,334383
5119,1989,39,334245
5119,1990,32,333230
5119,1991,43,335140
5119,1992,38,338240
5119,1993,42,340366
5119,1994,39,339415
5119,1995,39,338638
5119,1996,45,339933
5119,1997,37,338968
5119,1998,44,339751
5121,1979,1,15708
5121,1980,2,15784
5121,1981,2,15494
5121,1983,1,15357
5121,1985,2,15340
5123,1979,2,29643
5123,1980,7,29433
5123,1981,1,29387
5123,1982,6,29397
5123,1983,2,29132
5123,1984,3,29053
5123,1985,9,28897
5123,1986,9,28728
5123,1987,5,28340
5123,1988,4,27660
5123,1991,10,26789
5125,1979,2,50086
5125,1980,3,51419
5125,1981,2,52127
5125,1982,6,52946
5125,1983,2,53470
5125,1984,1,54108
5125,1985,2,55100
5125,1986,2,56482
5125,1987,3,57998
5125,1988,2,59357
5125,1991,10,62959
5127,1980,1,9063
5127,1981,1,9005
5127,1982,1,8913
5127,1985,1,9262
5129,1980,2,8252
5129,1981,1,8080
5129,1983,1,8052
5129,1987,1,7706
5131,1979,5,89774
5131,1980,5,90364
5131,1981,7,90992
5131,1982,12,90283
5131,1983,6,90996
5131,1984,7,92057
5131,1985,7,92650
5131,1986,7,93000
5131,1987,13,93676
5131,1988,6,94052
5131,1990,26,93480
5131,1991,17,95028
5131,1992,22,96703
5131,1993,21,98706
5131,1994,29,99671
5131,1995,16,101455
5131,1996,17,103074
5131,1997,19,104404
5131,1998,13,105008
5133,1981,4,13219
5133,1984,2,13145
5133,1985,1,13100
5133,1987,1,12797
5133,1988,1,12550
5135,1982,1,13202
5135,1983,2,13392
5135,1984,2,13312
5135,1985,1,13110
5135,1986,1,12941
5135,1987,3,12896
5135,1988,2,12712
5137,1981,1,8559
5137,1983,2,8699
5137,1988,2,8886
5139,1979,3,47080
5139,1980,3,45569
5139,1981,7,45385
5139,1982,3,45367
5139,1983,9,45210
5139,1984,3,45239
5139,1985,1,45083
5139,1986,11,44667
5139,1987,8,44357
5139,1988,9,44058
5139,1989,11,43299
5139,1990,10,43234
5139,1997,14,42191
5141,1979,2,12442
5141,1981,1,12511
5141,1982,2,12641
5141,1983,2,12755
5141,1984,1,12857
5141,1986,1,12829
5141,1987,4,12866
5141,1988,1,12853
5143,1979,4,94281
5143,1980,5,96486
5143,1981,6,96955
5143,1982,10,97069
5143,1983,6,97635
5143,1984,6,98930
5143,1985,5,100467
5143,1986,6,101559
5143,1987,5,103109
5143,1988,8,104503
5143,1989,14,105955
5143,1990,13,107981
5143,1991,16,113130
5143,1993,12,122298
5143,1994,10,127852
5143,1996,14,139273
5143,1997,14,142638
5143,1998,18,144799
5145,1979,1,47483
5145,1981,5,48628
5145,1982,1,48496
5145,1983,3,48684
5145,1984,2,49141
5145,1985,2,49018
5145,1987,4,49754
5145,1988,4,49969
5145,1996,10,58801
5147,1981,1,10361
5147,1982,1,10193
5147,1985,3,9795
5149,1979,2,16340
5149,1980,2,15874
5149,1982,1,15988
5149,1986,3,16368
5149,1987,1,16463
5149,1988,2,16639
6001,1979,64,1055946
6001,1980,69,1061152
6001,1981,66,1081011
6001,1982,77,1094075
6001,1983,62,1112963
6001,1984,67,1130332
6001,1985,86,1147576
6001,1986,75,1164725
6001,1987,84,1178226
6001,1988,97,1199494
6001,1989,107,1218886
6001,1990,92,1224926
6001,1991,117,1259958
6001,1992,95,1272550
6001,1993,113,1277969
6001,1994,124,1279394
6001,1995,146,1282853
6001,1996,158,1293891
6001,1997,147,1314056
6001,1998,142,1338710
6003,1986,1,1177
6005,1980,2,18322
6005,1981,1,19122
6005,1982,1,19434
6005,1985,2,21237
6005,1986,1,21896
6005,1987,3,22948
6007,1979,8,130705
6007,1980,7,135843
6007,1981,12,139927
6007,1982,10,142869
6007,1983,14,144827
6007,1984,7,146841
6007,1985,16,150294
6007,1986,7,152341
6007,1987,9,155567
6007,1988,11,160030
6007,1989,11,164228
6007,1991,13,173862
6007,1992,15,176374
6007,1993,12,178502
6007,1994,23,179901
6007,1995,17,181074
6007,1996,21,180932
6007,1997,12,182087
6007,1998,22,183790
6009,1979,3,18732
6009,1980,3,19608
6009,1981,2,20486
6009,1984,2,22764
6009,1985,1,23411
6009,1986,3,24290
6009,1987,2,25568
6009,1988,5,26524
6011,1982,1,13170
6011,1983,2,13395
6011,1984,1,13419
6011,1987,1,14219
6011,1988,1,14747
6013,1979,36,621619
6013,1980,40,634607
6013,1981,53,643799
6013,1982,41,654297
6013,1983,55,664240
6013,1984,43,671591
6013,1985,59,683479
6013,1986,65,696159
6013,1987,50,709722
6013,1988,57,728070
6013,1989,48,752104
6013,1990,61,769819
6013,1991,44,785641
6013,1992,47,800370
6013,1993,63,811531
6013,1994,83,819361
6013,1995,91,827917
6013,1996,80,837918
6013,1997,63,854968
6013,1998,73,872119
6015,1979,3,17240
6015,1980,4,17497
6015,1982,3,17817
6015,1983,2,17899
6015,1984,2,17744
6015,1985,4,17862
6015,1987,1,18590
6015,1988,1,19374
6017,1979,2,78460
6017,1980,1,83516
6017,1981,4,86750
6017,1982,3,89383
6017,1983,3,90251
6017,1984,6,92020
6017,1985,3,95485
6017,1986,7,98661
6017,1987,9,102803
6017,1988,11,108323
6017,1994,10,135283
6017,1995,11,137462
6017,1998,11,144315
6019,1979,28,487580
6019,1980,41,495874
6019,1981,52,509496
6019,1982,31,520788
6019,1983,30,533968
6019,1984,43,549213
6019,1985,36,560418
6019,1986,41,569147
6019,1987,49,583844
6019,1988,66,602082
6019,1989,39,624480
6019,1990,57,640581
6019,1991,65,662415
6019,1992,66,680381
6019,1993,72,696260
6019,1994,83,708234
6019,1995,91,716765
6019,1996,80,727603
6019,1997,81,736312
6019,1998,92,743239
6021,1979,1,19941
6021,1980,1,20278
6021,1981,1,20873
6021,1982,4,21125
6021,1983,1,21633
6021,1986,4,21837
6021,1987,2,21947
6023,1979,6,104001
6023,1980,8,104809
6023,1981,8,106391
6023,1982,4,105606
6023,1983,8,105222
6023,1984,4,105658
6023,1985,18,106282
6023,1986,14,106650
6023,1987,10,107586
6023,1988,11,109288
6023,1990,14,113134
6023,1992,15,116430
6023,1993,14,117405
6023,1994,18,117111
6023,1995,17,118886
6023,1996,18,118917
6023,1997,14,119721
6025,1979,5,87789
6025,1980,5,89901
6025,1981,7,91975
6025,1982,2,93007
6025,1983,4,93990
6025,1984,10,94537
6025,1985,11,96110
6025,1986,8,95682
6025,1987,4,96942
6025,1988,10,98857
6025,1994,11,129818
6025,1996,10,133070
6025,1997,12,133472
6025,1998,10,134454
6027,1979,1,16777
6027,1981,2,16933
6027,1982,1,17293
6027,1984,4,17010
6027,1985,4,16824
6027,1986,2,16594
6027,1987,4,16500
6027,1988,1,16591
6029,1979,25,380985
6029,1980,25,390699
6029,1981,29,405786
6029,1982,24,419958
6029,1983,27,432140
6029,1984,41,443787
6029,1985,36,457839
6029,1986,33,469146
6029,1987,36,480248
6029,1988,51,493085
6029,1989,41,509328
6029,1990,43,524108
6029,1991,42,548020
6029,1992,52,568113
6029,1993,47,577080
6029,1994,65,591541
6029,1995,67,595974
6029,1996,70,601691
6029,1997,65,608927
6029,1998,67,617052
6031,1979,4,71321
6031,1980,3,71544
6031,1981,5,73895
6031,1982,5,75974
6031,1983,5,78817
6031,1984,6,80578
6031,1985,5,82645
6031,1986,7,83872
6031,1987,6,85538
6031,1988,10,91777
6031,1989,14,96858
6031,1994,18,108015
6031,1995,17,110086
6031,1996,18,111706
6031,1997,24,112801
6031,1998,22,117502
6033,1979,6,32434
6033,1980,3,33926
6033,1981,5,35926
6033,1982,4,37079
6033,1983,1,38700
6033,1984,2,40399
6033,1985,6,41921
6033,1986,3,42416
6033,1987,4,43231
6033,1988,6,43935
6033,1995,11,51378
6035,1980,1,21065
6035,1981,3,21920
6035,1982,2,22677
6035,1984,1,23066
6035,1985,2,23305
6035,1986,4,23796
6035,1987,4,25135
6035,1988,1,25750
6037,1979,510,7125514
6037,1980,578,7203146
6037,1981,514,7328658
6037,1982,525,7476821
6037,1983,535,7620547
6037,1984,596,7734369
6037,1985,547,7878796
6037,1986,576,8080700
6037,1987,642,8237729
6037,1988,596,8354142
6037,1989,635,8485817
6037,1990,621,8546671
6037,1991,626,8608371
6037,1992,641,8708341
6037,1993,682,8744771
6037,1994,845,8733924
6037,1995,888,8718357
6037,1996,965,8747015
6037,1997,1004,8813724
6037,1998,994,8913914
6039,1979,2,57947
6039,1980,7,60907
6039,1981,5,64652
6039,1982,9,66503
6039,1983,7,68596
6039,1984,3,69869
6039,1985,8,71845
6039,1986,6,73501
6039,1987,4,75455
6039,1988,12,78091
6039,1990,12,84197
6039,1992,11,95119
6039,1993,15,99459
6039,1994,17,102593
6039,1995,12,104384
6039,1996,19,108000
6039,1997,16,111054
6039,1998,13,113719
6041,1979,12,214675
6041,1980,9,214062
6041,1981,9,215115
6041,1982,10,214287
6041,1983,14,214476
6041,1984,10,213467
6041,1985,9,212544
6041,1986,8,213798
6041,1987,8,214561
6041,1988,13,215365
6041,1991,10,221045
6041,1994,15,225273
6041,1996,10,223872
6041,1998,12,228901
6043,1980,1,10534
6043,1982,2,11144
6043,1984,2,11584
6043,1987,2,12322
6043,1988,1,12677
6045,1979,4,62276
6045,1980,2,63972
6045,1981,5,65453
6045,1982,1,66528
6045,1983,5,67403
6045,1984,5,68387
6045,1985,8,69744
6045,1986,8,70449
6045,1987,5,71354
6045,1988,8,72397
6047,1979,6,128022
6047,1980,12,130817
6047,1981,10,135663
6047,1982,9,138592
6047,1983,12,143261
6047,1984,9,146663
6047,1985,7,150941
6047,1986,15,153674
6047,1987,15,157655
6047,1988,19,162234
6047,1989,18,167392
6047,1990,12,172516
6047,1991,12,179445
6047,1992,12,182619
6047,1993,18,186237
6047,1994,29,190585
6047,1995,24,187894
6047,1996,23,187065
6047,1997,22,190217
6047,1998,30,193936
6049,1979,1,8008
6049,1980,2,8171
6049,1982,2,8764
6049,1985,1,8925
6049,1986,1,8784
6049,1988,1,8764
6051,1979,1,8135
6051,1980,1,8480
6053,1979,10,277783
6053,1980,20,281351
6053,1981,16,289906
6053,1982,15,296049
6053,1983,12,303001
6053,1984,17,310106
6053,1985,12,316359
6053,1986,20,323578
6053,1987,15,328891
6053,1988,28,333481
6053,1989,16,337498
6053,1990,16,342458
6053,1991,17,350583
6053,1992,19,357382
6053,1993,27,355666
6053,1994,26,336729
6053,1995,37,339302
6053,1996,23,345435
6053,1997,22,359532
6053,1998,20,370154
6055,1979,7,92573
6055,1980,9,93011
6055,1981,4,93223
6055,1982,7,94512
6055,1983,4,94740
6055,1984,10,94793
6055,1985,9,95804
6055,1986,4,96835
6055,1987,11,97378
6055,1988,2,98315
6055,1992,13,105451
6055,1993,14,105989
6055,1994,12,106849
6055,1996,10,108260
6055,1997,16,109878
6055,1998,17,111456
6057,1979,3,45946
6057,1980,6,49159
6057,1981,2,53318
6057,1982,1,55863
6057,1983,5,57366
6057,1984,1,59158
6057,1985,4,61345
6057,1988,4,68646
6059,1979,59,1831496
6059,1980,65,1871820
6059,1981,86,1939972
6059,1982,79,1978380
6059,1983,87,2017482
6059,1984,98,2048919
6059,1985,77,2096384
6059,1986,83,2150380
6059,1987,97,2200804
6059,1988,86,2252350
6059,1989,126,2303661
6059,1990,110,2327566
6059,1991,102,2360294
6059,1992,121,2403208
6059,1993,133,2435630
6059,1994,174,2465362
6059,1995,170,2497942
6059,1996,184,2533305
6059,1997,168,2594233
6059,1998,198,2652911
6061,1979,4,108288
6061,1980,7,112659
6061,1981,11,117348
6061,1982,9,120803
6061,1983,7,122923
6061,1984,8,126447
6061,1985,9,130505
6061,1986,5,134835
6061,1987,17,140424
6061,1988,9,146453
6061,1989,12,155074
6061,1992,19,178066
6061,1993,16,183061
6061,1994,15,189264
6061,1996,22,202959
6061,1997,10,209261
6061,1998,11,217206
6063,1979,3,16139
6063,1980,1,16751
6063,1982,1,17429
6063,1983,1,17225
6063,1986,1,17720
6063,1987,2,17992
6063,1988,1,18229
6065,1979,33,605721
6065,1980,38,628025
6065,1981,41,656708
6065,1982,42,681536
6065,1983,55,706886
6065,1984,31,741500
6065,1985,40,782169
6065,1986,67,825195
6065,1987,49,881374
6065,1988,58,945166
6065,1989,50,1030473
6065,1990,58,1111276
6065,1991,70,1180217
6065,1992,78,1217866
6065,1993,83,1244024
6065,1994,99,1272842
6065,1995,98,1296014
6065,1996,133,1313144
6065,1997,114,1340011
6065,1998,146,1374810
6067,1979,41,742951
6067,1980,58,756994
6067,1981,58,778396
6067,1982,46,802629
6067,1983,64,821402
6067,1984,52,837403
6067,1985,47,857718
6067,1986,75,881297
6067,1987,75,912296
6067,1988,74,941642
6067,1989,73,969803
6067,1990,62,1000621
6067,1991,59,1061567
6067,1992,82,1074466
6067,1993,80,1078860
6067,1994,117,1079004
6067,1995,131,1088069
6067,1996,116,1099863
6067,1997,118,1111508
6067,1998,113,1126631
6069,1979,2,23406
6069,1980,2,24027
6069,1981,1,24954
6069,1982,4,25861
6069,1983,2,26650
6069,1984,2,27850
6069,1985,2,29235
6069,1986,3,30407
6069,1988,3,33086
6071,1979,54,824910
6071,1980,49,862665
6071,1981,58,898984
6071,1982,58,931766
6071,1983,67,960179
6071,1984,53,990557
6071,1985,74,1034053
6071,1986,77,1084670
6071,1987,79,1152160
6071,1988,94,1229775
6071,1989,123,1309830
6071,1990,93,1372371
6071,1991,120,1440595
6071,1992,113,1482081
6071,1993,166,1495830
6071,1994,172,1504135
6071,1995,192,1520089
6071,1996,182,1538250
6071,1997,221,1558072
6071,1998,211,1585062
6073,1979,74,1760532
6073,1980,76,1793365
6073,1981,89,1854349
6073,1982,92,1896671
6073,1983,77,1939145
6073,1984,88,1983906
6073,1985,94,2040550
6073,1986,101,2107912
6073,1987,125,2183123
6073,1988,133,2268879
6073,1989,118,2346623
6073,1990,129,2395042
6073,1991,125,2439901
6073,1992,125,2479419
6073,1993,152,2482079
6073,1994,201,2493461
6073,1995,183,2497963
6073,1996,173,2520582
6073,1997,209,2553959
6073,1998,173,2595096
6075,1979,53,634613
6075,1980,69,637302
6075,1981,59,645081
6075,1982,48,653260
6075,1983,49,661560
6075,1984,68,669540
6075,1985,64,683240
6075,1986,57,691717
6075,1987,53,690677
6075,1988,65,685408
6075,1989,81,681234
6075,1990,51,678480
6075,1991,58,683324
6075,1992,50,688547
6075,1993,70,693256
6075,1994,50,695217
6075,1995,40,698329
6075,1996,72,705292
6075,1997,71,713830
6075,1998,41,720799
6077,1979,21,324029
6077,1980,34,332894
6077,1981,38,346379
6077,1982,30,357672
6077,1983,41,369169
6077,1984,33,381301
6077,1985,47,397821
6077,1986,34,411883
6077,1987,43,426186
6077,1988,43,437039
6077,1989,38,446304
6077,1990,43,459413
6077,1991,46,469516
6077,1992,51,476568
6077,1993,41,482328
6077,1994,63,487617
6077,1995,50,492542
6077,1996,59,498319
6077,1997,66,504931
6077,1998,79,512587
6079,1979,5,143658
6079,1980,5,148070
6079,1981,8,154032
6079,1982,9,158328
6079,1983,12,162666
6079,1984,3,168249
6079,1985,10,175479
6079,1986,13,182036
6079,1987,6,188335
6079,1988,9,192954
6079,1989,11,201262
6079,1990,11,204840
6079,1992,12,207999
6079,1994,13,211686
6079,1996,11,217153
6079,1997,14,220239
6079,1998,17,223164
6081,1979,30,563961
6081,1980,34,565511
6081,1981,30,568732
6081,1982,29,572048
6081,1983,26,581214
6081,1984,30,587351
6081,1985,30,593062
6081,1986,30,593738
6081,1987,29,599513
6081,1988,33,607067
6081,1989,46,615733
6081,1990,36,618115
6081,1991,34,621309
6081,1992,39,627999
6081,1993,39,633533
6081,1994,43,637995
6081,1995,58,641475
6081,1996,50,647954
6081,1997,48,657425
6081,1998,65,662001
6083,1979,18,282058
6083,1980,24,285176
6083,1981,20,291555
6083,1982,16,298296
6083,1983,14,306699
6083,1984,16,312736
6083,1985,20,321519
6083,1986,18,327972
6083,1987,20,333820
6083,1988,16,337654
6083,1989,16,347068
6083,1990,13,350457
6083,1991,11,354426
6083,1992,15,357324
6083,1993,15,359084
6083,1994,19,362651
6083,1995,29,362155
6083,1996,26,363266
6083,1997,22,367666
6083,1998,45,370828
6085,1979,48,1236684
6085,1980,75,1260650
6085,1981,58,1288260
6085,1982,58,1307131
6085,1983,71,1333749
6085,1984,80,1354856
6085,1985,88,1376732
6085,1986,85,1386240
6085,1987,87,1402554
6085,1988,92,1427328
6085,1989,95,1451798
6085,1990,93,1449767
6085,1991,85,1459931
6085,1992,91,1477148
6085,1993,79,1492484
6085,1994,118,1502915
6085,1995,135,1519052
6085,1996,134,1545806
6085,1997,131,1572355
6085,1998,144,1592604
6087,1979,8,173819
6087,1980,13,177784
6087,1981,16,183244
6087,1982,12,187010
6087,1983,9,191274
6087,1984,14,195373
6087,1985,12,201153
6087,1986,12,205570
6087,1987,11,209999
6087,1988,12,214523
6087,1989,13,220139
6087,1990,15,218525
6087,1992,10,221073
6087,1993,11,223408
6087,1994,13,225501
6087,1995,11,226933
6087,1996,22,228693
6087,1997,13,232942
6087,1998,26,238527
6089,1979,6,108214
6089,1980,9,111494
6089,1981,5,115506
6089,1982,4,116433
6089,1983,5,117373
6089,1984,4,119564
6089,1985,7,122403
6089,1986,5,123619
6089,1987,9,126112
6089,1988,9,129561
6089,1989,13,133483
6089,1990,18,139027
6089,1992,14,147754
6089,1994,15,148931
6089,1996,20,149325
6089,1997,17,149950
6089,1998,18,150829
6093,1979,1,37055
6093,1980,9,37981
6093,1981,1,38819
6093,1983,2,39040
6093,1984,2,39044
6093,1985,3,39219
6093,1986,3,38733
6093,1987,1,38884
6093,1988,3,39409
6095,1979,10,218507
6095,1980,15,228885
6095,1981,11,239304
6095,1982,20,247360
6095,1983,13,252972
6095,1984,14,256925
6095,1985,13,263800
6095,1986,19,275261
6095,1987,18,288115
6095,1988,27,301044
6095,1989,24,316842
6095,1990,21,330416
6095,1991,22,342571
6095,1992,18,348262
6095,1993,27,351918
6095,1994,34,353106
6095,1995,38,351766
6095,1996,33,353648
6095,1997,30,356924
6095,1998,28,363050
6097,1979,16,276341
6097,1980,10,283799
6097,1981,21,292028
6097,1982,14,297529
6097,1983,14,303589
6097,1984,17,308364
6097,1985,22,316481
6097,1986,21,325466
6097,1987,18,335489
6097,1988,22,346488
6097,1989,20,358767
6097,1990,23,365594
6097,1991,24,373599
6097,1992,20,380202
6097,1993,22,384962
6097,1994,24,389680
6097,1995,24,395083
6097,1996,30,400314
6097,1997,29,408299
6097,1998,19,416573
6099,1979,17,250224
6099,1980,19,255191
6099,1981,19,263742
6099,1982,21,268990
6099,1983,13,276064
6099,1984,22,280963
6099,1985,22,287959
6099,1986,25,297374
6099,1987,31,309037
6099,1988,15,321459
6099,1989,32,337808
6099,1990,12,354666
6099,1991,25,368363
6099,1992,38,376628
6099,1993,38,383270
6099,1994,58,387399
6099,1995,49,391045
6099,1996,32,395312
6099,1997,50,400655
6099,1998,52,407766
6101,1979,2,49806
6101,1980,5,50371
6101,1981,6,51780
6101,1982,2,53082
6101,1983,4,54405
6101,1984,5,54284
6101,1985,6,55040
6101,1986,5,55846
6101,1987,3,57071
6101,1988,2,58265
6101,1994,10,69142
6103,1979,1,35351
6103,1980,1,36920
6103,1981,2,38027
6103,1982,4,38963
6103,1983,1,39832
6103,1984,3,40616
6103,1985,4,41581
6103,1986,2,42010
6103,1987,10,42996
6103,1988,2,44128
6103,1994,16,50660
6105,1980,1,11466
6105,1982,2,11839
6105,1983,2,11961
6105,1984,3,12204
6105,1985,1,12292
6105,1986,2,12183
6105,1987,1,12097
6107,1979,15,231360
6107,1980,21,236962
6107,1981,19,244232
6107,1982,17,249717
6107,1983,17,256458
6107,1984,24,261905
6107,1985,14,268061
6107,1986,22,273454
6107,1987,26,278968
6107,1988,23,284976
6107,1989,23,291336
6107,1990,33,298500
6107,1991,30,309134
6107,1992,32,317322
6107,1993,34,324341
6107,1994,47,330661
6107,1995,48,332930
6107,1996,36,335496
6107,1997,55,339241
6107,1998,39,343995
6109,1979,2,31515
6109,1980,1,32464
6109,1981,2,33646
6109,1983,3,35439
6109,1984,3,36095
6109,1985,2,37621
6109,1986,1,39291
6109,1987,1,40914
6109,1988,3,42507
6111,1979,27,496882
6111,1980,35,513340
6111,1981,31,529430
6111,1982,22,544059
6111,1983,21,556205
6111,1984,31,568213
6111,1985,38,581768
6111,1986,44,593089
6111,1987,23,609032
6111,1988,32,627154
6111,1989,33,640419
6111,1990,42,644009
6111,1991,44,648511
6111,1992,39,656277
6111,1993,37,661141
6111,1994,51,668860
6111,1995,62,673254
6111,1996,69,678627
6111,1997,66,688090
6111,1998,88,697199
6113,1979,6,106032
6113,1980,3,109769
6113,1981,7,111437
6113,1982,6,113825
6113,1983,10,115262
