FIPS,Year,SubUseDisDeaths,Population
37147,1989,16,102658
37147,1990,21,103788
37147,1991,15,107669
37147,1992,19,109857
37147,1993,17,112069
37147,1994,15,114898
37147,1996,11,119759
37147,1997,12,122489
37147,1998,17,125089
37149,1987,3,12622
37149,1988,1,12648
37151,1987,10,96543
37151,1988,6,98668
37151,1990,13,101456
37151,1991,13,104032
37151,1992,11,105872
37151,1994,12,109201
37151,1995,12,111356
37153,1987,2,42279
37153,1988,13,42360
37153,1989,10,42280
37153,1990,11,42174
37153,1992,10,42532
37153,1995,11,43146
37155,1987,19,100968
37155,1988,10,101213
37155,1989,20,101048
37155,1990,15,100966
37155,1991,21,102513
37155,1992,27,104447
37155,1993,16,106407
37155,1994,34,108231
37155,1995,22,109987
37155,1996,20,111946
37155,1997,22,113802
37155,1998,12,115735
37157,1987,8,80790
37157,1988,10,81092
37157,1989,11,80916
37157,1990,15,81052
37157,1991,15,81659
37157,1992,25,81845
37157,1993,10,82212
37157,1994,17,82735
37157,1995,15,83539
37157,1996,16,84440
37157,1997,11,84970
37157,1998,10,85393
37159,1987,16,99791
37159,1988,13,101461
37159,1989,19,102698
37159,1990,13,103530
37159,1991,14,105249
37159,1994,10,110643
37159,1995,12,112619
37159,1996,10,115143
37159,1997,20,117264
37159,1998,16,118986
37161,1987,10,52443
37161,1988,4,52738
37161,1989,12,52887
37161,1996,12,56052
37161,1997,13,56557
37163,1987,7,45427
37163,1988,12,45272
37163,1989,13,44936
37163,1991,11,45788
37163,1994,11,49620
37163,1995,14,50624
37163,1996,10,51637
37165,1987,3,32140
37165,1988,4,32347
37165,1995,10,33469
37165,1996,11,33865
37167,1987,6,47790
37167,1988,7,48185
37167,1997,11,52757
37169,1987,1,34500
37169,1988,4,34700
37171,1987,7,57544
37171,1988,9,57639
37171,1989,11,57738
37171,1991,11,58878
37171,1994,10,61386
37171,1995,10,62286
37171,1997,11,63920
37173,1987,2,10247
37173,1988,3,10152
37175,1987,5,23787
37175,1988,4,23850
37177,1988,4,3625
37179,1987,12,76747
37179,1988,11,78456
37179,1990,12,81025
37179,1991,13,83883
37179,1995,14,96772
37179,1998,13,108833
37181,1987,7,36712
37181,1988,7,36760
37181,1989,11,36686
37181,1991,12,37311
37183,1987,34,370591
37183,1988,38,385551
37183,1989,43,399677
37183,1990,46,410717
37183,1991,37,432332
37183,1992,47,448554
37183,1993,38,467714
37183,1994,45,488416
37183,1995,52,509848
37183,1996,38,531434
37183,1997,49,552241
37183,1998,46,573450
37185,1987,3,15858
37185,1988,7,15934
37187,1988,3,13552
37189,1987,1,34283
37191,1987,18,97665
37191,1988,19,98576
37191,1989,25,100148
37191,1990,10,100687
37191,1992,23,103220
37191,1993,10,103866
37191,1994,23,104853
37191,1995,21,106776
37191,1996,16,108019
37191,1997,18,108277
37191,1998,21,108270
37193,1987,6,56977
37193,1988,8,56790
37193,1991,10,56619
37193,1996,13,59209
37195,1987,11,62276
37195,1988,20,62466
37195,1989,12,62959
37195,1990,20,62903
37195,1991,14,63498
37195,1992,18,64068
37195,1993,20,64409
37195,1994,14,65188
37195,1995,20,65699
37195,1997,19,67063
37195,1998,10,68016
37197,1987,2,28232
37197,1988,3,28442
37199,1988,1,14485
38003,1987,2,11765
38005,1987,2,7168
38005,1988,1,7067
38009,1988,2,7618
38013,1988,1,2979
38015,1987,2,56801
38015,1988,3,56705
38017,1987,3,95319
38017,1988,9,96395
38017,1995,11,108220
38017,1996,10,109947
38017,1998,15,114262
38025,1987,1,4110
38027,1987,1,2773
38029,1987,1,4697
38031,1987,1,3878
38035,1987,6,67866
38035,1988,3,68612
38049,1988,3,6298
38051,1988,1,3586
38053,1987,1,6916
38055,1987,1,10417
38057,1987,1,10191
38057,1988,1,9901
38059,1987,2,23308
38059,1988,3,23001
38061,1988,2,6755
38063,1987,1,4092
38067,1987,4,9007
38067,1988,2,8957
38069,1987,1,4876
38071,1987,1,11753
38071,1988,2,11771
38073,1988,1,5396
38075,1988,2,3034
38077,1987,1,17509
38077,1988,4,17144
38079,1987,3,12327
38079,1988,5,12374
38085,1987,3,3677
38089,1987,2,22984
38089,1988,2,22338
38093,1987,2,21688
38093,1988,3,21422
38099,1988,2,13114
38101,1987,2,58372
38101,1988,8,57550
38103,1988,2,5539
38105,1987,3,22217
38105,1988,3,21179
39001,1987,2,23318
39001,1988,1,23483
39003,1987,5,104257
39003,1988,7,104467
39005,1987,1,43757
39005,1988,2,44223
39007,1987,6,94233
39007,1988,3,94054
39007,1989,10,93667
39007,1997,10,95742
39009,1987,2,56908
39011,1987,3,41440
39011,1988,2,41893
39013,1987,6,69018
39013,1988,2,67740
39015,1988,5,32079
39017,1987,23,268783
39017,1988,28,271616
39017,1989,29,274822
39017,1990,25,279485
39017,1991,29,287022
39017,1992,34,292167
39017,1993,26,297504
39017,1994,21,300819
39017,1995,43,304389
39017,1996,33,307797
39017,1997,38,310699
39017,1998,40,313216
39019,1987,1,25010
39019,1988,2,24916
39021,1988,2,33269
39023,1987,10,139445
39023,1988,11,139679
39023,1989,11,139362
39023,1991,11,138871
39023,1992,13,138478
39023,1993,25,138151
39023,1994,15,137965
39023,1995,17,137589
39023,1996,18,137231
39023,1997,11,136225
39023,1998,15,135499
39025,1987,5,138737
39025,1988,9,140872
39025,1990,11,145277
39025,1994,12,156937
39025,1995,10,159428
39027,1987,2,32753
39027,1988,3,32676
39029,1987,3,101876
39029,1988,3,101555
39029,1998,10,104421
39031,1987,2,33279
39031,1988,2,33383
39033,1987,1,45495
39033,1988,4,45308
39035,1987,175,1354831
39035,1988,194,1336856
39035,1989,182,1330912
39035,1990,174,1323380
39035,1991,171,1325845
39035,1992,170,1328044
39035,1993,175,1329962
39035,1994,172,1326760
39035,1995,209,1321504
39035,1996,146,1315595
39035,1997,146,1306524
39035,1998,153,1299566
39037,1988,1,50537
39039,1987,1,37333
39039,1988,2,37291
39041,1987,4,58310
39041,1988,4,60597
39043,1987,5,72899
39043,1988,7,73024
39043,1990,10,72757
39045,1987,3,94893
39045,1988,7,96089
39047,1987,1,25579
39047,1988,2,25636
39049,1987,56,890929
39049,1988,104,907770
39049,1989,83,917309
39049,1990,106,924514
39049,1991,65,942593
39049,1992,67,956408
39049,1993,53,968159
39049,1994,62,976363
39049,1995,68,983436
39049,1996,72,989966
39049,1997,84,998461
39049,1998,78,1005476
39051,1987,1,35859
39051,1988,2,36353
39053,1987,3,28751
39053,1988,2,28742
39055,1987,1,74050
39055,1988,2,76101
39057,1987,8,127783
39057,1988,10,128802
39057,1995,11,139362
39057,1996,13,138936
39057,1997,10,137800
39057,1998,12,139178
39059,1987,3,37234
39059,1988,2,37064
39061,1987,95,825659
39061,1988,116,823308
39061,1989,113,819222
39061,1990,100,815714
39061,1991,115,818683
39061,1992,94,819653
39061,1993,111,820234
39061,1994,97,816209
39061,1995,106,811923
39061,1996,88,807917
39061,1997,88,804478
39061,1998,88,801153
39063,1987,4,62012
39063,1988,6,62211
39065,1987,1,29513
39065,1988,2,29238
39071,1987,1,32512
39071,1988,1,32851
39073,1988,3,23429
39075,1987,1,30265
39075,1988,2,30619
39077,1987,4,52959
39077,1988,3,53057
39079,1987,3,28557
39079,1988,1,28167
39081,1987,10,76857
39081,1988,7,76314
39083,1987,1,43779
39083,1988,1,43948
39085,1987,10,204676
39085,1988,9,204749
39085,1990,13,205891
39085,1992,12,209653
39085,1993,20,210626
39085,1994,12,211126
39085,1995,19,212361
39085,1996,21,213417
39085,1997,17,213416
39085,1998,14,213299
39087,1987,2,59070
39087,1988,1,58935
39089,1987,6,119073
39089,1988,6,119979
39089,1998,12,134047
39091,1987,5,38910
39091,1988,1,39363
39093,1987,13,256697
39093,1988,20,256904
39093,1989,20,258548
39093,1990,31,259071
39093,1991,20,261287
39093,1992,12,263073
39093,1993,23,264529
39093,1994,20,265980
39093,1995,27,266989
39093,1996,22,267500
39093,1997,13,268148
39093,1998,22,267486
39095,1987,37,440258
39095,1988,46,441900
39095,1989,50,439820
39095,1990,46,437585
39095,1991,44,436665
39095,1992,34,436209
39095,1993,50,434772
39095,1994,36,433421
39095,1995,50,431409
39095,1996,56,429805
39095,1997,53,429386
39095,1998,41,428193
39097,1987,1,33930
39097,1988,1,34821
39099,1987,21,251914
39099,1988,12,249335
39099,1989,36,248776
39099,1990,23,247537
39099,1991,20,247257
39099,1992,19,247679
39099,1993,16,247389
39099,1994,22,246010
39099,1995,19,244315
39099,1996,28,242491
39099,1997,23,240284
39099,1998,27,238687
39101,1988,5,60889
39103,1987,4,112453
39103,1988,3,114813
39107,1987,1,36586
39107,1988,1,36912
39109,1987,4,86833
39109,1988,4,87904
39111,1988,1,14470
39113,1987,42,546575
39113,1988,50,549822
39113,1989,59,546717
39113,1990,70,545597
39113,1991,43,547137
39113,1992,59,548315
39113,1993,52,547824
39113,1994,53,543203
39113,1995,52,540917
39113,1996,71,538417
39113,1997,67,534730
39113,1998,96,532027
39115,1987,2,13259
39115,1988,3,13281
39117,1987,2,25827
39117,1988,2,26022
39119,1987,2,77812
39119,1988,6,77552
39121,1987,1,10600
39121,1988,1,10396
39123,1987,1,37427
39123,1988,2,37690
39125,1987,2,19774
39125,1988,1,19634
39127,1987,5,29562
39127,1988,1,29557
39129,1987,1,44445
39131,1987,1,22203
39133,1987,3,134529
39133,1988,3,136276
39133,1997,14,143312
39135,1987,1,37779
39137,1988,2,31819
39139,1987,11,121126
39139,1988,7,120809
39141,1987,1,64183
39143,1987,2,58733
39143,1988,1,58766
39145,1987,6,76384
39145,1988,8,75685
39145,1991,11,74889
39145,1993,10,75045
39147,1988,1,56670
39149,1987,1,41884
39149,1988,1,41863
39151,1987,20,345724
39151,1988,17,347029
39151,1989,29,347227
39151,1990,21,346272
39151,1991,28,348168
39151,1992,22,349425
39151,1993,36,351093
39151,1994,31,351778
39151,1995,24,352062
39151,1996,41,352074
39151,1997,26,351357
39151,1998,26,350513
39153,1987,19,482025
39153,1988,32,484641
39153,1989,33,485857
39153,1990,37,487161
39153,1991,39,491484
39153,1992,30,494167
39153,1993,34,497276
39153,1994,23,499759
39153,1995,27,501487
39153,1996,34,504189
39153,1997,49,504750
39153,1998,46,505311
39155,1987,17,217546
39155,1988,16,217181
39155,1989,25,216363
39155,1990,11,215427
39155,1991,12,215877
39155,1992,12,216003
39155,1993,10,215840
39155,1994,13,215496
39155,1995,10,214369
39155,1996,15,213734
39155,1998,17,210997
39157,1987,2,78295
39157,1988,6,78722
39159,1987,2,29533
39159,1988,2,30079
39161,1987,3,28433
39163,1987,1,10665
39165,1987,4,103282
39165,1988,7,105908
39165,1997,11,133706
39167,1987,1,59531
39167,1988,3,58892
39169,1987,6,94383
39169,1988,6,96607
39171,1988,1,35050
39173,1987,4,106630
39173,1988,2,107946
40001,1987,1,17775
40003,1987,1,6172
40005,1988,1,12123
40009,1987,2,17780
40009,1988,5,17529
40011,1988,2,11035
40013,1988,3,29804
40015,1987,1,29050
40015,1988,2,28460
40017,1988,1,70114
40019,1987,3,42108
40019,1988,7,40637
40019,1997,10,41583
40021,1987,2,31629
40021,1988,2,31765
40023,1987,3,14868
40023,1988,2,14636
40027,1987,4,164872
40027,1988,7,165023
40027,1991,11,172786
40027,1994,12,183669
40027,1995,16,186590
40027,1996,18,189357
40027,1997,16,193746
40027,1998,16,196676
40029,1987,1,5569
40029,1988,1,5473
40031,1987,4,114820
40031,1988,11,112823
40031,1991,14,107419
40031,1994,13,114669
40031,1995,11,112560
40031,1996,14,112333
40031,1997,19,111620
40031,1998,12,111143
40033,1988,1,6194
40035,1987,1,13672
40035,1988,1,13479
40037,1987,1,60910
40037,1988,3,59271
40039,1987,2,26010
40039,1988,4,25299
40041,1987,1,25506
40041,1988,3,25694
40047,1987,1,55747
40047,1988,5,53649
40049,1987,4,25645
40049,1988,1,24850
40051,1988,2,39826
40055,1987,1,6041
40057,1987,1,3551
40061,1988,2,10171
40063,1987,1,12499
40063,1988,1,12007
40065,1987,1,29165
40067,1987,2,6590
40067,1988,2,6387
40069,1987,1,9803
40069,1988,1,9611
40071,1987,1,46207
40071,1988,3,44803
40073,1988,1,12956
40075,1987,3,10613
40075,1988,1,10551
40077,1987,1,9355
40077,1988,2,9420
40079,1987,4,40094
40079,1988,2,40084
40081,1987,2,27669
40081,1988,1,27180
40083,1987,1,27973
40083,1988,1,27518
40087,1987,1,22095
40087,1988,3,21677
40089,1987,3,32265
40089,1988,4,32061
40091,1987,1,15688
40091,1988,4,15521
40095,1987,1,10138
40095,1988,3,9970
40097,1987,2,31408
40097,1988,1,31114
40099,1987,2,11567
40099,1988,1,11389
40101,1987,4,64748
40101,1988,6,63621
40101,1998,13,64408
40103,1987,1,10669
40103,1988,1,10472
40105,1987,1,9619
40105,1988,1,9441
40107,1987,1,10937
40107,1988,1,10801
40109,1987,44,572893
40109,1988,56,570991
40109,1989,53,571867
40109,1990,55,569533
40109,1991,63,575268
40109,1992,62,582980
40109,1993,80,590889
40109,1994,64,597636
40109,1995,107,600140
40109,1996,94,605579
40109,1997,97,610510
40109,1998,85,613964
40111,1987,2,36002
40111,1988,2,34620
40113,1987,2,39696
40113,1988,1,39101
40115,1987,5,29467
40115,1988,4,28942
40117,1988,1,14665
40119,1987,3,59766
40119,1988,1,59175
40121,1987,6,38237
40121,1988,4,37525
40121,1997,11,39910
40123,1987,3,32325
40123,1988,4,31661
40125,1988,3,55443
40127,1988,1,10189
40131,1987,1,52827
40131,1988,4,52184
40133,1988,1,24204
40135,1987,1,32219
40135,1988,4,31812
40137,1987,3,39734
40137,1988,5,39100
40141,1987,1,10305
40143,1987,24,482876
40143,1988,35,476608
40143,1989,36,476226
40143,1990,31,479771
40143,1991,34,489536
40143,1992,41,496037
40143,1993,51,500304
40143,1994,57,502030
40143,1995,74,503269
40143,1996,69,509119
40143,1997,73,516599
40143,1998,66,524638
40145,1987,1,45910
40147,1987,3,45870
40147,1988,4,44854
40153,1987,1,18743
40153,1988,1,18301
41001,1987,2,13898
41001,1988,2,13734
41003,1987,2,65022
41003,1988,4,65257
41005,1987,29,246343
41005,1988,34,248493
41005,1989,30,259429
41005,1990,33,265625
41005,1991,25,274700
41005,1992,39,281886
41005,1993,22,287989
41005,1994,31,293399
41005,1995,35,298474
41005,1996,42,305389
41005,1997,58,311375
41005,1998,52,315041
41007,1987,6,29953
41007,1988,9,30178
41007,1996,12,32876
41009,1987,4,34084
41009,1988,7,34377
41009,1995,10,38333
41009,1997,10,39760
41011,1987,9,55723
41011,1988,8,55901
41011,1989,13,55659
41011,1991,10,56638
41011,1992,11,57510
41011,1993,12,58271
41011,1994,12,58352
41011,1995,15,58369
41011,1996,13,58229
41011,1997,22,58141
41011,1998,12,57750
41013,1987,1,12388
41015,1987,2,16111
41015,1988,5,16784
41017,1987,7,63656
41017,1988,9,65506
41017,1994,12,86507
41017,1995,10,90360
41017,1996,14,93939
41017,1997,14,96795
41017,1998,12,100679
41019,1987,13,87251
41019,1988,16,87104
41019,1989,19,87711
41019,1991,15,89429
41019,1992,16,89439
41019,1993,10,90078
41019,1994,15,90543
41019,1995,17,91500
41019,1996,22,92126
41019,1997,19,92681
41019,1998,15,92607
41021,1988,1,1539
41023,1987,2,7673
41023,1988,1,7584
41025,1987,2,6734
41025,1988,2,6940
41027,1988,2,15628
41029,1987,28,130771
41029,1988,22,131739
41029,1989,20,134075
41029,1990,22,136702
41029,1991,18,140520
41029,1992,18,143948
41029,1993,25,147508
41029,1994,27,151512
41029,1995,23,154964
41029,1996,21,157652
41029,1997,34,160002
41029,1998,31,162557
41031,1987,1,12084
41031,1988,4,12240
41033,1987,7,56500
41033,1988,11,56844
41033,1989,12,56816
41033,1992,10,59767
41033,1994,17,63175
41033,1995,19,64880
41033,1996,17,65639
41033,1997,17,66417
41033,1998,12,67314
41035,1987,9,53347
41035,1988,16,53530
41035,1990,11,54467
41035,1991,10,54929
41035,1992,15,55210
41035,1993,16,56034
41035,1994,14,56898
41035,1995,12,57364
41035,1996,11,58169
41035,1997,10,58716
41035,1998,15,59026
41037,1987,1,7044
41037,1988,1,6972
41039,1987,27,255001
41039,1988,28,258825
41039,1989,37,263827
41039,1990,35,267503
41039,1991,33,271983
41039,1992,31,275230
41039,1993,46,279327
41039,1994,49,283201
41039,1995,51,287502
41039,1996,42,291137
41039,1997,63,295863
41039,1998,54,298617
41041,1987,5,34040
41041,1988,7,34354
41041,1994,13,39685
41041,1995,11,40546
41041,1997,10,41575
41041,1998,10,41350
41043,1987,5,82943
41043,1988,8,83955
41043,1990,10,85626
41043,1993,14,89149
41043,1995,10,92106
41043,1996,16,93693
41043,1998,16,95588
41045,1987,2,24875
41045,1988,1,24534
41047,1987,22,202669
41047,1988,26,206587
41047,1989,33,210620
41047,1990,35,213847
41047,1991,21,220520
41047,1992,32,226470
41047,1993,36,233251
41047,1994,34,238489
41047,1995,43,244259
41047,1996,42,249641
41047,1997,38,254985
41047,1998,45,259878
41049,1988,1,7372
41051,1987,126,529384
41051,1988,155,538501
41051,1989,154,541964
41051,1990,152,548422
41051,1991,151,562255
41051,1992,145,570527
41051,1993,158,579954
41051,1994,177,585484
41051,1995,168,592162
41051,1996,240,601923
41051,1997,229,608848
41051,1998,212,614260
41053,1987,1,43753
41053,1988,4,44517
41053,1998,10,56132
41055,1988,2,1827
41057,1987,5,19485
41057,1988,3,19551
41059,1987,13,55838
41059,1988,9,55209
41059,1993,10,59535
41059,1996,10,62247
41061,1987,2,21645
41061,1988,3,21769
41063,1988,1,6254
41065,1987,4,19389
41065,1988,3,19404
41067,1987,22,270052
41067,1988,20,279829
41067,1989,27,287160
41067,1990,38,298038
41067,1991,22,315827
41067,1992,16,328750
41067,1993,37,341625
41067,1994,33,353535
41067,1995,41,366601
41067,1996,37,380048
41067,1997,41,392292
41067,1998,52,404605
41071,1987,3,57151
41071,1988,5,58527
42001,1987,2,69879
42001,1988,3,71035
42003,1987,132,1268085
42003,1988,177,1257211
42003,1989,146,1248123
42003,1990,149,1242992
42003,1991,137,1240809
42003,1992,116,1240838
42003,1993,143,1235656
42003,1994,115,1227289
42003,1995,160,1215307
42003,1996,124,1204026
42003,1997,146,1192785
42003,1998,159,1181966
42005,1987,2,70175
42005,1988,3,69092
42007,1987,9,175792
42007,1988,6,174315
42007,1989,17,174115
42007,1992,12,175023
42007,1993,11,175254
42007,1995,10,173433
42009,1987,1,44306
42011,1987,27,303112
42011,1988,31,306623
42011,1989,22,311988
42011,1990,19,313990
42011,1991,24,319288
42011,1992,23,322171
42011,1993,25,325859
42011,1994,38,329333
42011,1995,36,331776
42011,1996,48,334571
42011,1997,38,337329
42011,1998,35,340391
42013,1987,11,122735
42013,1988,5,122261
42013,1989,11,121244
