FIPS,Year,InfectDeaths,Population
8077,1988,20,83786
8077,1989,16,85876
8077,1990,14,87643
8077,1991,11,90471
8077,1992,17,91909
8077,1993,14,94232
8077,1994,22,96719
8077,1995,19,98965
8077,1996,15,100829
8077,1997,14,102932
8077,1998,15,104753
8081,1988,1,10901
8083,1988,7,17833
8085,1988,3,22682
8087,1988,5,20482
8089,1988,4,19123
8091,1988,1,2140
8093,1988,2,6755
8095,1988,1,3791
8099,1988,3,13183
8101,1988,21,116350
8101,1989,30,115834
8101,1990,24,115279
8101,1991,41,115446
8101,1992,32,116154
8101,1993,23,118174
8101,1994,22,120109
8101,1995,36,121914
8101,1996,32,123308
8101,1997,20,125184
8101,1998,37,127912
8105,1988,1,10530
8107,1988,1,13103
8109,1988,2,4241
8115,1988,1,2519
8119,1988,4,11948
8121,1988,2,4687
8123,1988,15,126199
8123,1989,17,126440
8123,1990,14,126005
8123,1991,28,128315
8123,1992,24,131471
8123,1993,18,136434
8123,1994,24,140947
8123,1995,32,145542
8123,1996,15,149432
8123,1997,13,154549
8123,1998,17,159390
8125,1988,2,8634
9001,1988,177,783823
9001,1989,190,784466
9001,1990,208,782063
9001,1991,209,785755
9001,1992,242,785549
9001,1993,267,788866
9001,1994,239,791287
9001,1995,258,795573
9001,1996,206,801198
9001,1997,147,806533
9001,1998,125,813329
9003,1988,176,805878
9003,1989,208,804344
9003,1990,186,801776
9003,1991,235,801939
9003,1992,256,797591
9003,1993,314,795443
9003,1994,300,793295
9003,1995,356,788300
9003,1996,279,787013
9003,1997,204,785199
9003,1998,188,787367
9005,1988,28,159806
9005,1989,20,162238
9005,1990,23,163310
9005,1991,27,164334
9005,1992,35,164787
9005,1993,30,165463
9005,1994,38,165620
9005,1995,37,165875
9005,1996,21,166600
9005,1997,37,166876
9005,1998,32,167445
9007,1988,22,133134
9007,1989,23,134456
9007,1990,25,135026
9007,1991,25,135655
9007,1992,20,135797
9007,1993,22,136695
9007,1994,20,137500
9007,1995,27,138563
9007,1996,31,139170
9007,1997,28,140380
9007,1998,17,141473
9009,1988,197,754537
9009,1989,235,755674
9009,1990,267,754089
9009,1991,214,755552
9009,1992,271,754852
9009,1993,305,753899
9009,1994,340,752949
9009,1995,335,751295
9009,1996,228,752099
9009,1997,199,753188
9009,1998,177,756219
9011,1988,46,241631
9011,1989,52,241930
9011,1990,44,242606
9011,1991,43,242863
9011,1992,46,238837
9011,1993,71,240049
9011,1994,54,240686
9011,1995,49,242449
9011,1996,49,243078
9011,1997,32,242415
9011,1998,37,240165
9013,1988,15,123237
9013,1989,11,123427
9013,1990,20,124058
9013,1991,19,124162
9013,1992,10,124054
9013,1993,24,123825
9013,1994,14,124346
9013,1995,15,124618
9013,1996,20,125461
9013,1997,19,126405
9013,1998,14,127252
9015,1988,11,94843
9015,1989,18,96349
9015,1990,22,96861
9015,1991,19,97764
9015,1992,13,98009
9015,1993,21,98455
9015,1994,21,98985
9015,1995,19,99980
9015,1996,28,100270
9015,1997,12,100677
9015,1998,23,101165
10001,1988,24,102722
10001,1989,20,104636
10001,1990,22,106464
10001,1991,21,109452
10001,1992,38,110731
10001,1993,33,112965
10001,1994,30,113847
10001,1995,39,115205
10001,1996,32,115877
10001,1997,27,116488
10001,1998,32,118003
10003,1988,77,413172
10003,1989,102,419586
10003,1990,98,423085
10003,1991,102,431034
10003,1992,126,436439
10003,1993,152,440938
10003,1994,190,446213
10003,1995,207,451544
10003,1996,187,455912
10003,1997,136,460296
10003,1998,129,464797
10005,1988,32,103558
10005,1989,31,104925
10005,1990,26,106435
10005,1991,26,110718
10005,1992,42,114315
10005,1993,38,118046
10005,1994,58,121657
10005,1995,54,125420
10005,1996,39,129743
10005,1997,43,133589
10005,1998,41,137937
11001,1988,505,600965
11001,1989,593,595513
11001,1990,636,576807
11001,1991,641,570664
11001,1992,763,566843
11001,1993,780,564672
11001,1994,887,558277
11001,1995,876,549249
11001,1996,739,540975
11001,1997,466,536031
11001,1998,422,533663
12001,1988,24,170812
12001,1989,34,173312
12001,1990,49,174921
12001,1991,47,181151
12001,1992,50,185862
12001,1993,49,189590
12001,1994,67,190655
12001,1995,48,195153
12001,1996,43,197798
12001,1997,38,200923
12001,1998,28,203155
12003,1988,6,17099
12005,1988,23,118986
12005,1989,27,120592
12005,1990,35,121693
12005,1991,28,124413
12005,1992,35,127645
12005,1993,37,130998
12005,1994,51,133128
12005,1995,39,135380
12005,1996,35,137814
12005,1997,36,139383
12005,1998,33,139551
12007,1988,3,21347
12007,1993,12,22549
12007,1995,11,23244
12007,1996,11,23741
12007,1997,10,24193
12009,1988,67,351270
12009,1989,75,362688
12009,1990,85,375998
12009,1991,84,390032
12009,1992,95,398569
12009,1993,120,407235
12009,1994,125,413073
12009,1995,109,418020
12009,1996,93,420295
12009,1997,79,423633
12009,1998,82,427647
12011,1988,422,1093208
12011,1989,507,1112895
12011,1990,553,1130875
12011,1991,636,1166885
12011,1992,752,1194235
12011,1993,761,1238432
12011,1994,874,1276358
12011,1995,874,1310031
12011,1996,657,1341694
12011,1997,452,1381283
12011,1998,395,1418690
12013,1988,5,9625
12015,1988,21,84944
12015,1989,26,90822
12015,1990,24,96771
12015,1991,30,102304
12015,1992,32,104413
12015,1993,26,106730
12015,1994,35,109177
12015,1995,51,111536
12015,1996,28,112493
12015,1997,19,113888
12015,1998,26,115747
12017,1988,18,76480
12017,1989,22,79538
12017,1990,20,82837
12017,1992,17,88016
12017,1993,18,89141
12017,1994,30,90910
12017,1995,23,93396
12017,1996,15,95004
12017,1997,23,96209
12017,1998,24,97928
12019,1988,8,96202
12019,1989,11,99780
12019,1990,10,102553
12019,1991,18,105927
12019,1992,21,109271
12019,1993,19,111706
12019,1994,29,114787
12019,1995,24,118150
12019,1996,16,122461
12019,1997,19,126806
12019,1998,17,130076
12021,1988,37,124875
12021,1989,46,133266
12021,1990,34,139861
12021,1991,49,149957
12021,1992,44,156729
12021,1993,51,164573
12021,1994,45,172908
12021,1995,48,179994
12021,1996,55,187907
12021,1997,39,197852
12021,1998,28,208772
12023,1988,6,38726
12023,1992,14,42379
12023,1994,12,45993
12023,1995,15,47661
12023,1996,20,48842
12023,1997,15,49999
12023,1998,15,51201
12027,1988,4,21252
12027,1994,11,25454
12031,1988,172,636265
12031,1989,210,634289
12031,1990,213,646289
12031,1991,227,664274
12031,1992,267,677243
12031,1993,281,680754
12031,1994,289,685236
12031,1995,365,691662
12031,1996,260,710995
12031,1997,201,722964
12031,1998,225,730507
12033,1988,56,247781
12033,1989,60,251577
12033,1990,65,251308
12033,1991,75,255174
12033,1992,71,259465
12033,1993,73,260399
12033,1994,102,261937
12033,1995,102,263478
12033,1996,87,267200
12033,1997,68,273480
12033,1998,61,278624
12035,1988,3,21501
12035,1994,11,34299
12035,1995,13,36288
12037,1988,2,8250
12039,1988,12,39724
12039,1989,10,38968
12039,1991,10,40249
12039,1992,14,40204
12039,1993,16,40720
12039,1994,18,41086
12039,1995,10,41516
12039,1996,10,42450
12039,1997,13,42518
12039,1998,11,42469
12041,1988,1,8357
12043,1988,4,6660
12045,1988,3,10826
12047,1988,1,9779
12049,1988,4,18243
12049,1998,11,24693
12051,1988,13,24131
12051,1989,13,24866
12051,1992,13,27553
12051,1993,10,28493
12051,1994,12,29696
12053,1988,21,81427
12053,1989,15,86248
12053,1990,25,91376
12053,1991,15,95807
12053,1992,33,98075
12053,1993,29,100858
12053,1994,31,103353
12053,1995,41,104715
12053,1996,29,106137
12053,1997,24,108129
12053,1998,20,110008
12055,1988,8,56480
12055,1989,14,58076
12055,1990,15,59777
12055,1991,11,62139
12055,1992,17,63744
12055,1993,23,65592
12055,1994,23,67390
12055,1995,19,68981
12055,1996,19,70256
12055,1997,17,71356
12055,1998,19,72214
12057,1988,222,779714
12057,1989,241,789574
12057,1990,263,795315
12057,1991,235,808429
12057,1992,336,821449
12057,1993,359,834054
12057,1994,383,844538
12057,1995,387,858502
12057,1996,343,872834
12057,1997,242,892758
12057,1998,238,912707
12059,1988,3,14394
12061,1988,15,75839
12061,1989,15,78855
12061,1990,18,81248
12061,1992,17,85051
12061,1993,15,85803
12061,1994,34,87371
12061,1995,31,88849
12061,1996,21,89753
12061,1997,22,91627
12061,1998,31,93713
12063,1988,4,38274
12063,1989,11,38553
12063,1992,13,40682
12063,1993,10,41217
12063,1995,11,42424
12063,1998,11,42890
12065,1988,2,10208
12067,1988,1,5180
12069,1988,32,125951
12069,1989,37,130745
12069,1990,32,135226
12069,1991,44,139713
12069,1992,42,142879
12069,1993,43,146897
12069,1994,40,151602
12069,1995,53,157107
12069,1996,46,162508
12069,1997,32,168607
12069,1998,46,174757
12071,1988,75,279380
12071,1989,99,292725
12071,1990,92,303988
12071,1991,82,316993
12071,1992,97,323428
12071,1993,137,330671
12071,1994,124,340433
12071,1995,149,349321
12071,1996,103,355983
12071,1997,74,363861
12071,1998,59,372861
12073,1988,33,175404
12073,1989,21,182272
12073,1990,45,186543
12073,1991,43,195456
12073,1992,36,198396
12073,1993,40,204715
12073,1994,41,211172
12073,1995,59,214927
12073,1996,40,217020
12073,1997,37,220979
12073,1998,38,224398
12075,1988,5,22917
12075,1996,11,28859
12077,1988,3,4893
12079,1988,3,14825
12081,1988,47,173576
12081,1989,33,180009
12081,1990,39,185655
12081,1991,58,191447
12081,1992,53,194660
12081,1993,81,199060
12081,1994,71,203101
12081,1995,90,207570
12081,1996,53,211618
12081,1997,43,215741
12081,1998,43,221639
12083,1988,34,167240
12083,1989,37,173669
12083,1990,46,180008
12083,1991,46,187233
12083,1992,52,191526
12083,1993,51,195732
12083,1994,66,202860
12083,1995,80,208882
12083,1996,59,213165
12083,1997,36,218433
12083,1998,55,223839
12085,1988,16,83969
12085,1989,24,87313
12085,1990,29,90338
12085,1991,28,93446
12085,1992,16,94451
12085,1993,30,96472
12085,1994,38,98398
12085,1995,29,99819
12085,1996,23,102073
12085,1997,17,104085
12085,1998,26,106708
12086,1988,855,1753583
12086,1989,1072,1792078
12086,1990,1068,1817547
12086,1991,1138,1858788
12086,1992,1195,1889259
12086,1993,1328,1890039
12086,1994,1550,1923114
12086,1995,1518,1962518
12086,1996,1205,2004544
12086,1997,879,2029776
12086,1998,726,2050508
12087,1988,35,71953
12087,1989,54,73015
12087,1990,51,73815
12087,1991,53,74641
12087,1992,47,75257
12087,1993,51,77727
12087,1994,58,76968
12087,1995,70,76719
12087,1996,37,76555
12087,1997,30,76069
12087,1998,16,75950
12089,1988,5,40152
12089,1989,10,41511
12089,1991,12,43843
12089,1993,11,46446
12089,1994,13,47533
12089,1995,21,48679
12089,1998,13,53114
12091,1988,28,136209
12091,1989,20,138217
12091,1990,24,139595
12091,1991,29,143421
12091,1992,26,147972
12091,1993,25,151903
12091,1994,26,154841
12091,1995,36,157023
12091,1996,33,158814
12091,1997,25,160193
12091,1998,24,160838
12093,1988,5,26818
12093,1990,10,28085
12093,1992,14,29460
12093,1995,12,29941
12095,1988,155,597874
12095,1989,177,625288
12095,1990,175,650711
12095,1991,224,677056
12095,1992,256,694944
12095,1993,243,714038
12095,1994,361,731769
12095,1995,342,745840
12095,1996,280,765511
12095,1997,238,792372
12095,1998,215,818177
12097,1988,15,88031
12097,1989,18,93822
12097,1990,22,101994
12097,1991,24,111269
12097,1992,31,115780
12097,1993,27,121049
12097,1994,29,125591
12097,1995,50,131521
12097,1996,35,138251
12097,1997,30,145133
12097,1998,28,151867
12099,1988,295,731527
12099,1989,318,754185
12099,1990,303,771552
12099,1991,365,799588
12099,1992,386,821817
12099,1993,461,847244
12099,1994,510,873301
12099,1995,517,894103
12099,1996,419,914528
12099,1997,297,938754
12099,1998,254,961507
12101,1988,63,235080
12101,1989,57,239725
12101,1990,72,243799
12101,1991,79,247456
12101,1992,76,249261
12101,1993,68,254266
12101,1994,95,260545
12101,1995,101,266735
12101,1996,95,272590
12101,1997,63,278770
12101,1998,63,284965
12103,1988,192,727683
12103,1989,196,737012
12103,1990,234,746212
12103,1991,238,759242
12103,1992,262,763852
12103,1993,299,768402
12103,1994,299,774590
12103,1995,321,781737
12103,1996,267,785400
12103,1997,232,793376
12103,1998,200,801935
12105,1988,86,362676
12105,1989,90,370383
12105,1990,105,376363
12105,1991,113,383994
12105,1992,129,390800
12105,1993,112,395500
12105,1994,162,403582
12105,1995,145,411191
12105,1996,137,417152
12105,1997,94,425126
12105,1998,122,432230
12107,1988,17,58551
12107,1989,12,60018
12107,1990,19,61081
12107,1991,14,62137
12107,1992,23,62614
12107,1993,21,63309
12107,1994,20,63999
12107,1995,20,64537
12107,1996,13,65026
12107,1997,20,65251
12107,1998,23,65437
12109,1988,10,71929
12109,1989,16,75682
12109,1990,20,78841
12109,1991,20,82161
12109,1992,22,84319
12109,1993,21,88296
12109,1994,19,91684
12109,1995,37,95115
12109,1996,27,99411
12109,1997,18,103886
12109,1998,19,107935
12111,1988,26,124809
12111,1989,29,131923
12111,1990,42,139591
12111,1991,41,146277
12111,1992,61,150378
12111,1993,76,154083
12111,1994,82,158011
12111,1995,108,160614
12111,1996,93,163752
12111,1997,64,166894
12111,1998,63,168909
12113,1988,15,73285
12113,1989,12,76495
12113,1991,12,82273
12113,1992,12,86300
12113,1993,12,90297
12113,1994,29,93966
12113,1995,19,98038
12113,1996,16,101765
12113,1998,20,109169
12115,1988,57,229051
12115,1989,55,233378
12115,1990,77,238469
12115,1991,67,244620
12115,1992,75,246343
12115,1993,105,249067
12115,1994,93,253601
12115,1995,84,257065
12115,1996,53,259550
12115,1997,52,263441
12115,1998,67,267245
12117,1988,39,253597
12117,1989,49,264344
12117,1990,45,276185
12117,1991,55,289305
12117,1992,54,297055
12117,1993,73,304052
12117,1994,78,311436
12117,1995,74,317067
12117,1996,73,322554
12117,1997,53,330198
12117,1998,39,336545
12119,1988,3,27939
12119,1991,14,30169
12119,1994,10,32765
12119,1995,17,34843
12119,1996,10,38877
12119,1997,12,42279
12121,1988,4,23878
12121,1990,11,24795
12121,1995,10,28046
12121,1998,14,30952
12123,1988,8,16125
12125,1988,14,9718
12125,1989,18,9894
12125,1990,20,9985
12125,1991,22,11043
12125,1992,27,11159
12125,1993,33,11637
12125,1994,50,12225
12125,1995,70,12191
12125,1996,44,12415
12125,1997,48,12528
12125,1998,27,12782
12127,1988,76,314906
12127,1989,84,325322
12127,1990,77,336209
12127,1991,86,347406
12127,1992,102,353984
12127,1993,115,360287
12127,1994,113,366690
12127,1995,146,371230
12127,1996,108,374728
12127,1997,90,381388
12127,1998,83,386259
12129,1988,5,12612
12131,1988,3,25540
12131,1990,10,26101
12131,1993,14,29645
12131,1997,11,35456
12133,1988,5,15252
12133,1994,10,16666
13001,1988,2,15038
13005,1988,1,9248
13007,1988,4,3467
13009,1988,7,37724
13009,1992,19,39228
13009,1995,15,40879
13009,1996,10,41315
13009,1998,12,41974
13013,1988,2,26155
13015,1988,13,50607
13015,1991,10,55709
13015,1993,14,57311
13015,1994,12,58861
13015,1995,14,60860
13015,1996,20,63276
13015,1997,20,66116
13015,1998,20,68754
13017,1988,7,15675
13017,1995,10,16225
13017,1996,13,16281
13017,1997,10,16305
13017,1998,13,16373
13019,1988,3,13406
13021,1988,52,143912
13021,1989,46,143245
13021,1990,62,142250
13021,1991,57,143321
13021,1992,73,143551
13021,1993,54,144905
13021,1994,87,145365
13021,1995,80,145220
13021,1996,74,145607
13021,1997,42,146409
13021,1998,55,145685
13023,1988,4,9797
13025,1988,3,10222
13027,1988,3,14447
13029,1988,2,13842
13031,1988,7,39556
13031,1996,12,49808
13031,1997,12,50887
13033,1988,6,19971
13033,1994,10,19965
13033,1996,13,20037
13035,1988,4,14612
13039,1988,3,23478
13039,1995,11,38377
13043,1988,2,7047
13045,1988,11,66442
13045,1989,15,67305
13045,1990,12,68361
13045,1991,12,69865
13045,1992,12,70650
13045,1993,16,71689
13045,1995,17,74708
13045,1996,20,76259
13045,1997,11,77840
13047,1988,10,39749
13047,1993,16,43115
13047,1994,10,44136
13047,1995,14,45619
13047,1997,11,47033
13047,1998,13,48270
13049,1988,1,8065
13051,1988,83,206308
13051,1989,83,205996
13051,1990,68,206525
13051,1991,79,208994
13051,1992,91,212125
13051,1993,114,214434
13051,1994,102,216298
13051,1995,128,216926
13051,1996,107,216838
13051,1997,112,217237
13051,1998,66,217214
13053,1988,1,18302
13055,1988,9,20910
13057,1988,7,80712
13057,1989,11,84782
13057,1991,18,93827
13057,1992,17,98388
13057,1993,11,99467
13057,1994,20,104512
13057,1995,24,109812
13057,1996,17,115711
13059,1988,12,81767
13059,1989,11,83531
13059,1990,18,84314
13059,1991,13,85849
13059,1992,14,87081
13059,1993,10,88485
13059,1994,19,90847
13059,1995,16,91615
13059,1996,15,92792
13059,1997,14,94292
13059,1998,13,95076
13063,1988,29,171438
13063,1989,36,175919
13063,1990,28,178582
13063,1991,44,182830
13063,1992,42,186956
13063,1993,48,191458
13063,1994,55,196800
13063,1995,82,201908
13063,1996,47,207011
13063,1997,52,211857
13063,1998,46,217699
13067,1988,48,419796
13067,1989,84,430103
13067,1990,73,438132
13067,1991,85,453078
13067,1992,78,466097
13067,1993,68,484510
13067,1994,120,498143
13067,1995,127,513927
13067,1996,103,525647
13067,1997,72,539714
13067,1998,61,554469
13069,1988,4,27941
13069,1994,12,31288
13069,1996,16,32768
13069,1997,11,33632
13071,1988,8,34857
13071,1989,12,34569
13071,1990,12,34478
13071,1991,14,34635
13071,1993,13,35424
13071,1994,12,35766
13071,1995,18,36374
13071,1996,13,37169
13071,1997,16,37958
13071,1998,17,38611
13073,1988,9,59691
13073,1991,14,68242
13073,1993,14,73634
13073,1994,10,76380
13073,1995,12,79476
13073,1996,13,80823
13073,1997,10,82587
13073,1998,15,83917
13075,1988,2,12888
13077,1988,11,47778
13077,1993,20,60623
13077,1994,16,64481
13077,1995,12,68304
13077,1996,21,72249
13077,1997,28,76129
13077,1998,19,79981
13079,1988,1,8234
13081,1988,2,18933
13081,1989,12,18999
13081,1992,15,19371
13081,1994,12,19832
13081,1995,16,20032
13081,1997,12,20181
13081,1998,20,20480
13083,1988,4,12206
13087,1988,5,24313
13087,1994,11,25086
13087,1996,11,25563
13089,1988,164,522546
13089,1989,194,526462
13089,1990,242,528407
13089,1991,290,543519
13089,1992,325,554811
13089,1993,343,566577
13089,1994,337,580737
13089,1995,390,593452
13089,1996,321,604405
13089,1997,237,613148
13089,1998,221,621816
13091,1988,4,16314
13093,1988,3,9360
13095,1988,13,95088
13095,1989,25,93824
13095,1990,38,92531
13095,1991,34,92824
13095,1992,40,93869
13095,1993,41,93914
13095,1994,46,93906
13095,1995,43,93241
13095,1996,48,92981
13095,1997,45,92417
13095,1998,44,91963
13097,1988,9,67066
13097,1989,14,68305
13097,1990,17,69293
13097,1991,16,71220
13097,1992,10,72971
13097,1993,18,75115
13097,1994,14,77338
13097,1995,18,79311
13097,1996,12,81622
13097,1997,16,83788
13097,1998,14,86474
13099,1988,2,11216
13101,1988,1,2208
13103,1988,4,23150
13103,1994,11,28812
13103,1995,11,30043
13103,1996,13,31158
13105,1988,2,17758
13107,1988,5,19526
13107,1991,11,19488
13109,1988,4,8056
13111,1988,3,14758
13113,1988,2,54638
13113,1993,10,69512
13113,1995,11,74654
13113,1996,16,77315
13113,1997,12,79957
13115,1988,18,76554
13115,1989,21,76595
13115,1990,14,76401
13115,1991,20,77205
