FIPS,Year,LwrRspDeaths,Population
12093,1982,3,22145
12093,1983,4,22478
12093,1984,10,23177
12093,1985,4,23931
12093,1986,9,25274
12093,1987,7,26056
12093,1988,7,26818
12093,1989,10,27761
12093,1990,12,28085
12093,1992,12,29460
12093,1993,12,29980
12093,1995,14,29941
12093,1997,15,31838
12093,1998,14,32550
12095,1979,82,444203
12095,1980,100,452713
12095,1981,97,470352
12095,1982,90,485381
12095,1983,99,503658
12095,1984,91,522104
12095,1985,95,539794
12095,1986,106,560187
12095,1987,107,581058
12095,1988,102,597874
12095,1989,123,625288
12095,1990,104,650711
12095,1991,98,677056
12095,1992,121,694944
12095,1993,112,714038
12095,1994,145,731769
12095,1995,110,745840
12095,1996,150,765511
12095,1997,139,792372
12095,1998,127,818177
12097,1979,12,42783
12097,1980,18,45569
12097,1981,12,52033
12097,1982,11,56302
12097,1983,12,60948
12097,1984,11,66829
12097,1985,20,72338
12097,1986,14,77211
12097,1987,15,82341
12097,1988,16,88031
12097,1989,22,93822
12097,1990,16,101994
12097,1991,28,111269
12097,1992,27,115780
12097,1993,31,121049
12097,1994,37,125591
12097,1995,27,131521
12097,1996,30,138251
12097,1997,28,145133
12097,1998,27,151867
12099,1979,96,506630
12099,1980,108,530302
12099,1981,110,568097
12099,1982,107,588995
12099,1983,136,606382
12099,1984,114,628489
12099,1985,130,653471
12099,1986,125,678983
12099,1987,145,705939
12099,1988,131,731527
12099,1989,128,754185
12099,1990,121,771552
12099,1991,149,799588
12099,1992,169,821817
12099,1993,175,847244
12099,1994,165,873301
12099,1995,172,894103
12099,1996,138,914528
12099,1997,184,938754
12099,1998,149,961507
12101,1979,56,167195
12101,1980,49,175044
12101,1981,59,186648
12101,1982,52,194239
12101,1983,72,200312
12101,1984,67,206759
12101,1985,83,213276
12101,1986,81,220894
12101,1987,75,228080
12101,1988,98,235080
12101,1989,88,239725
12101,1990,82,243799
12101,1991,89,247456
12101,1992,75,249261
12101,1993,110,254266
12101,1994,126,260545
12101,1995,96,266735
12101,1996,112,272590
12101,1997,106,278770
12101,1998,133,284965
12103,1979,178,623101
12103,1980,183,640222
12103,1981,199,658591
12103,1982,176,669952
12103,1983,202,684659
12103,1984,210,697136
12103,1985,199,707849
12103,1986,167,716557
12103,1987,197,723175
12103,1988,189,727683
12103,1989,184,737012
12103,1990,194,746212
12103,1991,202,759242
12103,1992,223,763852
12103,1993,252,768402
12103,1994,200,774590
12103,1995,185,781737
12103,1996,199,785400
12103,1997,236,793376
12103,1998,266,801935
12105,1979,70,296808
12105,1980,67,305493
12105,1981,84,315539
12105,1982,75,321132
12105,1983,70,326116
12105,1984,68,333057
12105,1985,65,341056
12105,1986,87,347909
12105,1987,99,354667
12105,1988,87,362676
12105,1989,90,370383
12105,1990,99,376363
12105,1991,96,383994
12105,1992,114,390800
12105,1993,101,395500
12105,1994,113,403582
12105,1995,101,411191
12105,1996,120,417152
12105,1997,123,425126
12105,1998,123,432230
12107,1979,14,46982
12107,1980,9,48146
12107,1981,9,49125
12107,1982,26,50815
12107,1983,24,52769
12107,1984,18,53993
12107,1985,14,55038
12107,1986,20,56303
12107,1987,22,58367
12107,1988,25,58551
12107,1989,14,60018
12107,1990,25,61081
12107,1991,24,62137
12107,1992,24,62614
12107,1993,24,63309
12107,1994,29,63999
12107,1995,18,64537
12107,1996,30,65026
12107,1997,32,65251
12107,1998,24,65437
12109,1979,13,46035
12109,1980,8,48617
12109,1981,19,51523
12109,1982,12,53744
12109,1983,13,56030
12109,1984,14,59160
12109,1985,16,62689
12109,1986,22,65898
12109,1987,17,68293
12109,1988,7,71929
12109,1989,19,75682
12109,1990,15,78841
12109,1991,21,82161
12109,1992,19,84319
12109,1993,23,88296
12109,1994,22,91684
12109,1995,22,95115
12109,1996,20,99411
12109,1997,26,103886
12109,1998,22,107935
12111,1979,11,77845
12111,1980,12,82637
12111,1981,19,90086
12111,1982,13,95247
12111,1983,20,99460
12111,1984,22,104155
12111,1985,24,108522
12111,1986,27,113388
12111,1987,34,119107
12111,1988,30,124809
12111,1989,35,131923
12111,1990,32,139591
12111,1991,31,146277
12111,1992,30,150378
12111,1993,27,154083
12111,1994,45,158011
12111,1995,42,160614
12111,1996,35,163752
12111,1997,35,166894
12111,1998,42,168909
12113,1979,5,54273
12113,1980,5,54769
12113,1981,13,57550
12113,1982,5,59055
12113,1983,7,60992
12113,1984,14,63288
12113,1985,13,65407
12113,1986,3,67701
12113,1987,14,70546
12113,1988,16,73285
12113,1991,16,82273
12113,1992,12,86300
12113,1993,16,90297
12113,1994,22,93966
12113,1995,24,98038
12113,1996,28,101765
12113,1997,23,106131
12113,1998,37,109169
12115,1979,43,173504
12115,1980,39,179829
12115,1981,48,188490
12115,1982,39,194873
12115,1983,50,202373
12115,1984,57,209278
12115,1985,50,214675
12115,1986,65,219425
12115,1987,75,224259
12115,1988,60,229051
12115,1989,71,233378
12115,1990,71,238469
12115,1991,62,244620
12115,1992,69,246343
12115,1993,76,249067
12115,1994,72,253601
12115,1995,71,257065
12115,1996,79,259550
12115,1997,80,263441
12115,1998,77,267245
12117,1979,17,164753
12117,1980,26,173647
12117,1981,43,183694
12117,1982,34,191247
12117,1983,39,201299
12117,1984,27,211792
12117,1985,38,222613
12117,1986,24,232911
12117,1987,37,243264
12117,1988,31,253597
12117,1989,54,264344
12117,1990,41,276185
12117,1991,46,289305
12117,1992,49,297055
12117,1993,59,304052
12117,1994,55,311436
12117,1995,47,317067
12117,1996,39,322554
12117,1997,47,330198
12117,1998,52,336545
12119,1979,6,22199
12119,1980,5,23093
12119,1981,10,23748
12119,1982,5,24393
12119,1983,13,24993
12119,1984,12,25660
12119,1985,9,26416
12119,1986,9,27223
12119,1987,8,27672
12119,1988,8,27939
12119,1992,15,30922
12119,1994,12,32765
12119,1995,20,34843
12119,1996,17,38877
12119,1998,14,44152
12121,1979,1,21373
12121,1980,5,21207
12121,1981,4,21939
12121,1982,10,22270
12121,1983,7,22678
12121,1984,8,22996
12121,1985,9,23138
12121,1986,5,23532
12121,1987,5,23710
12121,1988,9,23878
12121,1989,10,24453
12121,1990,13,24795
12121,1991,15,25684
12121,1992,17,26242
12121,1993,14,26996
12121,1994,15,27580
12121,1997,18,30138
12121,1998,11,30952
12123,1979,4,16009
12123,1980,1,15789
12123,1981,1,16033
12123,1982,2,16182
12123,1983,1,16171
12123,1984,4,16171
12123,1985,8,16181
12123,1986,9,16312
12123,1987,3,16424
12123,1988,6,16125
12123,1997,11,17787
12125,1979,1,10302
12125,1980,3,9953
12125,1981,2,9997
12125,1982,2,10719
12125,1983,6,10483
12125,1984,2,10387
12125,1985,3,10356
12125,1988,4,9718
12127,1979,46,228827
12127,1980,65,236478
12127,1981,90,248199
12127,1982,74,257126
12127,1983,80,265522
12127,1984,91,273842
12127,1985,77,283124
12127,1986,99,292702
12127,1987,95,303718
12127,1988,93,314906
12127,1989,62,325322
12127,1990,90,336209
12127,1991,94,347406
12127,1992,109,353984
12127,1993,131,360287
12127,1994,107,366690
12127,1995,100,371230
12127,1996,112,374728
12127,1997,136,381388
12127,1998,112,386259
12129,1979,1,10016
12129,1980,1,10422
12129,1981,2,10421
12129,1982,2,10712
12129,1984,3,11551
12129,1985,3,11812
12129,1986,2,12006
12129,1987,1,12146
12129,1988,3,12612
12131,1979,4,19210
12131,1980,3,20130
12131,1981,1,20647
12131,1982,3,21356
12131,1983,6,21971
12131,1984,5,22802
12131,1985,3,23751
12131,1986,1,24617
12131,1987,6,25208
12131,1988,8,25540
12131,1993,11,29645
12131,1996,11,33768
12131,1997,21,35456
12131,1998,14,36340
12133,1979,1,13651
12133,1980,5,13716
12133,1981,4,13963
12133,1982,3,14192
12133,1983,3,14430
12133,1984,5,14565
12133,1985,2,14568
12133,1986,8,14615
12133,1987,4,14945
12133,1988,6,15252
12133,1993,15,16513
12133,1998,10,19030
13001,1979,5,14647
13001,1980,1,14954
13001,1981,2,14775
13001,1982,5,14999
13001,1983,2,15135
13001,1984,4,15271
13001,1985,4,15145
13001,1986,3,15020
13001,1987,1,14981
13001,1988,1,15038
13001,1993,10,15428
13003,1979,3,5882
13003,1981,2,5967
13003,1982,2,5947
13003,1983,1,5918
13003,1984,3,5944
13003,1985,1,6077
13003,1986,3,6097
13003,1988,1,5998
13005,1979,1,8890
13005,1980,3,9026
13005,1981,2,9118
13005,1982,1,9177
13005,1983,4,9235
13005,1984,3,9305
13005,1985,2,9282
13005,1986,1,9282
13005,1987,5,9429
13005,1988,2,9248
13007,1981,1,3595
13007,1984,2,3577
13007,1985,1,3620
13007,1986,1,3567
13007,1988,1,3467
13009,1979,1,33079
13009,1980,2,33388
13009,1981,2,33990
13009,1982,5,35269
13009,1983,7,35771
13009,1984,7,35999
13009,1985,5,36682
13009,1986,2,36961
13009,1987,8,37306
13009,1988,5,37724
13009,1989,10,37831
13009,1990,11,37900
13009,1991,11,38625
13009,1994,16,40343
13009,1995,11,40879
13011,1979,2,7992
13011,1980,3,8331
13011,1981,3,8338
13011,1982,1,8523
13011,1983,1,8619
13011,1984,2,8853
13011,1987,1,9473
13011,1988,3,9682
13013,1979,6,19909
13013,1980,5,20402
13013,1981,2,21008
13013,1982,5,21328
13013,1983,5,21943
13013,1984,2,22764
13013,1985,6,23633
13013,1986,4,24591
13013,1987,6,25421
13013,1988,2,26155
13013,1995,12,35402
13013,1998,13,40975
13015,1979,2,38771
13015,1980,5,39569
13015,1981,7,40033
13015,1982,9,40995
13015,1983,9,41805
13015,1984,8,42820
13015,1985,6,44367
13015,1986,20,46549
13015,1987,10,48796
13015,1988,9,50607
13015,1990,13,53814
13015,1991,16,55709
13015,1993,23,57311
13015,1994,16,58861
13015,1995,15,60860
13015,1996,15,63276
13015,1997,12,66116
13015,1998,19,68754
13017,1980,2,15214
13017,1981,4,15471
13017,1982,1,15509
13017,1983,4,15516
13017,1984,7,15631
13017,1985,11,15861
13017,1986,4,15764
13017,1987,3,15735
13017,1988,5,15675
13019,1979,2,13101
13019,1980,1,12977
13019,1981,5,13118
13019,1982,1,13168
13019,1983,3,13215
13019,1984,4,13305
13019,1985,4,13285
13019,1986,4,13127
13019,1987,2,13404
13019,1988,7,13406
13021,1979,18,145650
13021,1980,25,144729
13021,1981,11,145074
13021,1982,20,145476
13021,1983,34,145889
13021,1984,26,145775
13021,1985,29,145066
13021,1986,29,144289
13021,1987,26,143803
13021,1988,40,143912
13021,1989,33,143245
13021,1990,28,142250
13021,1991,34,143321
13021,1992,22,143551
13021,1993,34,144905
13021,1994,28,145365
13021,1995,29,145220
13021,1996,27,145607
13021,1997,36,146409
13021,1998,37,145685
13023,1979,1,10426
13023,1980,2,10344
13023,1981,1,10377
13023,1982,1,10278
13023,1984,1,10166
13023,1985,1,10081
13023,1988,3,9797
13025,1979,2,7513
13025,1981,2,8645
13025,1982,1,8902
13025,1983,4,8929
13025,1984,3,9202
13025,1985,7,9395
13025,1986,3,9805
13025,1987,4,10040
13025,1988,9,10222
13027,1979,3,14234
13027,1980,2,14379
13027,1981,4,14387
13027,1982,4,14529
13027,1983,1,14544
13027,1984,5,14523
13027,1985,5,14472
13027,1986,4,14436
13027,1987,3,14422
13027,1988,4,14447
13029,1980,4,9939
13029,1981,1,10339
13029,1983,5,10735
13029,1984,3,10964
13029,1985,1,11390
13029,1986,1,12003
13029,1987,2,12941
13029,1988,4,13842
13031,1979,2,34116
13031,1980,4,34543
13031,1981,3,35427
13031,1982,11,35916
13031,1983,8,36278
13031,1984,9,36340
13031,1985,3,37140
13031,1986,5,37814
13031,1987,4,38768
13031,1988,3,39556
13033,1979,5,18379
13033,1980,2,18505
13033,1981,2,18717
13033,1982,6,18978
13033,1983,4,19504
13033,1984,3,19481
13033,1985,3,19797
13033,1986,5,20253
13033,1987,3,19912
13033,1988,4,19971
13035,1979,3,13155
13035,1980,2,13090
13035,1981,2,13130
13035,1982,1,13945
13035,1984,5,13736
13035,1985,1,13884
13035,1986,3,14027
13035,1987,2,14551
13035,1988,2,14612
13037,1982,1,5317
13037,1983,1,5229
13037,1984,1,5150
13037,1987,2,4827
13037,1988,2,4724
13039,1980,1,13006
13039,1981,2,14368
13039,1982,1,15784
13039,1983,2,16638
13039,1984,2,17475
13039,1985,2,18200
13039,1986,4,19945
13039,1987,4,21578
13039,1988,1,23478
13043,1980,1,7058
13043,1982,2,7122
13043,1983,1,7133
13043,1984,1,7104
13043,1987,2,7003
13043,1988,1,7047
13045,1979,4,53850
13045,1980,9,54337
13045,1981,11,55612
13045,1982,10,57335
13045,1983,12,58519
13045,1984,10,59616
13045,1985,17,61022
13045,1986,10,62478
13045,1987,10,64667
13045,1988,9,66442
13045,1989,24,67305
13045,1990,10,68361
13045,1991,16,69865
13045,1992,16,70650
13045,1993,14,71689
13045,1994,18,73296
13045,1995,20,74708
13045,1996,19,76259
13045,1997,15,77840
13045,1998,21,79476
13047,1979,8,34634
13047,1980,9,36020
13047,1981,7,36439
13047,1982,4,36766
13047,1983,3,36836
13047,1984,8,37157
13047,1985,5,37916
13047,1986,6,38147
13047,1987,6,39009
13047,1988,11,39749
13047,1991,15,41429
13047,1993,19,43115
13047,1994,16,44136
13047,1996,10,45904
13047,1998,15,48270
13049,1981,2,7160
13049,1982,1,7253
13049,1983,2,7342
13049,1984,1,7573
13049,1985,2,7577
13049,1986,1,7722
13049,1987,2,8011
13049,1988,2,8065
13051,1979,35,194891
13051,1980,51,195171
13051,1981,33,198337
13051,1982,40,201188
13051,1983,46,201153
13051,1984,34,201784
13051,1985,52,202754
13051,1986,36,203672
13051,1987,39,205597
13051,1988,48,206308
13051,1989,50,205996
13051,1990,29,206525
13051,1991,36,208994
13051,1992,43,212125
13051,1993,39,214434
13051,1994,37,216298
13051,1995,44,216926
13051,1996,42,216838
13051,1997,41,217237
13051,1998,40,217214
13053,1985,1,19328
13053,1987,1,18086
13055,1979,6,21128
13055,1980,10,20901
13055,1981,6,20923
13055,1982,7,20730
13055,1983,7,20618
13055,1984,4,20666
13055,1985,8,20675
13055,1986,8,20706
13055,1988,1,20910
13057,1979,3,47708
13057,1980,8,50306
13057,1981,11,52830
13057,1982,4,54620
13057,1983,5,56992
13057,1984,9,60161
13057,1985,7,64684
13057,1986,8,69774
13057,1987,9,75790
13057,1988,10,80712
13057,1990,17,87763
13057,1991,10,93827
13057,1992,11,98388
13057,1993,15,99467
13057,1994,13,104512
13057,1995,17,109812
13057,1996,17,115711
13057,1997,12,120842
13057,1998,20,127222
13059,1979,9,70610
13059,1980,10,72514
13059,1981,11,74698
13059,1982,10,75342
13059,1983,4,76417
13059,1984,11,77467
13059,1985,10,78520
13059,1986,8,78937
13059,1987,9,80315
13059,1988,11,81767
13059,1990,12,84314
13059,1992,11,87081
13059,1993,10,88485
13059,1994,12,90847
13059,1996,10,92792
13059,1997,11,94292
13059,1998,11,95076
13061,1982,1,3299
13061,1983,2,3276
13061,1984,1,3255
13061,1986,1,3156
13061,1987,1,3133
13061,1988,1,3168
13063,1979,16,146410
13063,1980,16,148343
13063,1981,24,152218
13063,1982,26,153377
13063,1983,25,155300
13063,1984,16,157848
13063,1985,20,161139
13063,1986,27,164408
13063,1987,28,167831
13063,1988,22,171438
13063,1989,29,175919
13063,1990,33,178582
13063,1991,26,182830
13063,1992,31,186956
13063,1993,40,191458
13063,1994,36,196800
13063,1995,28,201908
13063,1996,28,207011
13063,1997,34,211857
13063,1998,37,217699
13065,1979,2,6330
13065,1980,1,6421
13065,1981,1,6431
13065,1983,1,6341
13065,1984,3,6322
13065,1986,3,6280
13065,1987,3,6232
13065,1988,1,6003
13067,1979,30,282209
13067,1980,35,292810
13067,1981,37,305925
13067,1982,27,315944
13067,1983,36,329373
13067,1984,34,346293
13067,1985,52,365498
13067,1986,44,384890
13067,1987,39,403565
13067,1988,47,419796
13067,1989,47,430103
13067,1990,57,438132
13067,1991,48,453078
13067,1992,53,466097
13067,1993,71,484510
13067,1994,72,498143
13067,1995,72,513927
13067,1996,92,525647
13067,1997,65,539714
13067,1998,68,554469
13069,1979,3,25658
13069,1980,4,26055
13069,1981,7,26185
13069,1982,4,26451
13069,1983,5,26532
13069,1984,2,26788
13069,1985,6,27261
13069,1986,3,27805
13069,1987,3,27886
13069,1988,9,27941
13069,1994,11,31288
13071,1979,3,33544
13071,1980,9,33954
13071,1981,6,34140
13071,1982,6,34532
13071,1983,5,34477
13071,1984,6,34608
13071,1985,12,34630
13071,1986,19,34765
13071,1987,6,34918
13071,1988,4,34857
13071,1997,12,37958
13073,1979,4,38120
13073,1980,4,39586
13073,1981,1,41176
13073,1982,1,42703
13073,1983,2,44966
13073,1984,6,47769
13073,1985,9,51047
13073,1986,5,54673
13073,1987,4,57453
13073,1988,1,59691
13073,1991,16,68242
13073,1993,10,73634
13073,1998,12,83917
13075,1979,1,12814
13075,1980,3,12949
13075,1982,4,13042
13075,1983,7,12974
13075,1984,4,12921
13075,1985,1,12949
13075,1986,2,12843
13075,1987,6,12887
13075,1988,4,12888
13077,1979,16,36739
13077,1980,5,37875
13077,1981,7,38723
13077,1982,9,39347
13077,1983,7,39902
13077,1984,11,41048
13077,1985,6,42708
13077,1986,5,44001
13077,1987,9,45731
13077,1988,9,47778
13077,1990,17,51654
13077,1991,12,54624
13077,1993,12,60623
13077,1994,12,64481
13077,1996,11,72249
13077,1997,10,76129
13077,1998,16,79981
13079,1980,1,7434
13079,1981,2,7054
13079,1982,1,7102
13079,1985,2,7520
13079,1986,1,7744
13079,1987,2,7982
13079,1988,2,8234
13081,1979,3,18881
13081,1980,4,18641
13081,1981,5,18852
13081,1982,4,18995
13081,1983,3,19016
13081,1984,5,18926
13081,1985,7,19103
13081,1986,3,18877
13081,1987,5,18965
13081,1988,4,18933
13083,1979,2,11846
13083,1980,2,11931
13083,1981,1,11757
13083,1982,4,11794
13083,1983,2,11718
13083,1984,2,11844
13083,1986,4,12023
13083,1987,6,12102
13083,1988,3,12206
13085,1979,1,4523
13085,1980,1,4611
13085,1982,2,5075
13085,1983,1,5481
13085,1984,1,5943
13085,1985,1,6571
13085,1986,3,7117
13085,1988,2,8389
13087,1979,1,24072
13087,1980,3,24434
13087,1981,3,24679
13087,1982,1,24730
13087,1983,4,24486
13087,1984,6,24609
13087,1985,7,24663
13087,1986,10,24463
13087,1987,12,24318
13087,1988,6,24313
13087,1994,17,25086
13089,1979,47,468555
13089,1980,54,471165
13089,1981,50,474663
13089,1982,39,479052
13089,1983,56,485489
13089,1984,61,492825
13089,1985,70,503323
13089,1986,61,511703
13089,1987,66,517633
13089,1988,78,522546
13089,1989,77,526462
13089,1990,77,528407
13089,1991,71,543519
13089,1992,62,554811
13089,1993,85,566577
13089,1994,72,580737
13089,1995,65,593452
13089,1996,71,604405
13089,1997,65,613148
13089,1998,66,621816
13091,1979,4,16024
13091,1980,1,16179
13091,1981,4,16238
13091,1982,3,16173
13091,1983,4,16296
13091,1984,2,16321
13091,1985,5,16399
13091,1986,6,16360
13091,1987,5,16213
13091,1988,5,16314
13093,1979,2,10395
13093,1980,3,10305
13093,1981,2,10312
13093,1982,4,10145
13093,1983,2,10017
13093,1984,3,9992
13093,1985,1,9870
13093,1986,5,9725
13093,1987,1,9461
13095,1979,13,96999
13095,1980,13,98339
13095,1981,14,99384
13095,1982,19,99525
13095,1983,19,98949
13095,1984,19,98422
13095,1985,15,98644
13095,1986,16,97372
13095,1987,19,96201
13095,1988,14,95088
13095,1989,12,93824
13095,1991,18,92824
13095,1992,18,93869
13095,1993,15,93914
13095,1994,27,93906
13095,1995,25,93241
13095,1996,18,92981
13095,1997,18,92417
13095,1998,18,91963
13097,1979,13,52112
13097,1980,3,53291
13097,1981,6,54498
13097,1982,5,55790
13097,1983,7,57242
13097,1984,11,58984
13097,1985,9,60682
13097,1986,5,63061
13097,1987,8,65049
13097,1988,11,67066
13097,1989,11,68305
13097,1991,11,71220
13097,1992,11,72971
13097,1993,10,75115
13097,1994,19,77338
13097,1995,13,79311
13097,1996,15,81622
13097,1997,18,83788
13097,1998,15,86474
13099,1979,1,12430
13099,1982,2,12365
13099,1983,1,12108
13099,1984,1,12109
13099,1985,5,11967
13099,1986,1,11705
13099,1987,4,11451
13099,1988,2,11216
13101,1981,1,2106
13101,1988,2,2208
13103,1979,3,17478
13103,1980,4,17773
13103,1981,3,18051
13103,1982,3,18748
13103,1983,2,19375
13103,1984,3,20075
13103,1985,5,20724
13103,1986,3,21553
13103,1987,4,22287
13103,1988,7,23150
13105,1979,3,17588
13105,1980,5,17822
13105,1981,6,17984
13105,1982,4,17972
13105,1983,3,17894
13105,1984,3,17864
13105,1985,5,17782
13105,1986,5,17764
13105,1987,4,17680
13105,1988,2,17758
13107,1979,2,19883
13107,1980,3,19985
13107,1981,7,20053
13107,1982,4,19931
13107,1983,8,19855
13107,1984,1,19879
13107,1985,5,19891
13107,1986,5,19814
13107,1987,2,19669
13107,1988,2,19526
13109,1979,1,8277
13109,1980,1,8033
13109,1983,1,8086
13109,1984,4,8035
13109,1985,4,7862
13109,1986,2,7839
13109,1988,2,8056
13111,1979,6,13923
13111,1980,6,13821
13111,1981,4,13905
13111,1982,5,13935
13111,1983,5,14026
13111,1984,5,14114
13111,1985,6,14341
13111,1986,4,14436
13111,1987,6,14721
13111,1988,2,14758
13111,1993,11,15494
13111,1994,10,15967
13113,1979,3,26104
13113,1980,7,28561
13113,1981,5,30836
13113,1982,5,32961
13113,1983,5,35553
13113,1984,6,39109
13113,1985,4,42596
13113,1986,6,46486
13113,1987,7,50656
13113,1988,7,54638
13113,1992,10,67030
13113,1994,15,72286
13113,1998,10,82929
13115,1979,13,76453
13115,1980,19,76644
13115,1981,14,76534
13115,1982,14,76290
13115,1983,14,75373
13115,1984,15,75316
13115,1985,14,75485
13115,1986,15,75546
13115,1987,17,75947
13115,1988,18,76554
13115,1989,22,76595
13115,1991,16,77205
13115,1992,13,77885
13115,1993,18,78790
13115,1994,20,79525
13115,1995,27,80650
13115,1996,21,81491
13115,1997,25,82241
13115,1998,18,83057
13117,1979,4,25897
13117,1980,2,27181
13117,1981,2,27951
