FIPS,Year,UnintInjDeaths,Population
2170,1991,25,41707
2170,1992,25,44072
2170,1993,19,45651
2170,1994,22,47204
2170,1995,26,49175
2170,1996,34,51052
2170,1997,14,52835
2170,1998,22,54620
2180,1989,10,8240
2180,1990,10,8124
2180,1994,13,8697
2185,1990,14,5918
2185,1991,12,6134
2185,1997,15,7322
2188,1989,11,6129
2188,1992,20,6276
2188,1993,13,6434
2201,1992,15,6232
2220,1989,12,8368
2261,1989,10,9517
2261,1993,10,9988
2261,1995,10,10102
2261,1996,13,10042
2261,1998,12,9942
2270,1990,11,5746
2270,1992,12,6073
2290,1989,25,8842
2290,1990,24,8302
2290,1991,14,8483
2290,1993,12,8476
2290,1994,10,8414
2290,1995,14,8383
2290,1996,14,8430
2900,1979,312,401589
2900,1980,387,400359
2900,1981,365,416677
2900,1982,368,447908
2900,1983,415,486090
2900,1984,376,510540
2900,1985,424,528595
2900,1986,344,538930
2900,1987,314,533273
2900,1988,367,535625
4001,1979,81,51408
4001,1980,63,51331
4001,1981,67,50434
4001,1982,77,51507
4001,1983,63,52307
4001,1984,67,52190
4001,1985,86,52643
4001,1986,66,54727
4001,1987,82,57139
4001,1988,78,58427
4001,1989,71,59492
4001,1990,76,59968
4001,1991,85,60996
4001,1992,68,61375
4001,1993,70,62848
4001,1994,64,64306
4001,1995,51,66404
4001,1996,92,67564
4001,1997,65,68601
4001,1998,66,67859
4003,1979,27,83499
4003,1980,49,82804
4003,1981,38,85031
4003,1982,33,85168
4003,1983,34,85527
4003,1984,21,87420
4003,1985,21,87537
4003,1986,37,90175
4003,1987,37,92631
4003,1988,37,92223
4003,1989,34,93341
4003,1990,32,93280
4003,1991,25,94215
4003,1992,28,96497
4003,1993,28,99158
4003,1994,25,103831
4003,1995,35,106728
4003,1996,35,106769
4003,1997,34,108407
4003,1998,37,109270
4005,1979,53,72473
4005,1980,49,74205
4005,1981,46,76808
4005,1982,53,78115
4005,1983,39,80049
4005,1984,31,82364
4005,1985,50,83243
4005,1986,50,86153
4005,1987,72,89027
4005,1988,57,91824
4005,1989,49,93619
4005,1990,57,94702
4005,1991,48,97569
4005,1992,48,100294
4005,1993,55,103247
4005,1994,71,106214
4005,1995,59,108450
4005,1996,77,110188
4005,1997,68,111843
4005,1998,48,112092
4007,1979,30,35264
4007,1980,25,35783
4007,1981,23,36527
4007,1982,19,37338
4007,1983,14,36846
4007,1984,19,35671
4007,1985,21,35288
4007,1986,21,35959
4007,1987,16,36222
4007,1988,18,36634
4007,1989,23,36932
4007,1990,17,37481
4007,1991,22,38279
4007,1992,18,39503
4007,1993,29,40763
4007,1994,24,42028
4007,1995,29,43523
4007,1996,25,44679
4007,1997,29,45707
4007,1998,29,46460
4009,1979,20,20516
4009,1980,21,22087
4009,1981,12,22318
4009,1982,16,22873
4009,1983,7,22944
4009,1984,14,23429
4009,1985,10,23422
4009,1986,14,23227
4009,1987,9,23990
4009,1988,8,24310
4009,1989,14,24853
4009,1991,13,25825
4009,1993,11,27402
4009,1994,10,28029
4009,1995,22,28881
4009,1996,18,29804
4009,1997,12,30485
4009,1998,13,31040
4011,1979,9,11982
4011,1980,12,11205
4011,1981,6,11281
4011,1982,4,11469
4011,1983,1,10397
4011,1984,6,9917
4011,1985,3,8774
4011,1986,1,8102
4011,1987,9,7980
4011,1988,4,7796
4012,1994,10,14591
4012,1996,17,16064
4012,1997,13,16708
4012,1998,16,17170
4013,1979,684,1402104
4013,1980,653,1452360
4013,1981,634,1504200
4013,1982,570,1546013
4013,1983,501,1592924
4013,1984,634,1660976
4013,1985,602,1748831
4013,1986,666,1820905
4013,1987,712,1901229
4013,1988,668,1953998
4013,1989,661,2001906
4013,1990,659,2017192
4013,1991,551,2081996
4013,1992,592,2149218
4013,1993,608,2229707
4013,1994,711,2339072
4013,1995,774,2454348
4013,1996,789,2553488
4013,1997,849,2649432
4013,1998,881,2748207
4015,1979,44,49945
4015,1980,38,53957
4015,1981,36,56238
4015,1982,39,59729
4015,1983,46,60913
4015,1984,39,63922
4015,1985,45,66929
4015,1986,57,71184
4015,1987,51,72963
4015,1988,53,77575
4015,1989,54,81787
4015,1990,55,87685
4015,1991,70,95616
4015,1992,62,101369
4015,1993,52,107899
4015,1994,67,114512
4015,1995,74,121078
4015,1996,64,126414
4015,1997,59,130115
4015,1998,71,133552
4017,1979,82,65297
4017,1980,50,66530
4017,1981,53,65613
4017,1982,56,65689
4017,1983,56,67634
4017,1984,55,67261
4017,1985,49,69210
4017,1986,73,70940
4017,1987,69,72134
4017,1988,63,72843
4017,1989,56,74686
4017,1990,67,75450
4017,1991,50,76327
4017,1992,78,77927
4017,1993,55,81120
4017,1994,69,82800
4017,1995,74,85571
4017,1996,77,87692
4017,1997,84,89824
4017,1998,65,91610
4019,1979,232,502236
4019,1980,237,510131
4019,1981,246,529244
4019,1982,154,542957
4019,1983,194,555785
4019,1984,209,564374
4019,1985,207,574396
4019,1986,243,591684
4019,1987,252,609240
4019,1988,225,623967
4019,1989,202,629865
4019,1990,223,631154
4019,1991,203,641007
4019,1992,234,657357
4019,1993,225,676671
4019,1994,236,700136
4019,1995,264,720808
4019,1996,257,733949
4019,1997,259,746909
4019,1998,257,759698
4021,1979,72,86783
4021,1980,57,88161
4021,1981,58,89946
4021,1982,51,93421
4021,1983,50,94261
4021,1984,56,96503
4021,1985,62,99120
4021,1986,66,103346
4021,1987,71,106441
4021,1988,86,109106
4021,1989,85,110370
4021,1990,57,110804
4021,1991,69,114747
4021,1992,69,119401
4021,1993,50,124603
4021,1994,100,130452
4021,1995,102,137299
4021,1996,86,143402
4021,1997,76,148872
4021,1998,90,155054
4023,1979,9,19098
4023,1980,7,19884
4023,1981,3,20087
4023,1982,6,21005
4023,1983,4,21091
4023,1984,5,22046
4023,1985,9,22744
4023,1986,4,23212
4023,1987,9,24749
4023,1988,8,26029
4023,1993,12,32131
4023,1998,12,35321
4025,1979,43,61916
4025,1980,42,63977
4025,1981,33,66321
4025,1982,37,69034
4025,1983,33,71329
4025,1984,35,73760
4025,1985,44,76432
4025,1986,27,82189
4025,1987,45,86456
4025,1988,45,91555
4025,1989,43,95060
4025,1990,36,98555
4025,1991,35,102891
4025,1992,41,107561
4025,1993,49,113544
4025,1994,39,119737
4025,1995,50,126985
4025,1996,56,132623
4025,1997,48,137389
4025,1998,66,142464
4027,1979,74,81052
4027,1980,54,87828
4027,1981,54,88827
4027,1982,56,90520
4027,1983,47,93245
4027,1984,66,95130
4027,1985,56,97178
4027,1986,56,99576
4027,1987,45,101574
4027,1988,55,105520
4027,1989,52,111867
4027,1990,51,114942
4027,1991,54,119940
4027,1992,56,126659
4027,1993,41,132646
4027,1994,40,121460
4027,1995,45,124852
4027,1996,51,129595
4027,1997,47,135361
4027,1998,51,139798
5001,1979,4,22752
5001,1980,7,22767
5001,1981,9,22724
5001,1982,6,22565
5001,1983,9,22252
5001,1984,14,21810
5001,1985,13,21395
5001,1986,15,20967
5001,1987,18,20534
5001,1988,10,20180
5001,1991,11,19864
5001,1992,15,19776
5001,1994,15,19533
5001,1997,10,19270
5001,1998,11,19235
5003,1979,12,25479
5003,1980,24,25179
5003,1981,17,25418
5003,1982,15,24823
5003,1983,10,24468
5003,1984,9,24523
5003,1985,7,24534
5003,1986,11,23800
5003,1987,11,23614
5003,1988,17,23370
5003,1991,12,22856
5003,1992,10,22958
5003,1993,15,23030
5003,1995,17,22835
5003,1996,10,22825
5003,1997,14,22772
5005,1979,8,25003
5005,1980,12,25133
5005,1981,10,25235
5005,1982,9,25361
5005,1983,14,25882
5005,1984,9,26416
5005,1985,12,26376
5005,1986,13,26714
5005,1987,6,27068
5005,1988,10,27175
5005,1989,10,27071
5005,1991,13,27798
5005,1993,12,29643
5005,1994,16,30776
5005,1996,11,32391
5007,1979,36,72543
5007,1980,36,73995
5007,1981,46,74786
5007,1982,35,75468
5007,1983,29,76938
5007,1984,41,78827
5007,1985,36,80445
5007,1986,34,81983
5007,1987,38,84897
5007,1988,36,86812
5007,1989,41,88419
5007,1990,34,90761
5007,1991,34,95341
5007,1992,24,99976
5007,1993,31,105785
5007,1994,32,111225
5007,1995,36,117675
5007,1996,31,123678
5007,1997,34,128680
5007,1998,35,133189
5009,1979,19,23682
5009,1980,11,24283
5009,1981,7,24400
5009,1982,7,24565
5009,1983,16,24968
5009,1984,7,25338
5009,1985,14,25464
5009,1986,7,25587
5009,1987,13,25736
5009,1988,11,25956
5009,1989,11,26059
5009,1991,11,26511
5009,1993,11,28044
5009,1994,10,28934
5009,1995,11,29568
5009,1997,15,30451
5009,1998,11,30659
5011,1979,8,13020
5011,1980,2,12769
5011,1981,9,12495
5011,1982,7,12304
5011,1983,5,12111
5011,1984,4,11986
5011,1985,6,11796
5011,1986,9,11524
5011,1987,7,11217
5011,1988,7,11037
5013,1979,1,5581
5013,1980,2,5617
5013,1981,4,5605
5013,1982,2,5642
5013,1983,1,5615
5013,1984,2,5616
5013,1985,2,5620
5013,1986,4,5543
5013,1987,5,5568
5013,1988,6,5503
5015,1979,11,14483
5015,1980,8,15009
5015,1981,4,15091
5015,1982,4,15140
5015,1983,8,15682
5015,1984,7,15919
5015,1985,7,16196
5015,1986,4,16499
5015,1987,6,16709
5015,1988,6,16892
5015,1992,14,18474
5015,1993,14,19564
5015,1995,10,21644
5015,1996,11,22424
5015,1998,12,23025
5017,1979,7,16929
5017,1980,16,16682
5017,1981,15,16688
5017,1982,8,16807
5017,1983,11,16662
5017,1984,15,16410
5017,1985,11,15977
5017,1986,13,15674
5017,1987,9,15337
5017,1988,16,15075
5017,1994,11,14288
5017,1996,12,13806
5019,1979,11,22287
5019,1980,11,21996
5019,1981,9,21836
5019,1982,10,21527
5019,1983,6,21622
5019,1984,9,21420
5019,1985,4,21274
5019,1986,10,21045
5019,1987,5,20511
5019,1988,10,20318
5019,1995,12,21516
5019,1997,15,22099
5021,1979,10,19793
5021,1980,14,19200
5021,1981,12,18763
5021,1982,5,18582
5021,1983,18,18388
5021,1984,6,18134
5021,1985,16,17720
5021,1986,10,17327
5021,1987,9,17135
5021,1988,7,16886
5021,1990,11,16412
5021,1993,11,16234
5021,1995,13,16144
5023,1979,6,15774
5023,1980,15,15904
5023,1981,4,15851
5023,1982,11,16150
5023,1983,9,16532
5023,1984,4,16998
5023,1985,7,17102
5023,1986,7,17143
5023,1987,6,17345
5023,1988,11,17389
5023,1996,10,20616
5025,1979,6,7226
5025,1980,5,7355
5025,1981,5,7411
5025,1982,4,7362
5025,1983,3,7432
5025,1984,2,7357
5025,1985,6,7346
5025,1986,2,7399
5025,1987,3,7355
5025,1988,4,7371
5027,1979,8,24639
5027,1980,9,24903
5027,1981,16,24986
5027,1982,21,25094
5027,1983,9,25075
5027,1984,18,24963
5027,1985,12,24681
5027,1986,12,24316
5027,1987,10,24166
5027,1988,8,24015
5027,1989,15,23852
5027,1990,12,23558
5027,1991,13,23743
5027,1992,13,23766
5027,1993,17,23703
5027,1994,14,23729
5027,1996,16,23794
5027,1997,17,23885
5027,1998,14,23880
5029,1979,9,18233
5029,1980,5,18377
5029,1981,6,18191
5029,1982,12,18040
5029,1983,8,18184
5029,1984,15,18380
5029,1985,10,18161
5029,1986,12,18049
5029,1987,7,18011
5029,1988,10,17925
5029,1989,13,17765
5029,1991,12,17832
5029,1993,11,17901
5031,1979,18,60876
5031,1980,28,60692
5031,1981,29,60723
5031,1982,32,60222
5031,1983,27,60141
5031,1984,17,60661
5031,1985,23,60996
5031,1986,16,61145
5031,1987,27,62309
5031,1988,21,63375
5031,1989,35,64347
5031,1990,21,65247
5031,1991,20,65995
5031,1992,24,67414
5031,1993,19,69178
5031,1994,20,70141
5031,1995,34,71651
5031,1996,20,73166
5031,1997,19,74487
5031,1998,20,75710
5033,1979,14,34762
5033,1980,12,35154
5033,1981,19,35243
5033,1982,14,35280
5033,1983,13,35790
5033,1984,6,36483
5033,1985,20,37110
5033,1986,24,37885
5033,1987,19,38455
5033,1988,16,39211
5033,1989,11,39883
5033,1990,14,40409
5033,1991,13,41491
5033,1992,20,42242
5033,1993,19,43580
5033,1994,20,44616
5033,1995,13,46184
5033,1996,11,47168
5033,1997,24,47975
5033,1998,15,48865
5035,1979,26,47312
5035,1980,33,47662
5035,1981,24,47525
5035,1982,25,47462
5035,1983,22,47416
5035,1984,21,47221
5035,1985,37,47364
5035,1986,26,47325
5035,1987,35,47431
5035,1988,27,47925
5035,1989,31,47946
5035,1990,28,47798
5035,1991,33,47516
5035,1992,19,47426
5035,1993,22,47849
5035,1994,28,47768
5035,1995,27,47564
5035,1996,21,47383
5035,1997,24,47641
5035,1998,27,47952
5037,1979,5,19865
5037,1980,10,19364
5037,1981,13,19471
5037,1982,10,19375
5037,1983,5,19150
5037,1984,7,19086
5037,1985,15,18868
5037,1986,17,18666
5037,1987,7,18490
5037,1988,6,18313
5037,1990,20,18013
5037,1991,15,17991
5037,1993,10,18094
5037,1995,15,18043
5037,1997,10,18300
5039,1979,3,9889
5039,1980,4,9785
5039,1981,5,9710
5039,1982,10,9711
5039,1983,1,9690
5039,1984,8,9549
5039,1985,9,9413
5039,1986,10,9308
5039,1987,7,9226
5039,1988,11,9049
5039,1992,11,8783
5039,1996,11,8682
5041,1979,12,18750
5041,1980,16,18691
5041,1981,4,18409
5041,1982,8,18219
5041,1983,4,17869
5041,1984,12,17616
5041,1985,6,17309
5041,1986,11,17015
5041,1987,12,16542
5041,1988,10,16149
5041,1990,13,15609
5041,1992,13,15227
5041,1995,10,14735
5043,1979,9,17277
5043,1980,11,17021
5043,1981,8,17009
5043,1982,3,16933
5043,1983,5,16882
5043,1984,6,16788
5043,1985,4,16931
5043,1986,8,16599
5043,1987,12,16497
5043,1988,9,16394
5043,1990,19,16289
5043,1991,13,16387
5043,1995,13,17196
5043,1996,11,17343
5045,1979,18,43385
5045,1980,22,44339
5045,1981,4,44930
5045,1982,19,45415
5045,1983,20,46382
5045,1984,21,47810
5045,1985,11,49480
5045,1986,28,50717
5045,1987,19,52482
5045,1988,17,54010
5045,1989,20,55899
5045,1990,16,57263
5045,1991,24,59524
5045,1992,12,62015
5045,1993,15,64750
5045,1994,19,67388
5045,1995,12,70108
5045,1996,27,73180
5045,1997,29,76133
5045,1998,19,78369
5047,1979,3,13706
5047,1980,7,13745
5047,1981,6,13647
5047,1982,3,13797
5047,1983,9,13960
5047,1984,6,14041
5047,1985,5,13958
5047,1986,7,13925
5047,1987,9,13984
5047,1988,9,13885
5047,1991,10,13934
5049,1979,6,9130
5049,1980,5,9245
5049,1981,5,9199
5049,1982,3,9100
5049,1984,6,9294
5049,1985,2,9231
5049,1986,10,9186
5049,1987,7,9160
5049,1988,7,9139
5049,1995,11,9909
5051,1979,32,64841
5051,1980,28,65212
5051,1981,24,64995
5051,1982,29,64926
5051,1983,22,65746
5051,1984,16,66244
5051,1985,22,66191
5051,1986,27,66320
5051,1987,20,66927
5051,1988,26,66485
5051,1989,19,66674
5051,1990,30,66766
5051,1991,37,67853
5051,1992,31,69310
5051,1993,25,71039
5051,1994,21,72900
5051,1995,25,74060
5051,1996,33,75425
5051,1997,36,76672
5051,1998,33,77666
5053,1979,3,12269
5053,1980,5,12374
5053,1981,5,12305
5053,1982,7,12164
5053,1983,11,12276
5053,1984,9,12350
5053,1985,7,12426
5053,1986,7,12659
5053,1987,8,12778
5053,1988,7,13014
5053,1989,10,13090
5053,1992,13,13652
5053,1993,10,13851
5053,1998,12,15269
5055,1979,13,29570
5055,1980,12,29089
5055,1981,8,28877
5055,1982,12,29025
5055,1983,17,28969
5055,1984,6,29098
5055,1985,9,29279
5055,1986,14,29338
5055,1987,15,29320
5055,1988,17,29269
5055,1989,15,29448
5055,1991,17,30093
5055,1992,16,30606
5055,1994,14,31832
5055,1995,12,32522
5055,1998,26,34096
5057,1979,10,21665
5057,1980,17,22061
5057,1981,5,21733
5057,1982,13,21618
5057,1983,12,21450
5057,1984,15,21391
5057,1985,10,21013
5057,1986,18,20572
5057,1987,7,20347
5057,1988,9,20068
5057,1989,11,19899
5057,1992,12,20510
5057,1994,11,20850
5057,1997,11,21404
5059,1979,12,25229
5059,1980,7,25353
5059,1981,3,25111
5059,1982,11,24814
5059,1983,12,24998
5059,1984,12,25039
5059,1985,7,25091
5059,1986,8,25091
5059,1987,13,25093
5059,1988,9,24578
5059,1989,18,24392
5059,1991,12,24427
5059,1992,12,24739
5059,1993,11,25475
5059,1995,11,26387
5059,1996,14,27002
5059,1998,10,27647
5061,1979,5,12440
5061,1980,9,12508
5061,1981,8,12454
5061,1982,9,12421
5061,1983,12,12544
5061,1984,4,12662
5061,1985,9,12604
5061,1986,4,12586
5061,1987,13,12547
5061,1988,7,12474
5061,1993,16,12833
5063,1979,16,27291
5063,1980,28,28449
5063,1981,17,29021
5063,1982,10,29520
5063,1983,13,29736
5063,1984,5,29674
5063,1985,12,29380
5063,1986,14,29383
5063,1987,13,29380
5063,1988,18,29122
5063,1989,16,29344
5063,1990,15,29104
5063,1991,10,29375
5063,1992,12,29631
5063,1993,18,30085
5063,1994,11,30516
5063,1995,14,30905
5063,1996,11,31089
5063,1997,22,31060
5063,1998,14,31413
5065,1979,6,9586
5065,1980,5,9867
5065,1981,1,9832
5065,1982,13,9751
5065,1983,8,9872
5065,1984,1,9820
5065,1985,2,9794
5065,1986,1,9788
5065,1987,5,9784
5065,1988,9,9821
5065,1994,11,11059
5067,1979,7,20773
5067,1980,8,20426
5067,1981,6,20077
5067,1982,13,19900
5067,1983,9,19724
5067,1984,12,19420
5067,1985,10,18858
5067,1986,13,18277
5067,1987,12,17925
5067,1988,15,17732
5067,1991,12,17364
5067,1992,11,17183
5069,1979,26,85418
5069,1980,35,86509
5069,1981,31,86166
5069,1982,34,85017
5069,1983,38,84267
5069,1984,36,83771
5069,1985,40,83286
5069,1986,36,82704
5069,1987,34,82654
5069,1988,46,82231
5069,1989,47,81568
5069,1990,30,80543
5069,1991,29,80598
5069,1992,39,80667
5069,1993,24,80286
5069,1994,23,80489
5069,1995,24,80106
5069,1996,37,79888
5069,1997,44,79740
5069,1998,35,79402
5071,1979,9,16244
5071,1980,10,16216
5071,1981,4,16465
5071,1982,8,16605
5071,1983,8,16665
5071,1984,8,16830
5071,1985,6,16831
5071,1986,7,16931
5071,1987,7,16819
5071,1988,9,16664
5071,1989,14,16692
5071,1990,11,16810
5071,1992,10,17498
5073,1979,8,9488
5073,1980,10,9421
5073,1981,4,9380
5073,1982,5,9325
5073,1983,3,9362
5073,1984,5,9470
5073,1985,10,9349
5073,1986,4,9214
5073,1987,7,9167
5073,1988,2,8961
5073,1990,10,8830
5073,1993,10,8529
5075,1979,7,17074
5075,1980,14,17272
5075,1981,3,17362
5075,1982,7,17175
5075,1983,10,17034
5075,1984,10,16932
5075,1985,10,16750
5075,1986,8,16629
5075,1987,9,16517
5075,1988,4,16153
5075,1989,10,16100
5075,1990,11,15879
5075,1994,16,16122
5075,1995,14,16233
5075,1997,10,16344
5075,1998,10,16262
5077,1979,9,14786
5077,1980,15,14626
5077,1981,4,14579
5077,1982,8,14385
5077,1983,5,14209
5077,1984,11,13915
5077,1985,7,13686
5077,1986,12,13331
5077,1987,7,13034
5077,1988,5,12690
5079,1979,5,12616
5079,1980,7,12637
5079,1981,6,12668
5079,1982,6,12407
5079,1983,6,12384
5079,1985,1,12278
5079,1986,9,12257
5079,1987,2,12433
5079,1988,3,12766
5079,1993,10,13116
5081,1979,9,13779
5081,1980,8,13203
5081,1981,7,13245
5081,1982,14,13123
5081,1983,11,13087
5081,1984,7,13121
5081,1985,4,13153
5081,1986,4,13005
5081,1987,6,12931
5081,1988,8,12986
5081,1996,10,12746
5083,1979,7,18764
5083,1980,8,18827
5083,1981,4,18848
5083,1982,5,18860
5083,1983,2,18773
5083,1984,16,19094
5083,1985,7,19249
5083,1986,7,19143
5083,1987,15,19108
5083,1988,11,18953
5083,1991,11,18981
5083,1993,11,19397
5083,1995,10,19882
5083,1997,11,20249
5085,1979,14,32725
5085,1980,9,32969
5085,1981,18,33068
5085,1982,16,33398
5085,1983,14,33952
5085,1984,14,34352
5085,1985,10,34651
5085,1986,31,35416
5085,1987,19,35902
5085,1988,18,36165
5085,1989,19,36726
5085,1990,13,37228
5085,1991,23,37817
5085,1992,13,38792
5085,1994,17,42182
5085,1995,22,43850
5085,1996,23,45465
5085,1997,18,47099
5085,1998,28,47906
5087,1979,7,10223
5087,1980,5,10692
5087,1981,3,10614
5087,1982,9,10596
5087,1983,9,10807
5087,1984,4,10886
5087,1985,6,10943
5087,1986,5,10873
5087,1987,3,10941
5087,1988,5,10808
5089,1979,3,10680
5089,1980,4,10634
5089,1981,10,10652
5089,1982,9,10736
5089,1983,4,10756
5089,1984,4,10921
5089,1985,8,10826
5089,1986,3,10873
5089,1987,5,10907
5089,1988,6,10949
5089,1991,11,11096
5091,1979,19,35502
5091,1980,23,35851
5091,1981,20,36169
5091,1982,25,36352
5091,1983,25,36802
5091,1984,7,36782
5091,1985,14,36465
5091,1986,18,36833
5091,1987,15,36876
5091,1988,10,36957
5091,1989,13,36338
5091,1990,20,36068
5091,1991,20,36092
5091,1992,17,36153
5091,1993,20,36502
5091,1994,14,36827
5091,1996,22,37339
5091,1997,11,37709
5091,1998,29,37807
5093,1979,28,58250
5093,1980,32,57290
5093,1981,19,56671
5093,1982,23,56816
5093,1983,26,56459
5093,1984,23,56942
5093,1985,31,56597
5093,1986,25,55955
5093,1987,29,55265
5093,1988,22,55043
5093,1989,26,54971
5093,1990,31,54652
5093,1991,27,54523
5093,1992,22,52515
5093,1993,36,48800
5093,1994,11,48830
5093,1995,24,48924
5093,1996,26,48971
5093,1997,32,49212
5093,1998,23,49545
5095,1979,9,13306
5095,1980,10,13175
5095,1981,8,12845
5095,1982,9,12789
5095,1983,4,12438
5095,1984,6,12087
5095,1985,9,11813
5095,1986,5,11490
5095,1987,2,11268
5095,1988,8,10905
5095,1989,10,10619
5095,1991,10,10231
5095,1997,11,9750
5097,1979,7,7083
5097,1980,8,7252
5097,1981,4,7050
5097,1982,4,6987
5097,1983,3,7033
5097,1984,2,7124
5097,1985,6,7219
5097,1986,6,7174
5097,1987,1,7288
5097,1988,2,7257
5099,1979,7,10427
5099,1980,4,10232
5099,1981,3,10183
5099,1982,3,10126
5099,1983,4,10057
5099,1984,4,10005
5099,1985,4,9985
5099,1986,11,9909
5099,1987,7,9784
5099,1988,2,9603
5101,1979,6,7344
5101,1980,1,7410
5101,1981,3,7320
5101,1982,3,7240
5101,1983,2,7444
5101,1984,2,7411
5101,1985,2,7407
5101,1986,4,7410
5101,1987,5,7357
5101,1988,4,7348
5103,1979,14,28672
5103,1980,15,28709
5103,1981,17,28792
5103,1982,18,28868
5103,1983,16,29189
5103,1984,19,29616
5103,1985,15,29826
5103,1986,7,29705
5103,1987,12,29538
5103,1988,8,29312
5103,1989,17,29164
5103,1990,18,28384
5103,1991,16,27763
5103,1992,11,27632
5103,1994,13,27367
5103,1995,13,26958
5103,1996,14,26819
5103,1997,10,26772
5103,1998,14,26745
5105,1979,6,7150
5105,1980,9,6896
5105,1981,3,6985
5105,1982,3,7051
5105,1983,3,7145
5105,1984,4,7249
5105,1985,5,7251
5105,1986,4,7391
5105,1987,6,7498
5105,1988,7,7528
5105,1993,12,7995
5105,1997,11,9133
5107,1979,24,33744
5107,1980,9,33020
5107,1981,23,32434
5107,1982,18,31743
5107,1983,23,31139
5107,1984,17,30745
5107,1985,11,30436
5107,1986,13,29594
5107,1987,20,28546
5107,1988,13,27785
5107,1989,24,27304
5107,1990,15,26845
5107,1991,23,26208
5107,1992,10,26143
5107,1993,18,26199
5107,1994,17,26224
5107,1995,10,26014
5107,1996,16,25887
5107,1997,20,25804
5107,1998,11,25458
5109,1979,7,9740
5109,1980,3,9702
5109,1981,5,9622
5109,1982,4,9437
5109,1983,4,9395
5109,1984,2,9344
5109,1985,3,9357
5109,1986,5,9235
5109,1987,8,9320
5109,1988,4,9393
5111,1979,14,26333
5111,1980,21,25832
5111,1981,12,25363
5111,1982,13,24929
5111,1983,8,24656
5111,1984,12,24292
5111,1985,15,24201
5111,1986,10,24017
5111,1987,23,23883
5111,1988,24,23573
5111,1989,12,23307
5111,1990,13,23008
5111,1991,14,22736
5111,1992,13,22889
