FIPS,Year,HeartDeaths,Population
12039,1986,57,39851
12039,1987,60,40053
12039,1988,61,39724
12039,1989,51,38968
12039,1990,58,39015
12039,1991,44,40249
12039,1992,62,40204
12039,1993,56,40720
12039,1994,56,41086
12039,1995,61,41516
12039,1996,54,42450
12039,1997,53,42518
12039,1998,53,42469
12041,1979,14,5525
12041,1980,13,5566
12041,1981,12,6153
12041,1982,7,6583
12041,1983,4,6744
12041,1984,13,7113
12041,1985,14,7387
12041,1986,14,7582
12041,1987,9,7770
12041,1988,15,8357
12041,1989,14,8768
12041,1990,22,9212
12041,1991,13,9830
12041,1992,12,9953
12041,1993,15,10685
12041,1994,16,11408
12041,1995,16,11768
12041,1996,20,12353
12041,1997,13,12623
12041,1998,12,13189
12043,1979,16,5598
12043,1980,16,5710
12043,1981,16,5760
12043,1982,13,5933
12043,1983,18,5998
12043,1984,11,6257
12043,1985,9,6426
12043,1986,12,6391
12043,1987,20,6533
12043,1988,11,6660
12043,1989,15,6966
12043,1990,11,7074
12043,1991,14,7143
12043,1992,15,7211
12043,1993,10,7361
12043,1994,14,7634
12043,1995,11,7812
12043,1996,18,8901
12043,1997,11,9114
12043,1998,13,9403
12045,1979,19,10160
12045,1980,18,10267
12045,1981,21,10124
12045,1982,20,10324
12045,1983,15,10364
12045,1984,15,10422
12045,1985,13,10600
12045,1986,18,10663
12045,1987,15,10720
12045,1988,17,10826
12045,1989,17,10886
12045,1990,11,10796
12045,1991,22,10692
12045,1992,18,10662
12045,1993,25,11356
12045,1994,20,11865
12045,1995,18,11992
12045,1996,22,12067
12045,1997,28,11937
12045,1998,19,11842
12047,1979,13,8441
12047,1980,15,8349
12047,1981,20,8465
12047,1982,9,8641
12047,1983,11,8687
12047,1984,18,8924
12047,1985,15,9023
12047,1986,19,8985
12047,1987,15,9178
12047,1988,17,9779
12047,1989,12,10227
12047,1990,15,10398
12047,1991,11,10675
12047,1992,22,10737
12047,1993,14,10685
12047,1994,13,10835
12047,1995,15,11238
12047,1996,15,11706
12047,1997,16,11612
12047,1998,20,11928
12049,1979,31,18626
12049,1980,31,18649
12049,1981,34,19555
12049,1982,35,19406
12049,1983,35,18920
12049,1984,18,18708
12049,1985,25,18581
12049,1986,45,18756
12049,1987,38,18533
12049,1988,39,18243
12049,1989,35,18572
12049,1990,29,18497
12049,1991,36,19534
12049,1992,35,20983
12049,1993,22,21727
12049,1994,24,22367
12049,1995,25,23117
12049,1996,25,23221
12049,1997,22,23808
12049,1998,31,24693
12051,1979,26,17512
12051,1980,45,18189
12051,1981,33,19346
12051,1982,35,19949
12051,1983,46,20631
12051,1984,36,21197
12051,1985,25,21705
12051,1986,29,22348
12051,1987,35,23276
