FIPS,Year,SuicDeaths,Population
19171,1981,2,17760
19171,1982,3,17619
19171,1983,5,17425
19171,1984,2,17347
19171,1985,2,16998
19171,1986,2,16528
19171,1987,2,16129
19171,1988,1,15970
19173,1980,1,7533
19173,1983,2,7316
19173,1984,2,7195
19173,1985,2,6949
19173,1986,1,6683
19173,1987,3,6520
19173,1988,1,6349
19175,1979,4,12978
19175,1980,2,12720
19175,1981,1,12698
19175,1982,1,12550
19175,1983,1,12456
19175,1984,3,12264
19175,1985,1,11915
19177,1979,1,7804
19177,1980,1,7896
19177,1983,3,7648
19177,1984,1,7528
19177,1985,3,7350
19177,1986,3,7208
19177,1988,2,7082
19179,1979,3,37823
19179,1980,3,37393
19179,1981,3,36970
19179,1982,7,36415
19179,1983,7,35973
19179,1984,4,35754
19179,1985,4,35015
19179,1986,5,34007
19179,1987,5,33106
19179,1988,2,32457
19181,1979,5,32786
19181,1980,5,33366
19181,1981,2,33375
19181,1982,3,33087
19181,1983,1,33034
19181,1984,5,33092
19181,1985,3,33085
19181,1986,3,33137
19181,1987,5,33262
19181,1988,3,33376
19183,1979,3,18814
19183,1980,1,18567
19183,1981,2,18525
19183,1983,1,18160
19183,1984,1,18114
19183,1985,3,18005
19183,1986,1,17840
19183,1987,2,17738
19185,1979,1,7276
19185,1984,1,6867
19185,1985,1,6598
19185,1986,2,6419
19185,1987,1,6289
19185,1988,1,6165
19187,1979,7,42905
19187,1980,4,42914
19187,1981,6,42297
19187,1982,8,41739
19187,1983,3,40875
19187,1984,5,40198
19187,1985,3,39418
19187,1986,10,38349
19187,1987,6,37774
19187,1988,5,37347
19189,1981,2,11635
19189,1982,1,11497
19189,1983,1,11467
19189,1984,1,11509
19189,1985,2,11394
19189,1986,1,11160
19189,1987,2,10853
19189,1988,2,10851
19191,1979,3,20801
19191,1980,2,20438
19191,1981,4,20426
19191,1983,2,20261
19191,1984,3,20183
19191,1985,2,19910
19191,1986,3,19613
19191,1987,3,19415
19191,1988,1,19497
19193,1979,5,96455
19193,1980,8,94891
19193,1981,10,95076
19193,1982,9,94293
19193,1983,10,93506
19193,1984,17,93371
19193,1985,7,92599
19193,1986,11,91043
19193,1987,11,90402
19193,1988,10,91148
19193,1989,11,91218
19193,1991,12,92995
19193,1993,11,94998
19193,1995,17,96703
19193,1997,10,96962
19195,1982,2,8124
19195,1983,1,8012
19195,1984,2,7960
19195,1986,1,7597
19197,1979,1,15044
19197,1980,2,15008
19197,1982,1,14444
19197,1984,3,14325
19197,1986,2,13339
19197,1987,2,12945
19197,1988,1,12816
20001,1979,3,14445
20001,1981,1,14212
20001,1982,2,14228
20001,1983,1,14393
20001,1984,2,14440
20001,1985,2,14052
20001,1986,2,13744
20001,1987,4,13385
20001,1988,5,13141
20003,1982,1,7696
20003,1984,1,7598
20003,1985,2,7247
20003,1986,1,7103
20003,1987,1,7031
20003,1988,1,6970
20005,1979,1,17208
20005,1980,2,17150
20005,1981,1,17134
20005,1983,3,16451
20005,1984,2,16280
20005,1985,2,16120
20005,1987,3,15809
20005,1988,1,15742
20007,1979,1,6087
20007,1982,1,6186
20007,1983,2,6307
20007,1984,1,6278
20009,1979,2,29668
20009,1980,1,29600
20009,1981,1,30381
20009,1982,5,31113
20009,1983,6,30995
20009,1984,10,30971
20009,1985,6,30703
20009,1986,2,29903
20009,1987,3,28560
20009,1988,1,27726
20011,1980,1,14521
20011,1981,1,14455
20011,1982,4,14347
20011,1984,1,14226
20011,1985,2,13947
20013,1982,1,10315
20013,1983,1,10294
20013,1984,2,10175
20013,1985,1,9920
20013,1987,2,9782
20013,1988,2,9860
20015,1979,4,40984
20015,1980,6,42443
20015,1981,6,43636
20015,1982,4,44569
20015,1983,9,44695
20015,1984,3,44766
20015,1985,4,45137
20015,1986,5,45552
20015,1987,3,46543
20015,1988,6,46857
20015,1991,10,48247
20015,1998,10,55072
20017,1986,1,2716
20019,1979,1,4520
20019,1982,3,4442
20019,1984,1,4349
20019,1985,2,4167
20019,1987,1,4065
20019,1988,1,3965
20021,1979,1,20638
20021,1981,3,20629
20021,1982,2,20541
20021,1984,6,20724
20021,1985,2,20549
20021,1986,3,20458
20021,1987,8,20385
20021,1988,5,20355
20023,1979,1,3449
20023,1982,2,3354
20023,1983,3,3366
20023,1984,1,3250
20023,1988,1,3010
20025,1980,1,2314
20027,1979,1,8799
20027,1981,3,8438
20027,1988,1,8116
20029,1979,2,11089
20029,1980,1,11122
20029,1982,1,10709
20029,1983,1,10723
20029,1984,1,10563
20029,1985,2,10255
20029,1986,2,10034
20029,1987,2,9872
20029,1988,1,9832
20031,1979,3,8141
20031,1984,1,8629
20031,1985,2,8000
20031,1987,2,7538
20031,1988,1,7468
20033,1979,1,2263
20033,1982,1,2229
20035,1979,2,32720
20035,1981,5,34546
20035,1982,2,34461
20035,1983,3,34017
20035,1984,5,34213
20035,1985,4,33821
20035,1986,4,33704
20035,1987,4,33452
20035,1988,5,33660
20037,1979,3,34791
20037,1980,2,34763
20037,1981,3,34883
20037,1982,3,34521
20037,1983,6,34490
20037,1984,4,34293
20037,1985,5,33795
20037,1986,5,33511
20037,1987,3,33099
20037,1988,3,32757
20039,1979,2,4010
20039,1980,2,3993
20039,1981,1,4026
20039,1984,1,4056
20039,1985,1,3922
20039,1987,1,3645
20041,1979,1,18931
20041,1980,2,18211
20041,1984,2,17447
20041,1985,2,17150
20041,1986,3,16996
20041,1987,4,16978
20041,1988,1,16942
20043,1980,1,8622
20043,1985,2,7942
20043,1986,2,7905
20043,1988,1,7651
20045,1979,4,64535
20045,1980,4,65468
20045,1981,8,67336
20045,1982,2,67582
20045,1983,5,67533
20045,1984,6,68188
20045,1985,3,69606
20045,1986,3,71933
20045,1987,5,73383
20045,1988,2,75929
20045,1993,12,84663
20047,1986,1,3494
20049,1984,1,3036
20049,1986,1,2918
20049,1987,1,2855
20049,1988,1,2814
20051,1979,2,24720
20051,1980,4,25124
20051,1981,2,25867
20051,1982,4,26423
20051,1983,3,26459
20051,1984,5,26572
20051,1985,1,26656
20051,1986,3,26076
20051,1987,4,25078
20051,1988,5,24647
20053,1980,3,5985
20053,1981,1,5825
20053,1983,2,5807
20053,1984,1,5802
20055,1979,1,22588
20055,1980,3,23156
20055,1981,2,24617
20055,1982,3,26286
20055,1983,3,28194
20055,1984,2,29049
20055,1985,5,30092
20055,1986,3,30677
20055,1987,3,31005
20055,1988,3,31424
20057,1979,4,22751
20057,1980,4,23106
20057,1981,3,23914
20057,1982,4,24236
20057,1983,4,24921
20057,1984,6,25416
20057,1985,4,25722
20057,1986,5,25848
20057,1987,2,26183
20057,1988,7,26098
20059,1979,2,20368
20059,1980,1,20378
20059,1981,4,20194
20059,1982,1,20068
20059,1983,3,20130
20059,1985,5,19951
20059,1986,2,19774
20059,1987,4,19821
20059,1988,1,19938
20061,1979,2,30451
20061,1980,2,29667
20061,1981,3,30803
20061,1982,3,30848
20061,1983,3,31152
20061,1984,4,30603
20061,1985,8,31415
20061,1986,2,31240
20061,1987,4,31045
20061,1988,5,30888
20063,1983,1,3380
20063,1986,1,3157
20065,1980,2,3675
20065,1981,1,3681
20065,1983,3,3815
20067,1982,2,6572
20067,1984,2,6625
20067,1985,2,6659
20067,1986,1,6674
20067,1987,1,6677
20067,1988,4,6808
20069,1985,1,5060
20069,1986,1,5076
20069,1987,1,5173
20071,1984,1,1735
20071,1986,1,1726
20071,1988,2,1731
20073,1979,2,7740
20073,1981,2,7685
20073,1983,2,7691
20073,1985,1,7431
20073,1987,1,7059
20075,1979,1,2370
20075,1981,1,2255
20075,1984,1,2261
20075,1987,1,2165
20077,1981,1,6811
20077,1984,1,6725
20077,1986,2,6453
20077,1987,1,6328
20077,1988,2,6245
20079,1979,1,28113
20079,1980,1,28234
20079,1981,1,28550
20079,1982,5,28601
20079,1983,2,28585
20079,1984,1,28467
20079,1986,4,28317
20079,1987,3,28200
20079,1988,1,28202
20081,1986,1,3747
20085,1979,2,10772
20085,1980,2,10843
20085,1982,1,10603
20085,1983,2,10638
20085,1984,1,10463
20085,1985,1,10544
20085,1986,4,10463
20085,1988,2,10583
20087,1979,5,13985
20087,1980,1,14253
20087,1981,2,14247
20087,1982,2,14238
20087,1983,1,14316
20087,1984,3,14224
20087,1986,4,14170
20087,1987,3,14376
20087,1988,2,14702
20089,1985,1,4152
20089,1987,1,4023
20091,1979,30,256985
20091,1980,30,262748
20091,1981,39,267128
20091,1982,33,270679
20091,1983,48,276638
20091,1984,36,284679
20091,1985,32,292832
20091,1986,36,303030
20091,1987,49,315277
20091,1988,36,325676
20091,1989,40,335162
20091,1990,34,342167
20091,1991,33,351401
20091,1992,35,359798
20091,1993,37,369435
20091,1994,37,378318
20091,1995,38,385856
20091,1996,30,393069
20091,1997,30,401897
20091,1998,36,412044
20093,1979,1,3280
20095,1979,1,8225
20095,1982,1,8093
20095,1984,3,7960
20095,1985,1,7774
20095,1986,3,7605
20095,1987,2,7503
20095,1988,1,7427
20097,1981,1,3740
20097,1988,1,3420
20099,1979,4,23523
20099,1980,4,23793
20099,1982,3,23476
20099,1983,4,23443
20099,1984,2,23118
20099,1985,1,22829
20099,1986,1,22599
20099,1987,3,22345
20099,1988,1,22073
20101,1980,1,2298
20101,1981,1,2276
20101,1984,1,2316
20101,1988,1,2289
20103,1979,6,52223
20103,1980,4,52692
20103,1981,8,53506
20103,1982,10,54948
20103,1983,2,56739
20103,1984,9,56977
20103,1985,5,57592
20103,1986,10,58966
20103,1987,7,60462
20103,1988,11,61160
20103,1991,11,63183
20103,1992,11,63279
20105,1981,2,3534
20105,1986,1,3188
20107,1981,1,7289
20107,1983,1,7326
20107,1987,2,7291
20109,1982,1,3182
20109,1984,1,3082
20111,1979,2,32774
20111,1980,5,33248
20111,1982,2,34677
20111,1983,3,34736
20111,1984,2,35534
20111,1986,1,32756
20111,1987,2,32772
20111,1988,5,32649
20113,1979,1,24585
20113,1980,1,24819
20113,1982,3,25041
20113,1983,2,25227
20113,1984,1,25327
20113,1985,5,25110
20113,1986,1,24792
20113,1987,5,24549
20113,1988,3,24480
20115,1982,2,11707
20115,1983,2,11693
20115,1984,1,11722
20115,1985,1,11579
20115,1986,3,11200
20115,1987,1,11071
20117,1982,1,11589
20117,1983,2,11376
20117,1985,1,10978
20117,1986,4,10647
20117,1987,3,10507
20117,1988,2,10445
20119,1985,1,4228
20121,1979,1,19978
20121,1980,2,20175
20121,1982,4,20324
20121,1983,1,20305
20121,1984,4,20407
20121,1985,5,20478
20121,1986,4,20538
20121,1987,2,20958
20121,1988,1,21466
20123,1982,1,7127
20123,1984,1,7122
20123,1985,1,6942
20123,1987,1,6673
20123,1988,2,6540
20125,1979,2,38675
20125,1980,2,39049
20125,1981,5,39347
20125,1982,3,39840
20125,1983,6,39211
20125,1984,2,38290
20125,1985,3,37419
20125,1986,4,37005
20125,1987,6,36775
20125,1988,2,36375
20127,1980,1,5748
20127,1986,1,5386
20127,1987,1,5426
20129,1981,1,3324
20129,1987,1,3371
20129,1988,1,3336
20131,1979,1,10204
20131,1981,1,9890
20131,1982,1,9840
20131,1984,2,9594
20131,1985,2,9455
20131,1986,1,9362
20131,1987,2,9189
20133,1979,3,17604
20133,1984,4,17443
20133,1985,1,17106
20133,1986,1,16471
20133,1987,2,15905
20135,1979,1,4091
20135,1983,1,4289
20135,1984,1,4274
20137,1979,1,6127
20137,1980,2,6038
20137,1984,2,5761
20137,1986,1,5561
20137,1988,1,5460
20139,1979,1,13967
20139,1980,2,14158
20139,1981,3,14118
20139,1982,1,14141
20139,1983,4,14239
20139,1984,2,14200
20139,1985,2,13659
20139,1986,3,13664
20141,1979,1,5324
20141,1980,1,5218
20141,1981,1,5005
20141,1983,2,4904
20141,1984,1,4811
20141,1985,2,4623
20141,1988,2,4300
20143,1979,1,5575
20143,1982,1,5208
20143,1983,1,5237
20143,1985,1,5183
20143,1986,1,5336
20143,1987,1,5330
20145,1981,1,7563
20145,1982,4,7579
20145,1983,1,7621
20145,1984,1,7471
20145,1985,1,7328
20145,1986,1,7087
20147,1979,1,7033
20147,1984,1,6332
20147,1985,3,6189
20147,1986,1,6058
20147,1987,1,6060
20149,1979,4,13582
20149,1980,1,13799
20149,1981,1,13883
20149,1984,2,14383
20149,1985,3,14319
20149,1986,2,14391
20149,1987,1,14625
20151,1979,1,9376
20151,1980,2,9445
20151,1981,1,9559
20151,1982,4,9797
20151,1984,2,9805
20151,1986,2,9619
20151,1987,3,9231
20151,1988,1,9009
20153,1980,1,3763
20153,1981,1,3685
20153,1982,1,3742
20153,1984,3,3478
20153,1985,1,3384
20155,1979,11,60403
20155,1980,9,61303
20155,1981,4,61125
20155,1982,7,60335
20155,1983,6,60290
20155,1984,8,59861
20155,1985,5,59867
20155,1986,6,59509
20155,1987,10,58811
20155,1988,9,58062
20155,1991,11,57564
20155,1996,10,58665
20155,1998,10,59055
20157,1980,1,6655
20157,1981,2,6427
20157,1982,1,6265
20157,1984,4,6173
20157,1985,1,6073
20157,1986,1,5926
20159,1979,1,11145
20159,1980,2,10940
20159,1981,1,10627
20159,1982,1,10558
20159,1984,2,10405
20159,1985,1,10111
20159,1987,4,9888
20161,1979,3,61190
20161,1980,2,61926
20161,1981,3,63502
20161,1982,3,63804
20161,1983,7,65510
20161,1984,3,64542
20161,1985,3,63392
20161,1986,2,63000
20161,1987,1,63269
20161,1988,6,63867
20163,1979,2,6447
20163,1980,1,6424
20163,1982,1,6580
20163,1983,3,6545
20163,1984,1,6394
20163,1987,1,5817
20163,1988,2,5645
20165,1979,1,4212
20165,1980,3,4092
20165,1981,1,4018
20165,1982,1,3962
20165,1987,1,3594
20165,1988,1,3515
20167,1980,4,8187
20167,1982,1,8366
20167,1984,2,8345
20167,1988,1,7406
20169,1979,8,46666
20169,1980,6,46463
20169,1981,8,46696
20169,1982,3,46606
20169,1983,3,47019
20169,1984,4,47313
20169,1985,6,46654
20169,1986,8,46237
20169,1987,3,46427
20169,1988,3,46518
20169,1992,11,47754
20169,1994,10,48916
20169,1997,10,49588
20171,1979,1,5546
20171,1981,2,5356
20171,1983,1,5453
20171,1987,1,5188
20173,1979,47,351270
20173,1980,57,353725
20173,1981,38,360789
20173,1982,42,363010
20173,1983,49,361981
20173,1984,34,364977
20173,1985,43,367617
20173,1986,53,369044
20173,1987,45,373001
20173,1988,45,377578
20173,1989,42,383351
20173,1990,47,385295
20173,1991,39,392054
20173,1992,46,400009
20173,1993,46,404266
20173,1994,54,405844
20173,1995,47,406897
20173,1996,53,410274
20173,1997,52,416165
20173,1998,60,424334
20175,1979,3,16837
20175,1981,4,17314
20175,1982,1,18061
20175,1984,1,17992
20175,1985,4,18669
20175,1986,5,18887
20175,1987,8,18775
20175,1988,1,18620
20177,1979,27,145564
20177,1980,23,147011
20177,1981,25,147553
20177,1982,20,147793
20177,1983,20,147979
20177,1984,19,148388
20177,1985,21,148210
20177,1986,31,148486
20177,1987,27,149624
20177,1988,34,151809
20177,1989,22,151026
20177,1990,22,151692
20177,1991,20,153311
20177,1992,21,154318
20177,1993,32,155760
20177,1994,23,156985
20177,1995,12,157330
20177,1996,26,157686
20177,1997,27,157825
20177,1998,26,158438
20179,1984,1,3059
20181,1979,1,7489
20181,1981,3,7032
20181,1983,2,7083
20181,1984,1,6991
20181,1985,1,6853
20181,1986,5,6610
20181,1988,1,6554
20183,1979,2,5246
20183,1985,1,4729
20183,1987,2,4537
20185,1982,2,5184
20185,1986,2,5060
20185,1988,1,4868
20187,1985,1,2260
20187,1987,1,2324
20189,1980,1,4519
20189,1981,1,4416
20189,1983,1,4568
20189,1986,1,4595
20189,1988,3,4706
20191,1979,4,22708
20191,1980,2,23064
20191,1981,4,23381
20191,1982,5,23528
20191,1983,2,23372
20191,1984,2,23234
20191,1985,7,23186
20191,1986,4,23262
20191,1987,1,23374
20191,1988,2,23557
20193,1979,1,7940
20193,1980,2,7983
20193,1981,1,7898
20193,1983,1,8313
20193,1984,2,8204
20193,1986,1,8029
20193,1987,1,7843
20195,1979,2,3805
20195,1982,2,3835
20195,1987,1,3479
20197,1980,1,6238
20197,1981,1,6045
20197,1982,1,6049
20197,1985,1,6196
20197,1986,1,6147
20197,1987,1,6143
20199,1979,1,1916
20199,1983,1,1897
20199,1986,1,1789
20201,1984,1,6906
20201,1985,3,6745
20201,1986,1,6555
20201,1988,2,6458
20203,1983,1,2852
20205,1979,5,10917
20205,1980,1,11060
20205,1981,2,10608
20205,1982,1,10619
20205,1984,2,10278
20205,1985,2,10098
20205,1986,3,9959
20205,1987,3,9728
20207,1979,1,4166
20207,1982,1,4074
20207,1986,1,3809
20207,1988,2,3629
20209,1979,27,165262
20209,1980,16,164648
20209,1981,26,163930
20209,1982,23,162895
20209,1983,20,161883
20209,1984,26,160917
20209,1985,19,161206
20209,1986,21,160818
20209,1987,26,159328
20209,1988,23,157727
20209,1989,23,154978
20209,1990,18,153283
20209,1991,30,152222
20209,1992,23,151381
20209,1993,28,150655
20209,1994,13,149425
20209,1995,16,148975
20209,1996,26,148793
20209,1997,25,149150
20209,1998,12,149497
21001,1979,1,14274
21001,1980,1,14389
21001,1982,2,14493
21001,1983,1,14364
21001,1985,2,14626
21001,1986,3,14528
21001,1987,1,14210
21001,1988,2,14365
21003,1979,4,12998
21003,1981,1,13198
21003,1982,2,13069
21003,1985,1,13416
21003,1986,2,13327
21003,1987,1,13245
21003,1988,1,13242
21005,1979,4,11341
21005,1980,2,12002
21005,1981,2,12243
21005,1984,1,12491
21005,1985,1,12735
21005,1986,1,12820
21005,1988,1,13209
21007,1980,3,8127
21007,1981,2,7953
21007,1982,2,7820
21007,1983,3,7775
21007,1984,1,7701
21007,1985,1,7761
21007,1987,1,7534
21007,1988,1,7351
21009,1979,2,31984
21009,1980,2,32132
21009,1981,5,32066
21009,1982,12,32566
21009,1983,3,32496
21009,1984,4,32379
21009,1985,4,31967
21009,1986,3,31989
21009,1987,3,31843
21009,1988,3,31566
21011,1979,1,9415
21011,1982,2,9480
21011,1984,3,9317
21011,1986,1,9283
21013,1979,3,32761
21013,1980,9,32841
21013,1981,7,32492
21013,1982,3,32507
21013,1983,5,32592
21013,1984,1,32271
21013,1985,2,31855
21013,1986,3,31658
21013,1987,6,31060
21013,1988,3,30269
21015,1979,1,43729
21015,1980,7,44769
21015,1981,7,45858
21015,1982,5,46519
21015,1983,4,47234
21015,1984,5,47892
21015,1985,7,48840
21015,1986,3,49503
21015,1987,6,51182
21015,1988,5,52439
21017,1979,3,17949
21017,1980,2,18379
21017,1981,1,18176
21017,1982,3,18000
21017,1983,2,17980
21017,1984,1,17987
21017,1985,6,17901
21017,1986,4,18068
21017,1987,4,17975
21017,1988,7,17882
21019,1979,4,53201
21019,1980,4,53065
21019,1981,7,52469
21019,1982,4,51886
21019,1983,4,51761
21019,1984,2,50926
21019,1985,4,50502
21019,1986,11,49683
21019,1987,3,49019
21021,1979,4,23644
21021,1980,5,23883
21021,1981,3,23400
21021,1983,7,23245
21021,1984,4,23681
21021,1985,2,23798
21021,1986,4,24044
21021,1987,2,24090
21021,1988,3,24247
21023,1979,3,7294
21023,1980,3,7271
21023,1981,2,7084
21023,1983,2,7073
21023,1984,1,6999
21023,1985,2,6991
21023,1986,2,7083
21023,1987,1,7051
21023,1988,1,7084
21025,1980,1,16379
21025,1982,2,16070
21025,1983,2,16000
21025,1984,6,15737
21025,1985,1,15557
21025,1986,3,15457
21025,1987,1,15315
21025,1988,3,15055
21027,1979,2,15911
21027,1984,3,15681
21027,1985,1,15954
21027,1986,1,15718
21027,1987,2,15783
21029,1979,8,41774
21029,1980,3,42433
21029,1981,4,42869
21029,1982,3,42649
21029,1983,2,42358
21029,1984,4,42792
21029,1985,7,43562
21029,1986,11,43701
21029,1987,4,44004
21029,1988,3,44950
21029,1990,11,46464
21031,1979,3,10522
21031,1980,1,10412
21031,1981,3,10348
21031,1982,3,10312
21031,1983,1,10608
21031,1984,1,10835
21031,1985,1,10605
21031,1987,2,10412
21031,1988,2,10528
21033,1979,2,12576
21033,1980,1,12526
21033,1981,1,12510
21033,1983,3,12436
21033,1984,2,12546
21033,1985,1,12515
21033,1986,3,12609
21033,1987,3,12391
21033,1988,1,12199
21035,1979,4,28034
21035,1980,2,28279
21035,1981,6,28306
21035,1982,3,28371
21035,1983,1,27815
21035,1984,5,28614
21035,1985,5,28219
21035,1986,5,28262
21035,1987,4,28540
21035,1988,7,28356
21037,1979,9,79786
21037,1980,8,79321
21037,1981,14,78441
21037,1982,4,79164
21037,1983,12,78269
21037,1984,9,78040
21037,1985,7,77662
21037,1986,11,77767
21037,1987,8,78648
21037,1988,10,78526
21037,1990,10,79415
21037,1991,12,79894
21037,1994,14,81997
21037,1997,11,83593
21039,1979,1,5204
21039,1982,1,5044
21039,1984,2,5050
21039,1985,1,4984
21039,1987,2,4895
21039,1988,2,4870
21041,1979,1,9004
21041,1980,3,8830
21041,1981,1,8948
21041,1982,2,9048
21041,1983,2,8870
21041,1984,2,8981
21041,1985,1,8981
21041,1986,3,8701
21041,1988,1,8839
21043,1980,4,24079
21043,1981,4,24234
21043,1982,2,24171
21043,1983,3,24204
21043,1984,3,23996
21043,1985,2,23797
21043,1986,1,23547
21043,1987,2,23312
21043,1988,2,23156
21045,1979,4,14150
21045,1980,1,14111
21045,1981,1,14316
21045,1984,2,14353
21045,1985,1,14073
21045,1986,2,13859
21045,1987,3,13704
21045,1988,1,13433
21047,1979,10,65362
21047,1980,4,64846
21047,1981,8,64808
21047,1982,8,66094
21047,1983,9,66706
21047,1984,5,66406
21047,1985,4,67573
21047,1986,7,66522
21047,1987,7,66427
21047,1988,10,66301
21047,1989,11,66228
21047,1995,14,69091
21049,1979,5,27240
21049,1980,4,27100
21049,1981,4,27289
21049,1982,2,27437
21049,1983,1,27438
21049,1984,3,27631
21049,1985,5,27596
21049,1986,5,27487
21049,1987,6,27678
21049,1988,6,27955
21051,1981,1,21842
21051,1982,3,22198
21051,1983,1,22320
21051,1984,2,22418
21051,1985,2,22348
21051,1987,1,21714
21051,1988,1,21548
21053,1981,1,8974
21053,1982,4,8957
21053,1985,1,9017
21053,1986,1,8872
21053,1988,1,8558
21055,1980,2,8596
21055,1981,3,8599
21055,1982,1,8493
21055,1984,1,8590
21055,1986,2,8279
21055,1987,2,8194
21057,1979,2,6993
21057,1980,3,6850
21057,1982,2,6812
21057,1983,3,6769
21057,1984,1,6758
21057,1985,2,6563
21057,1986,2,6479
21057,1987,1,6322
21057,1988,2,6329
21059,1979,12,82062
21059,1980,10,82502
21059,1981,6,82697
21059,1982,16,83015
21059,1983,10,83452
21059,1984,12,84264
21059,1985,10,83816
21059,1986,14,83370
21059,1987,8,82771
21059,1988,14,82160
21059,1991,11,82983
21059,1993,11,84213
21059,1994,12,84834
21059,1997,12,85192
21061,1979,1,9459
21061,1983,1,10185
21061,1985,2,9932
21061,1986,1,9800
21061,1987,3,9751
21061,1988,2,9675
21063,1979,1,6579
21063,1981,1,6594
21063,1982,1,6530
21063,1986,1,6160
21065,1979,2,13742
21065,1980,2,13648
21065,1981,1,13685
21065,1982,2,13671
21065,1985,3,13993
21065,1987,1,13902
21065,1988,1,13730
21067,1979,32,196734
21067,1980,23,197641
21067,1981,23,198984
21067,1982,31,200803
21067,1983,27,201637
21067,1984,26,201789
21067,1985,34,206466
21067,1986,25,209551
21067,1987,25,212252
21067,1988,27,214322
21067,1989,31,214266
21067,1990,33,216243
21067,1991,26,220851
21067,1992,27,225355
21067,1993,30,229930
21067,1994,37,232906
21067,1995,32,234650
21067,1996,31,237456
