FIPS,Year,CerebroDeaths,Population
5007,1991,16,95341
5007,1992,14,99976
5007,1993,18,105785
5007,1994,15,111225
5007,1995,17,117675
5007,1996,15,123678
5007,1997,28,128680
5007,1998,23,133189
5009,1979,10,23682
5009,1980,9,24283
5009,1981,9,24400
5009,1982,9,24565
5009,1983,10,24968
5009,1984,5,25338
5009,1985,7,25464
5009,1986,2,25587
5009,1987,7,25736
5009,1988,6,25956
5009,1993,12,28044
5009,1995,11,29568
5009,1996,12,30159
5011,1979,11,13020
5011,1980,5,12769
5011,1981,11,12495
5011,1982,5,12304
5011,1983,2,12111
5011,1984,7,11986
5011,1985,7,11796
5011,1986,10,11524
5011,1987,3,11217
5011,1988,6,11037
5011,1997,13,11218
5013,1980,3,5617
5013,1981,1,5605
5013,1982,2,5642
5013,1983,3,5615
5013,1984,2,5616
5013,1985,1,5620
5013,1986,2,5543
5013,1987,2,5568
5013,1988,2,5503
5015,1979,4,14483
5015,1980,2,15009
5015,1981,5,15091
5015,1982,3,15140
5015,1983,4,15682
5015,1984,4,15919
5015,1985,3,16196
5015,1986,9,16499
5015,1987,7,16709
5015,1988,3,16892
5017,1979,8,16929
5017,1980,3,16682
5017,1981,3,16688
5017,1982,5,16807
5017,1983,6,16662
5017,1984,10,16410
5017,1985,6,15977
5017,1986,5,15674
5017,1987,3,15337
5017,1988,2,15075
5019,1979,13,22287
5019,1980,8,21996
5019,1981,9,21836
5019,1982,9,21527
5019,1983,7,21622
5019,1984,9,21420
5019,1985,2,21274
5019,1986,10,21045
5019,1987,6,20511
5019,1988,10,20318
5019,1993,10,20802
5021,1979,9,19793
5021,1980,6,19200
5021,1981,8,18763
5021,1982,8,18582
5021,1983,9,18388
5021,1984,1,18134
5021,1985,6,17720
5021,1986,6,17327
5021,1987,7,17135
5021,1988,7,16886
5023,1979,5,15774
5023,1980,6,15904
5023,1981,6,15851
5023,1982,9,16150
5023,1983,7,16532
5023,1984,5,16998
5023,1985,7,17102
5023,1986,7,17143
5023,1987,8,17345
5023,1988,8,17389
5023,1992,16,18575
5023,1993,14,19285
5023,1994,20,19670
5023,1995,16,20113
5023,1996,16,20616
5023,1997,20,20926
5023,1998,13,21247
5025,1979,1,7226
5025,1981,3,7411
5025,1982,2,7362
5025,1983,2,7432
5025,1984,1,7357
5025,1985,1,7346
5025,1987,1,7355
5025,1988,3,7371
5027,1979,17,24639
5027,1980,11,24903
5027,1981,11,24986
5027,1982,9,25094
5027,1983,10,25075
5027,1984,8,24963
5027,1985,9,24681
5027,1986,12,24316
5027,1987,6,24166
5027,1988,11,24015
5027,1989,10,23852
5027,1996,14,23794
5029,1979,6,18233
5029,1980,7,18377
5029,1981,3,18191
5029,1982,3,18040
5029,1983,4,18184
5029,1984,2,18380
5029,1985,5,18161
5029,1986,6,18049
5029,1987,6,18011
5029,1988,6,17925
5031,1979,29,60876
5031,1980,18,60692
5031,1981,20,60723
5031,1982,17,60222
5031,1983,24,60141
5031,1984,17,60661
5031,1985,15,60996
5031,1986,19,61145
5031,1987,16,62309
5031,1988,19,63375
5031,1989,16,64347
5031,1990,19,65247
5031,1991,18,65995
5031,1992,12,67414
5031,1993,18,69178
5031,1994,22,70141
5031,1995,21,71651
5031,1996,13,73166
5031,1997,19,74487
5031,1998,20,75710
5033,1979,8,34762
5033,1980,6,35154
5033,1981,13,35243
5033,1982,7,35280
5033,1983,13,35790
5033,1984,9,36483
5033,1985,11,37110
5033,1986,4,37885
5033,1987,12,38455
5033,1988,7,39211
5033,1989,13,39883
5033,1994,10,44616
5033,1996,10,47168
5033,1997,10,47975
5033,1998,11,48865
5035,1979,33,47312
5035,1980,36,47662
5035,1981,19,47525
5035,1982,13,47462
5035,1983,18,47416
5035,1984,23,47221
5035,1985,19,47364
5035,1986,21,47325
5035,1987,17,47431
5035,1988,12,47925
5035,1989,17,47946
5035,1990,17,47798
5035,1991,14,47516
5035,1992,18,47426
5035,1993,13,47849
5035,1994,11,47768
5035,1995,10,47564
5035,1996,12,47383
5035,1997,17,47641
5035,1998,12,47952
5037,1979,5,19865
5037,1980,6,19364
5037,1981,10,19471
5037,1982,11,19375
5037,1983,1,19150
5037,1984,11,19086
5037,1985,6,18868
5037,1986,6,18666
5037,1987,7,18490
5037,1988,5,18313
5037,1998,17,18390
5039,1979,5,9889
5039,1980,3,9785
5039,1981,1,9710
5039,1982,11,9711
5039,1983,3,9690
5039,1984,2,9549
5039,1985,3,9413
5039,1986,3,9308
5039,1987,4,9226
5039,1988,2,9049
5041,1979,10,18750
5041,1980,6,18691
5041,1981,9,18409
5041,1982,7,18219
5041,1983,10,17869
5041,1984,6,17616
5041,1985,4,17309
5041,1986,6,17015
5041,1987,7,16542
5041,1988,7,16149
5041,1992,10,15227
5043,1979,5,17277
5043,1980,6,17021
5043,1981,4,17009
5043,1982,9,16933
5043,1984,3,16788
5043,1985,5,16931
5043,1986,3,16599
5043,1987,2,16497
5043,1988,3,16394
5043,1992,10,16336
5045,1979,16,43385
5045,1980,14,44339
5045,1981,7,44930
5045,1982,8,45415
5045,1983,5,46382
5045,1984,10,47810
5045,1985,11,49480
5045,1986,12,50717
5045,1987,9,52482
5045,1988,10,54010
5045,1992,14,62015
5045,1993,11,64750
5045,1994,14,67388
5045,1998,18,78369
5047,1979,9,13706
5047,1980,4,13745
5047,1981,6,13647
5047,1982,1,13797
5047,1983,3,13960
5047,1984,2,14041
5047,1985,2,13958
5047,1986,3,13925
5047,1987,5,13984
5047,1988,3,13885
5049,1979,5,9130
5049,1980,5,9245
5049,1981,4,9199
5049,1982,4,9100
5049,1983,2,9274
5049,1984,3,9294
5049,1985,1,9231
5049,1986,2,9186
5049,1988,1,9139
5051,1979,19,64841
5051,1980,20,65212
5051,1981,37,64995
5051,1982,21,64926
5051,1983,35,65746
5051,1984,20,66244
5051,1985,12,66191
5051,1986,19,66320
5051,1987,26,66927
5051,1988,27,66485
5051,1989,11,66674
5051,1990,20,66766
5051,1991,16,67853
5051,1992,22,69310
5051,1993,22,71039
5051,1994,19,72900
5051,1995,23,74060
5051,1996,27,75425
5051,1997,29,76672
5051,1998,27,77666
5053,1979,5,12269
5053,1980,5,12374
5053,1981,4,12305
5053,1982,3,12164
5053,1983,4,12276
5053,1984,6,12350
5053,1986,1,12659
5053,1987,6,12778
5053,1988,5,13014
5055,1979,10,29570
5055,1980,15,29089
5055,1981,7,28877
5055,1982,7,29025
5055,1983,7,28969
5055,1984,8,29098
5055,1985,8,29279
5055,1986,6,29338
5055,1987,5,29320
5055,1988,1,29269
5055,1993,11,31059
5055,1997,11,33515
5057,1979,10,21665
5057,1980,9,22061
5057,1981,7,21733
5057,1982,19,21618
5057,1983,7,21450
5057,1984,18,21391
5057,1985,12,21013
5057,1986,6,20572
5057,1987,3,20347
5057,1988,6,20068
5057,1991,10,20110
5059,1979,14,25229
5059,1980,8,25353
5059,1981,17,25111
5059,1982,10,24814
5059,1983,12,24998
5059,1984,13,25039
5059,1985,11,25091
5059,1986,13,25091
5059,1987,13,25093
5059,1988,10,24578
5059,1994,12,25937
5059,1995,12,26387
5059,1997,11,27316
5061,1979,4,12440
5061,1980,5,12508
5061,1981,2,12454
5061,1982,6,12421
5061,1983,4,12544
5061,1984,6,12662
5061,1985,5,12604
5061,1986,2,12586
5061,1987,7,12547
5061,1988,6,12474
5063,1979,9,27291
5063,1980,11,28449
5063,1981,3,29021
5063,1982,11,29520
5063,1983,7,29736
5063,1984,8,29674
5063,1985,5,29380
5063,1986,3,29383
5063,1987,8,29380
5063,1988,7,29122
5063,1991,10,29375
5063,1994,12,30516
5063,1996,10,31089
5063,1998,13,31413
5065,1979,7,9586
5065,1980,8,9867
5065,1981,3,9832
5065,1982,1,9751
5065,1983,3,9872
5065,1984,6,9820
5065,1985,4,9794
5065,1986,4,9788
5065,1987,4,9784
5065,1988,4,9821
5067,1979,7,20773
5067,1980,15,20426
5067,1981,10,20077
5067,1982,9,19900
5067,1983,10,19724
5067,1984,14,19420
5067,1985,6,18858
5067,1986,8,18277
5067,1987,17,17925
5067,1988,9,17732
5067,1989,12,17507
5067,1993,11,17308
5069,1979,34,85418
5069,1980,31,86509
5069,1981,24,86166
5069,1982,34,85017
5069,1983,39,84267
5069,1984,39,83771
5069,1985,31,83286
5069,1986,29,82704
5069,1987,35,82654
5069,1988,25,82231
5069,1989,34,81568
5069,1990,32,80543
5069,1991,17,80598
5069,1992,21,80667
5069,1993,23,80286
5069,1994,16,80489
5069,1995,30,80106
5069,1996,26,79888
5069,1997,22,79740
5069,1998,30,79402
5071,1979,3,16244
5071,1980,6,16216
5071,1981,5,16465
5071,1982,6,16605
5071,1983,4,16665
5071,1984,4,16830
5071,1985,3,16831
5071,1986,5,16931
5071,1987,3,16819
5071,1988,7,16664
5073,1979,4,9488
5073,1980,3,9421
5073,1981,6,9380
5073,1982,8,9325
5073,1983,1,9362
5073,1984,6,9470
5073,1985,9,9349
5073,1986,3,9214
5073,1987,1,9167
5073,1988,10,8961
5075,1979,10,17074
5075,1980,5,17272
5075,1981,3,17362
5075,1982,7,17175
5075,1983,4,17034
5075,1984,7,16932
5075,1985,4,16750
5075,1986,7,16629
5075,1987,2,16517
5075,1988,3,16153
5077,1979,8,14786
5077,1980,11,14626
5077,1981,7,14579
5077,1982,9,14385
5077,1983,7,14209
5077,1984,6,13915
5077,1985,6,13686
5077,1986,3,13331
5077,1987,2,13034
5077,1988,3,12690
5079,1979,6,12616
5079,1980,3,12637
5079,1981,3,12668
5079,1982,3,12407
5079,1983,6,12384
5079,1984,3,12436
5079,1985,1,12278
5079,1986,2,12257
5079,1987,2,12433
5079,1988,2,12766
5081,1979,1,13779
5081,1980,3,13203
5081,1981,3,13245
5081,1982,3,13123
5081,1983,4,13087
5081,1984,2,13121
5081,1985,3,13153
5081,1986,4,13005
5081,1987,3,12931
5081,1988,3,12986
5083,1979,9,18764
5083,1980,9,18827
5083,1981,5,18848
5083,1982,4,18860
5083,1983,6,18773
5083,1984,1,19094
5083,1985,1,19249
5083,1986,4,19143
5083,1987,2,19108
5083,1988,9,18953
5085,1979,12,32725
5085,1980,5,32969
5085,1981,6,33068
5085,1982,8,33398
5085,1983,15,33952
5085,1984,16,34352
5085,1985,10,34651
5085,1986,9,35416
5085,1987,8,35902
5085,1988,11,36165
5085,1989,11,36726
5085,1990,12,37228
5085,1991,21,37817
5085,1992,10,38792
5085,1997,12,47099
5085,1998,10,47906
5087,1979,3,10223
5087,1980,3,10692
5087,1981,1,10614
5087,1982,2,10596
5087,1983,3,10807
5087,1984,3,10886
5087,1985,2,10943
5087,1986,10,10873
5087,1987,3,10941
5087,1988,2,10808
5089,1979,2,10680
5089,1980,1,10634
5089,1981,1,10652
5089,1982,2,10736
5089,1983,2,10756
5089,1984,1,10921
5089,1985,3,10826
5089,1986,4,10873
5089,1987,2,10907
5089,1988,5,10949
5091,1979,9,35502
5091,1980,14,35851
5091,1981,15,36169
5091,1982,7,36352
5091,1983,16,36802
5091,1984,15,36782
5091,1985,7,36465
5091,1986,18,36833
5091,1987,8,36876
5091,1988,10,36957
5091,1989,14,36338
5091,1991,12,36092
5091,1993,12,36502
5091,1995,10,37087
5091,1997,12,37709
5091,1998,12,37807
5093,1979,37,58250
5093,1980,32,57290
5093,1981,15,56671
5093,1982,19,56816
5093,1983,25,56459
5093,1984,21,56942
5093,1985,16,56597
5093,1986,15,55955
5093,1987,26,55265
5093,1988,15,55043
5093,1989,18,54971
5093,1990,13,54652
5093,1991,14,54523
5093,1992,15,52515
5093,1993,15,48800
5093,1994,13,48830
5093,1995,12,48924
5093,1996,22,48971
5093,1997,20,49212
5093,1998,13,49545
5095,1979,10,13306
5095,1980,12,13175
5095,1981,11,12845
5095,1982,8,12789
5095,1983,10,12438
5095,1984,8,12087
5095,1985,8,11813
5095,1986,6,11490
5095,1987,7,11268
5095,1988,5,10905
5095,1991,11,10231
5097,1979,2,7083
5097,1980,3,7252
5097,1981,1,7050
5097,1983,5,7033
5097,1984,5,7124
5097,1985,1,7219
5097,1986,2,7174
5097,1987,2,7288
5097,1988,7,7257
5099,1979,6,10427
5099,1980,5,10232
5099,1981,6,10183
5099,1982,3,10126
5099,1983,5,10057
5099,1984,8,10005
5099,1985,4,9985
5099,1986,3,9909
5099,1987,5,9784
5101,1979,1,7344
5101,1980,1,7410
5101,1981,1,7320
5101,1983,3,7444
5101,1984,1,7411
5101,1985,1,7407
5101,1987,1,7357
5101,1988,2,7348
5103,1979,5,28672
5103,1980,12,28709
5103,1981,11,28792
5103,1982,13,28868
5103,1983,13,29189
5103,1984,27,29616
5103,1985,14,29826
5103,1986,11,29705
5103,1987,7,29538
5103,1988,16,29312
5103,1989,10,29164
5103,1990,11,28384
5103,1991,12,27763
5103,1992,10,27632
5103,1994,13,27367
5103,1995,14,26958
5103,1996,11,26819
5103,1997,13,26772
5103,1998,13,26745
5105,1979,5,7150
5105,1980,6,6896
5105,1981,3,6985
5105,1982,4,7051
5105,1983,1,7145
5105,1984,5,7249
5105,1985,7,7251
5105,1986,3,7391
5105,1987,2,7498
5107,1979,23,33744
5107,1980,25,33020
5107,1981,24,32434
5107,1982,11,31743
5107,1983,17,31139
5107,1984,24,30745
5107,1985,15,30436
5107,1986,24,29594
5107,1987,14,28546
5107,1988,13,27785
5107,1989,14,27304
5107,1990,10,26845
5107,1991,18,26208
5107,1995,13,26014
5107,1996,10,25887
5107,1997,14,25804
5107,1998,13,25458
5109,1979,1,9740
5109,1980,4,9702
5109,1981,5,9622
5109,1982,2,9437
5109,1984,4,9344
5109,1985,2,9357
5109,1986,5,9235
5109,1987,2,9320
5109,1988,2,9393
5111,1979,9,26333
5111,1980,12,25832
5111,1981,9,25363
5111,1982,8,24929
5111,1983,4,24656
5111,1984,7,24292
5111,1985,10,24201
5111,1986,8,24017
5111,1987,7,23883
5111,1988,8,23573
5111,1990,10,23008
5111,1993,11,23026
5113,1979,7,16021
5113,1980,5,15893
5113,1981,7,16063
5113,1982,2,15865
5113,1983,4,15929
5113,1984,8,15999
5113,1985,7,15862
5113,1986,1,15605
5113,1987,7,15586
5115,1979,9,36124
5115,1980,6,37183
5115,1981,12,38109
5115,1982,9,38371
5115,1983,5,38743
5115,1984,11,39376
5115,1985,15,40278
5115,1986,12,41008
5115,1987,13,41700
5115,1988,15,42174
5115,1996,14,48996
5115,1997,15,49408
5117,1979,3,9461
5117,1980,5,9541
5117,1981,5,9484
5117,1982,1,9476
5117,1983,5,9413
5117,1984,8,9286
5117,1985,5,9258
5117,1986,6,9189
5117,1987,2,9136
5117,1988,2,8991
5119,1979,97,321689
5119,1980,114,328386
5119,1981,123,329281
5119,1982,120,329809
5119,1983,84,330611
5119,1984,94,333202
5119,1985,92,335164
5119,1986,79,336418
5119,1987,70,337299
5119,1988,91,334383
5119,1989,70,334245
5119,1990,88,333230
5119,1991,71,335140
5119,1992,76,338240
5119,1993,77,340366
5119,1994,76,339415
5119,1995,84,338638
5119,1996,87,339933
5119,1997,80,338968
5119,1998,88,339751
5121,1979,2,15708
5121,1980,5,15784
5121,1981,4,15494
5121,1982,4,15222
5121,1983,6,15357
5121,1984,8,15148
5121,1985,3,15340
5121,1986,3,15212
5121,1987,3,15223
5121,1988,1,15141
5123,1979,15,29643
5123,1980,19,29433
5123,1981,13,29387
5123,1982,11,29397
5123,1983,12,29132
5123,1984,6,29053
5123,1985,16,28897
5123,1986,9,28728
5123,1987,11,28340
5123,1988,15,27660
5123,1991,10,26789
5123,1992,16,26816
5123,1994,11,27116
5123,1996,11,27827
5123,1997,13,28022
5125,1979,13,50086
5125,1980,13,51419
5125,1981,16,52127
5125,1982,12,52946
5125,1983,13,53470
5125,1984,7,54108
5125,1985,9,55100
5125,1986,13,56482
5125,1987,8,57998
5125,1988,6,59357
5125,1990,11,61415
5125,1991,10,62959
5125,1992,12,64580
5125,1993,11,66702
5125,1994,14,69170
5125,1995,12,71677
5125,1996,10,72852
5125,1997,23,74847
5125,1998,15,76407
5127,1979,2,8919
5127,1980,5,9063
5127,1981,8,9005
5127,1982,2,8913
5127,1983,2,8965
5127,1984,2,9021
5127,1985,1,9262
5127,1986,2,9381
5127,1987,4,9590
5127,1988,1,9575
5129,1980,4,8252
5129,1981,3,8080
5129,1983,2,8052
5129,1984,5,8001
5129,1985,1,7852
5129,1986,2,7836
5129,1987,1,7706
5129,1988,1,7487
5131,1979,25,89774
5131,1980,20,90364
5131,1981,23,90992
5131,1982,19,90283
5131,1983,19,90996
5131,1984,26,92057
5131,1985,15,92650
5131,1986,24,93000
5131,1987,12,93676
5131,1988,18,94052
5131,1989,22,94035
5131,1990,29,93480
5131,1991,28,95028
5131,1992,18,96703
5131,1993,20,98706
5131,1994,18,99671
5131,1995,23,101455
5131,1996,26,103074
5131,1997,22,104404
5131,1998,17,105008
5133,1979,2,13005
5133,1980,2,13237
5133,1981,9,13219
5133,1982,6,13077
5133,1983,7,13165
5133,1984,4,13145
5133,1985,2,13100
5133,1986,10,12818
5133,1987,5,12797
5133,1988,3,12550
5135,1979,4,13253
5135,1980,9,13558
5135,1981,5,13572
5135,1982,7,13202
5135,1983,8,13392
5135,1984,4,13312
5135,1985,7,13110
5135,1986,3,12941
5135,1987,6,12896
5135,1988,2,12712
5137,1980,2,8511
5137,1982,3,8539
5137,1983,3,8699
5137,1984,2,8679
5137,1985,3,8703
5137,1986,4,8814
5137,1987,3,8908
5137,1988,3,8886
5139,1979,23,47080
5139,1980,25,45569
5139,1981,24,45385
5139,1982,16,45367
5139,1983,13,45210
5139,1984,21,45239
5139,1985,27,45083
5139,1986,13,44667
5139,1987,16,44357
5139,1988,15,44058
5139,1989,13,43299
5139,1990,13,43234
5139,1991,23,43099
5139,1992,14,43191
5139,1993,15,43094
5139,1994,15,42885
5139,1995,16,42825
5139,1996,13,42602
5139,1998,14,42241
5141,1979,9,12442
5141,1980,4,12595
5141,1981,3,12511
5141,1982,4,12641
5141,1983,4,12755
5141,1984,7,12857
5141,1985,4,12868
5141,1986,3,12829
5141,1987,6,12866
5141,1988,5,12853
5143,1979,20,94281
5143,1980,22,96486
5143,1981,16,96955
5143,1982,18,97069
5143,1983,20,97635
5143,1984,17,98930
5143,1985,19,100467
5143,1986,19,101559
5143,1987,12,103109
5143,1988,18,104503
5143,1989,18,105955
5143,1990,19,107981
5143,1991,18,113130
5143,1992,18,116523
5143,1993,23,122298
5143,1994,14,127852
5143,1995,15,134302
5143,1996,15,139273
5143,1997,23,142638
5143,1998,19,144799
5145,1979,20,47483
5145,1980,23,48347
5145,1981,14,48628
5145,1982,21,48496
5145,1983,15,48684
5145,1984,9,49141
5145,1985,17,49018
5145,1986,13,49496
5145,1987,12,49754
5145,1988,12,49969
5145,1989,16,50634
5145,1990,17,51156
5145,1991,20,52386
5145,1992,12,53362
5145,1994,10,55809
5145,1995,21,57269
5145,1996,12,58801
5145,1997,25,59916
5145,1998,17,61549
5147,1979,6,10506
5147,1980,5,10493
5147,1981,2,10361
5147,1982,6,10193
5147,1983,2,9999
5147,1984,5,9831
5147,1985,5,9795
5147,1986,3,9561
5147,1988,6,9090
5149,1979,5,16340
5149,1980,12,15874
5149,1981,6,15904
5149,1982,7,15988
5149,1983,3,16419
5149,1984,4,16159
5149,1985,4,16291
5149,1986,6,16368
5149,1987,6,16463
5149,1988,4,16639
6001,1979,256,1055946
6001,1980,250,1061152
6001,1981,282,1081011
6001,1982,300,1094075
6001,1983,264,1112963
6001,1984,282,1130332
6001,1985,258,1147576
6001,1986,254,1164725
6001,1987,270,1178226
6001,1988,238,1199494
6001,1989,250,1218886
6001,1990,225,1224926
6001,1991,241,1259958
6001,1992,232,1272550
6001,1993,246,1277969
6001,1994,231,1279394
6001,1995,255,1282853
6001,1996,238,1293891
6001,1997,229,1314056
6001,1998,238,1338710
6003,1985,1,1129
6005,1979,4,17658
6005,1980,9,18322
6005,1981,4,19122
6005,1982,7,19434
6005,1983,7,19830
6005,1984,4,20516
6005,1985,4,21237
6005,1986,7,21896
6005,1987,9,22948
6005,1988,7,25255
6007,1979,40,130705
6007,1980,51,135843
6007,1981,44,139927
6007,1982,44,142869
6007,1983,31,144827
6007,1984,33,146841
6007,1985,33,150294
6007,1986,33,152341
6007,1987,40,155567
6007,1988,48,160030
6007,1989,37,164228
6007,1990,46,169199
6007,1991,39,173862
6007,1992,36,176374
6007,1993,43,178502
6007,1994,36,179901
6007,1995,30,181074
6007,1996,42,180932
6007,1997,36,182087
6007,1998,45,183790
6009,1979,6,18732
6009,1980,8,19608
6009,1981,6,20486
6009,1982,8,21515
6009,1983,2,22219
6009,1984,5,22764
6009,1985,7,23411
6009,1986,10,24290
6009,1987,8,25568
6009,1988,9,26524
6009,1992,10,33035
6009,1998,14,36638
6011,1979,5,12270
6011,1980,6,12140
6011,1981,4,12537
6011,1982,4,13170
6011,1983,2,13395
6011,1985,5,13969
6011,1986,6,14157
6011,1987,2,14219
6011,1988,4,14747
6013,1979,149,621619
6013,1980,132,634607
6013,1981,143,643799
6013,1982,119,654297
6013,1983,138,664240
6013,1984,143,671591
6013,1985,138,683479
6013,1986,124,696159
6013,1987,132,709722
6013,1988,152,728070
6013,1989,166,752104
6013,1990,131,769819
6013,1991,132,785641
6013,1992,98,800370
6013,1993,149,811531
6013,1994,130,819361
6013,1995,130,827917
6013,1996,161,837918
6013,1997,147,854968
6013,1998,134,872119
6015,1979,2,17240
6015,1980,6,17497
6015,1981,7,18028
6015,1982,5,17817
6015,1983,5,17899
6015,1984,2,17744
6015,1985,10,17862
6015,1986,5,18178
6015,1987,9,18590
6015,1988,7,19374
6015,1997,10,26827
6017,1979,17,78460
6017,1980,11,83516
6017,1981,13,86750
6017,1982,11,89383
6017,1983,11,90251
6017,1984,10,92020
6017,1985,15,95485
6017,1986,17,98661
6017,1987,16,102803
6017,1988,20,108323
6017,1989,10,114096
6017,1992,10,129741
6017,1993,15,133104
6017,1994,19,135283
6017,1995,14,137462
6017,1996,20,139379
6017,1997,19,141822
6017,1998,16,144315
6019,1979,113,487580
6019,1980,88,495874
6019,1981,110,509496
6019,1982,84,520788
6019,1983,91,533968
6019,1984,83,549213
6019,1985,84,560418
6019,1986,120,569147
6019,1987,113,583844
6019,1988,89,602082
6019,1989,88,624480
6019,1990,109,640581
6019,1991,105,662415
6019,1992,108,680381
6019,1993,104,696260
6019,1994,106,708234
6019,1995,79,716765
6019,1996,103,727603
6019,1997,120,736312
6019,1998,100,743239
6021,1979,9,19941
6021,1980,6,20278
6021,1981,3,20873
6021,1982,5,21125
6021,1983,3,21633
6021,1984,5,21573
6021,1985,7,21821
6021,1986,5,21837
6021,1987,7,21947
6021,1988,1,22460
6021,1995,10,24476
6023,1979,29,104001
6023,1980,29,104809
6023,1981,29,106391
6023,1982,29,105606
6023,1983,28,105222
6023,1984,24,105658
6023,1985,21,106282
6023,1986,20,106650
6023,1987,23,107586
6023,1988,27,109288
6023,1989,23,111424
6023,1990,12,113134
6023,1991,26,114911
6023,1992,27,116430
6023,1993,11,117405
6023,1994,18,117111
6023,1995,20,118886
6023,1996,23,118917
6023,1997,22,119721
6023,1998,25,119584
6025,1979,23,87789
6025,1980,21,89901
6025,1981,26,91975
6025,1982,18,93007
6025,1983,32,93990
6025,1984,17,94537
6025,1985,24,96110
6025,1986,19,95682
6025,1987,22,96942
6025,1988,21,98857
6025,1989,20,102210
6025,1990,20,105946
6025,1991,24,113236
6025,1992,21,119773
6025,1993,25,128398
6025,1994,24,129818
6025,1995,27,132321
6025,1996,26,133070
6025,1997,33,133472
6025,1998,23,134454
6027,1979,9,16777
6027,1980,9,16903
6027,1981,6,16933
6027,1982,4,17293
6027,1983,3,17294
6027,1984,6,17010
6027,1985,6,16824
6027,1986,6,16594
6027,1987,7,16500
6027,1988,2,16591
6029,1979,94,380985
6029,1980,90,390699
6029,1981,97,405786
6029,1982,85,419958
6029,1983,70,432140
6029,1984,80,443787
6029,1985,94,457839
6029,1986,71,469146
6029,1987,75,480248
6029,1988,78,493085
6029,1989,89,509328
6029,1990,85,524108
6029,1991,92,548020
6029,1992,76,568113
6029,1993,101,577080
6029,1994,100,591541
6029,1995,118,595974
6029,1996,105,601691
6029,1997,85,608927
6029,1998,88,617052
6031,1979,22,71321
6031,1980,18,71544
6031,1981,26,73895
6031,1982,13,75974
6031,1983,9,78817
6031,1984,21,80578
6031,1985,17,82645
6031,1986,14,83872
6031,1987,8,85538
6031,1988,17,91777
6031,1989,16,96858
6031,1990,17,98540
6031,1991,20,101029
6031,1992,15,104058
6031,1993,20,105753
6031,1994,16,108015
6031,1995,16,110086
