FIPS,Year,SubUseDisDeaths,Population
12061,1999,17,95255
12061,2000,17,96426
12061,2001,31,98492
12061,2002,28,100770
12061,2003,19,102728
12061,2004,26,106889
12061,2005,38,109917
12061,2006,40,112989
12061,2007,47,115750
12061,2008,48,117099
12063,2003,10,43109
12063,2006,11,45034
12063,2007,11,45040
12069,1999,19,180207
12069,2000,31,185193
12069,2001,42,196767
12069,2002,40,205915
12069,2003,42,215335
12069,2004,37,227667
12069,2005,41,239793
12069,2006,35,251778
12069,2007,36,259805
12069,2008,57,262675
12071,1999,84,381418
12071,2000,96,389340
12071,2001,108,408038
12071,2002,121,424511
12071,2003,128,441826
12071,2004,152,465046
12071,2005,142,495737
12071,2006,187,523095
12071,2007,158,544401
12071,2008,190,549667
12073,1999,33,226626
12073,2000,26,229995
12073,2001,34,232994
12073,2002,22,235689
12073,2003,33,240618
12073,2004,24,243992
12073,2005,44,247635
12073,2006,35,252439
12073,2007,26,257642
12073,2008,40,260028
12075,1999,10,31325
12075,2000,10,31834
12075,2001,11,32496
12075,2003,17,33761
12075,2005,11,35473
12075,2006,12,36555
12081,1999,43,226449
12081,2000,47,231377
12081,2001,53,239124
12081,2002,59,246395
12081,2003,79,252844
12081,2004,78,261515
12081,2005,75,271652
12081,2006,85,278530
12081,2007,101,281073
12081,2008,97,283111
12083,1999,29,227522
12083,2000,35,230717
12083,2001,36,234948
12083,2002,48,241224
12083,2003,71,248715
12083,2004,48,258792
12083,2005,61,270015
12083,2006,92,281593
12083,2007,73,290003
12083,2008,74,293575
12085,1999,12,108491
12085,2000,17,108904
12085,2001,41,111461
12085,2002,24,114109
12085,2003,42,117235
12085,2004,33,120129
12085,2005,52,122180
12085,2006,49,122158
12085,2007,50,123595
12085,2008,58,124233
12086,1999,222,2085406
12086,2000,252,2115067
12086,2001,261,2147326
12086,2002,238,2173522
12086,2003,223,2192074
12086,2004,247,2212015
12086,2005,265,2234248
12086,2006,270,2252563
12086,2007,264,2259446
12086,2008,260,2276972
12087,1999,41,75130
12087,2000,28,74720
12087,2001,32,74208
12087,2002,41,73884
12087,2003,42,73585
12087,2004,43,72733
12087,2005,33,71001
12087,2006,54,69236
12087,2007,51,68330
12087,2008,34,68129
12089,2000,10,54968
12089,2003,17,58782
12089,2004,19,60263
12089,2005,25,61949
12089,2006,15,63985
12089,2007,15,65950
12089,2008,25,67359
12091,1999,23,161377
12091,2000,20,162482
12091,2001,36,164226
12091,2002,38,167525
12091,2003,47,168596
12091,2004,47,173202
12091,2005,45,174498
12091,2006,55,174260
12091,2007,42,172611
12091,2008,47,171274
12093,2000,10,33470
12093,2002,10,34180
12093,2003,10,34505
12093,2004,12,35749
12093,2005,19,36387
12093,2006,20,36837
12093,2007,18,37006
12093,2008,21,37117
12095,1999,108,836003
12095,2000,101,855754
12095,2001,147,890482
12095,2002,137,913054
12095,2003,155,936624
12095,2004,153,968119
12095,2005,172,1008690
12095,2006,178,1038101
12095,2007,186,1054377
12095,2008,170,1068316
12097,1999,18,158569
12097,2000,21,163904
12097,2001,25,172878
12097,2002,19,181913
12097,2003,31,193544
12097,2004,21,206993
12097,2005,32,218181
12097,2006,40,231737
12097,2007,41,242970
12097,2008,40,250519
12099,1999,143,979125
12099,2000,172,991837
12099,2001,228,1017723
12099,2002,282,1045201
12099,2003,272,1069697
12099,2004,313,1100900
12099,2005,309,1124671
12099,2006,296,1131252
12099,2007,384,1132702
12099,2008,371,1140441
12101,1999,50,290455
12101,2000,66,297006
12101,2001,93,310185
12101,2002,90,322216
12101,2003,110,336160
12101,2004,142,354872
12101,2005,147,374970
12101,2006,166,393043
12101,2007,190,407736
12101,2008,209,415570
12103,1999,187,806027
12103,2000,185,810456
12103,2001,271,814998
12103,2002,249,817489
12103,2003,249,819231
12103,2004,307,822356
12103,2005,306,824140
12103,2006,365,821082
12103,2007,384,816859
12103,2008,415,815465
12105,1999,57,437824
12105,2000,67,443308
12105,2001,67,451612
12105,2002,92,459484
12105,2003,100,470053
12105,2004,108,483961
12105,2005,98,502695
12105,2006,111,523243
12105,2007,132,540431
12105,2008,148,548539
12107,2001,15,65096
12107,2003,16,66238
12107,2004,20,67115
12107,2005,23,67959
12107,2006,20,68778
12107,2007,21,69252
12107,2008,20,68978
12109,2000,15,114368
12109,2002,24,126053
12109,2003,19,132115
12109,2004,28,141097
12109,2005,24,149260
12109,2006,29,156926
12109,2007,34,163290
12109,2008,39,169208
12111,1999,36,170859
12111,2000,30,172648
12111,2001,49,177848
12111,2002,40,184465
12111,2003,53,192757
12111,2004,63,205367
12111,2005,51,218646
12111,2006,48,231494
12111,2007,79,242752
12111,2008,72,248380
12113,1999,18,111353
12113,2000,21,112895
12113,2001,26,116033
12113,2002,23,121901
12113,2003,30,125597
12113,2004,38,131039
12113,2005,33,134924
12113,2006,44,136582
12113,2007,28,139458
12113,2008,32,141631
12115,1999,54,270355
12115,2000,67,272954
12115,2001,93,279820
12115,2002,83,286049
12115,2003,102,292295
12115,2004,102,300927
12115,2005,118,310164
12115,2006,147,313753
12115,2007,133,317171
12115,2008,135,318212
12117,1999,27,343084
12117,2000,42,347735
12117,2001,50,356197
12117,2002,62,363931
12117,2003,60,368622
12117,2004,53,375169
12117,2005,68,386042
12117,2006,63,391986
12117,2007,78,391963
12117,2008,75,394296
12119,2002,16,52589
12119,2004,15,55918
12119,2005,11,59869
12119,2006,13,65851
12119,2007,12,70820
12119,2008,15,74249
12121,2002,10,33413
12121,2004,11,34661
12121,2007,10,37161
12121,2008,13,37501
12127,1999,75,391146
12127,2000,69,395549
12127,2001,82,402604
12127,2002,107,409201
12127,2003,113,416682
12127,2004,113,426975
12127,2005,152,436353
12127,2006,143,444835
12127,2007,135,449091
12127,2008,164,447032
12129,2003,11,24088
12129,2005,10,25634
12131,2000,10,38057
12131,2001,14,39793
12131,2002,15,41231
12131,2005,14,46404
12131,2006,25,48028
12131,2007,15,49199
12131,2008,13,50279
13013,2003,14,50280
13013,2004,11,53008
13013,2006,11,59147
13013,2007,11,62419
13013,2008,13,64924
13015,2000,13,73034
13015,2001,16,76888
13015,2002,15,79947
13015,2003,16,82512
13015,2004,18,84488
13015,2005,10,86855
13015,2006,14,89314
13015,2007,15,91901
13015,2008,21,94505
13021,1999,26,144827
13021,2000,21,144491
13021,2001,24,144116
13021,2002,31,144508
13021,2003,24,144244
13021,2004,24,144751
13021,2005,36,144647
13021,2006,17,145076
13021,2007,27,144895
13021,2008,16,145039
13045,2000,10,83343
13045,2001,17,87172
13045,2002,18,90085
13045,2003,13,93440
13045,2004,23,95778
13045,2005,24,98402
13045,2006,21,101507
13045,2007,28,104500
13045,2008,32,105668
13047,2003,15,54716
13047,2004,18,55941
13047,2005,15,56691
13047,2006,13,57916
13047,2007,10,59243
13047,2008,17,59853
13051,1999,30,217651
13051,2000,16,217982
13051,2001,33,220011
13051,2002,24,222314
13051,2003,25,223029
13051,2004,40,226527
13051,2005,28,227853
13051,2006,39,232584
13051,2007,51,237431
13051,2008,37,240719
13055,2008,13,24499
13057,1999,13,133609
13057,2000,14,138067
13057,2001,10,146999
13057,2002,15,154208
13057,2003,23,160698
13057,2004,23,167860
13057,2005,28,176388
13057,2006,20,186898
13057,2007,36,195852
13057,2008,31,201413
13059,1999,11,96185
13059,2001,12,99887
13059,2002,12,100606
13059,2003,12,102113
13059,2004,16,105522
13059,2006,14,107761
13059,2008,11,111353
13063,1999,14,224572
13063,2000,28,231152
13063,2001,27,239740
13063,2002,42,243135
13063,2003,28,246581
13063,2004,32,249296
13063,2005,34,250342
13063,2006,30,252545
13063,2007,29,254396
13063,2008,28,255923
13067,1999,52,571173
13067,2000,56,589794
13067,2001,55,604402
13067,2002,54,611651
13067,2003,65,614797
13067,2004,68,619776
13067,2005,69,625826
13067,2006,80,639841
13067,2007,79,647869
13067,2008,83,656289
13071,2006,15,41157
13073,2001,11,89314
13073,2005,16,102183
13073,2006,13,106394
13073,2007,13,110428
13073,2008,11,112740
13077,2000,12,86000
13077,2002,10,93702
13077,2004,17,100262
13077,2005,22,104304
13077,2006,11,109456
13077,2007,18,113710
13077,2008,14,117685
13089,1999,62,632626
13089,2000,57,641521
13089,2001,84,645883
13089,2002,90,644485
13089,2003,85,642442
13089,2004,83,640656
13089,2005,62,643181
13089,2006,66,650793
13089,2007,73,654985
13089,2008,74,659456
13095,1999,16,91203
13095,2000,16,91026
13095,2001,14,90852
13095,2002,19,90254
13095,2003,12,89800
13095,2004,16,89445
13095,2005,28,89336
13095,2006,21,89123
13095,2007,16,89242
13095,2008,16,89146
13097,2000,13,89344
13097,2002,13,95455
13097,2003,14,98709
13097,2004,13,104050
13097,2005,11,109930
13097,2006,22,116401
13097,2007,13,121941
13097,2008,13,125841
13103,2006,10,46236
13105,2008,11,18979
13111,2007,13,21243
13113,2003,10,93345
13113,2004,13,95070
13113,2005,10,97418
13113,2006,11,99260
13115,1999,11,83772
13115,2000,20,84678
13115,2001,22,85255
13115,2002,18,86652
13115,2003,13,87537
13115,2004,12,88024
13115,2005,26,88290
13115,2006,23,89085
13115,2007,23,89245
13115,2008,18,89811
13117,2001,14,105570
13117,2002,12,112632
13117,2004,14,126023
13117,2005,12,133622
13117,2006,23,142671
13117,2007,25,152194
13117,2008,18,161142
13121,1999,139,774119
13121,2000,146,782775
13121,2001,169,787253
13121,2002,135,782655
13121,2003,146,780330
13121,2004,151,777489
13121,2005,155,785903
13121,2006,160,811785
13121,2007,143,835353
13121,2008,181,854091
13123,2006,12,26180
13127,1999,11,62920
13127,2003,14,65718
13127,2005,19,67804
13127,2006,18,70029
13127,2007,19,71610
13127,2008,16,73019
13129,2003,12,46073
13135,1999,30,555077
13135,2000,45,575796
13135,2001,50,606433
13135,2002,48,627681
13135,2003,56,648380
13135,2004,49,671800
13135,2005,48,694188
13135,2006,71,722021
13135,2007,74,745027
13135,2008,69,760852
13139,1999,10,129216
13139,2000,17,133698
13139,2001,24,140234
13139,2002,26,143989
13139,2003,20,147163
13139,2004,31,149856
13139,2005,26,154092
13139,2006,29,159118
13139,2007,29,164733
13139,2008,29,169211
13143,2002,11,25169
13143,2007,14,26842
13147,2001,10,21400
13147,2008,11,23312
13151,2000,13,115879
13151,2001,14,127155
13151,2002,15,136481
13151,2003,14,146330
13151,2004,15,155275
13151,2005,18,164669
13151,2006,29,175077
13151,2007,19,183301
13151,2008,24,189027
13153,2000,16,106733
13153,2001,21,109150
13153,2002,16,111989
13153,2003,14,114813
13153,2004,12,118912
13153,2005,11,121282
13153,2006,13,123771
13153,2007,15,126900
13153,2008,17,129194
13157,2002,10,42958
13157,2003,13,44220
13157,2004,16,46274
13157,2006,11,51865
13157,2007,10,55096
13157,2008,12,56948
13175,2003,11,43285
13175,2004,10,43380
13175,2005,13,43815
13175,2008,12,45181
13179,2004,11,62175
13185,2001,12,88735
13185,2002,12,90173
13185,2004,16,92735
13185,2005,10,94361
13185,2006,11,96520
13195,2006,10,26051
13213,2005,10,38475
13213,2006,12,38877
13213,2007,10,38745
13213,2008,15,38446
13215,1999,19,176155
13215,2000,21,176646
13215,2001,23,176593
13215,2002,28,175248
13215,2003,29,171191
13215,2004,20,175079
13215,2005,16,176168
13215,2006,22,178921
13215,2007,21,174462
13215,2008,25,174408
13217,2003,14,72777
13217,2004,15,77583
13217,2005,13,82441
13217,2006,19,87242
13217,2007,15,92174
13223,2002,11,92435
13223,2003,11,98113
13223,2004,15,104016
13223,2005,13,110514
13223,2006,30,119681
13223,2007,27,128000
13223,2008,25,133683
13233,2004,13,37309
13233,2005,12,37616
13233,2007,12,38523
13245,1999,20,189891
13245,2000,12,190202
13245,2001,18,189873
13245,2002,36,189296
13245,2003,33,187814
13245,2004,33,187859
13245,2005,31,186588
13245,2006,46,187067
13245,2007,34,186978
13245,2008,41,188725
13247,2002,14,70201
13247,2003,15,71807
13247,2005,10,74823
13247,2006,17,76503
13247,2007,13,78674
13255,2001,12,55790
13255,2004,16,57238
13255,2006,10,58585
13255,2008,14,60309
13257,2007,10,23790
13275,2001,10,39858
13285,2000,13,55199
13285,2003,17,57236
13285,2004,13,58457
13285,2005,11,59594
13285,2006,16,60247
13293,2007,12,25534
13295,1999,10,57216
13295,2005,20,61145
13295,2006,10,62185
13295,2007,14,63143
13295,2008,14,63782
13297,2001,11,61101
13297,2002,10,63264
13297,2003,11,65211
13297,2006,11,73515
13297,2007,10,76702
13297,2008,13,78724
13299,2005,11,32394
13299,2008,13,33362
13305,2003,11,26545
13305,2005,11,27151
13305,2007,11,27931
13313,1999,11,78800
13313,2001,10,82574
13313,2002,10,84177
13313,2003,11,85575
13313,2004,16,87738
13313,2005,18,89948
13313,2006,16,92064
13313,2007,20,94211
13313,2008,19,95972
15001,1999,29,138041
15001,2000,18,139481
15001,2001,20,142101
15001,2002,21,144583
15001,2003,26,148162
15001,2004,27,152280
15001,2005,32,157338
15001,2006,26,162401
15001,2007,32,166390
15001,2008,40,170030
15003,1999,64,825428
15003,2000,64,820893
15003,2001,79,825072
15003,2002,87,830838
15003,2003,90,832884
15003,2004,130,844955
15003,2005,132,853255
15003,2006,127,860908
15003,2007,148,858542
15003,2008,122,865774
15007,2004,11,57715
15007,2006,12,58986
15007,2007,13,59964
15007,2008,12,61080
15009,1999,15,119297
15009,2000,11,121180
15009,2004,13,132843
15009,2005,17,135446
15009,2006,13,137716
15009,2007,17,140046
15009,2008,17,143166
16001,1999,37,281054
16001,2000,34,287416
16001,2001,53,299895
16001,2002,48,307171
16001,2003,47,312543
16001,2004,48,319578
16001,2005,52,332697
16001,2006,59,346786
16001,2007,73,358216
16001,2008,85,365230
16005,1999,10,71859
16005,2000,18,71851
16005,2001,15,72528
16005,2002,20,72694
16005,2003,15,72540
16005,2004,19,73071
16005,2005,23,73626
16005,2006,19,74665
16005,2007,13,75402
16005,2008,23,76516
16011,2003,10,40545
16011,2007,13,41666
16017,1999,10,34260
16017,2005,11,37200
16017,2007,12,38274
16017,2008,13,38426
16019,1999,11,77746
16019,2001,13,79828
16019,2002,28,80857
16019,2003,16,82548
16019,2004,12,85103
16019,2005,15,87100
16019,2006,15,89972
16019,2007,20,92975
16019,2008,28,95814
16027,1999,10,119539
16027,2001,14,131784
16027,2002,20,137611
16027,2003,15,143685
16027,2004,20,149308
16027,2005,21,155849
16027,2006,19,163923
16027,2007,23,171304
16027,2008,24,176570
16055,2000,19,102467
16055,2001,20,105035
16055,2002,16,106869
16055,2003,18,109488
16055,2004,20,113781
16055,2005,20,118481
16055,2006,34,121753
16055,2007,20,124760
16055,2008,31,127300
16069,2000,10,34228
16069,2003,11,34418
16069,2004,10,34556
16069,2005,10,34758
16069,2006,11,35075
16079,2002,10,11916
16083,2001,16,59761
16083,2002,10,60703
16083,2006,14,67056
16083,2007,18,68800
16083,2008,10,70137
17001,2007,11,60631
17007,2008,10,51690
17019,1999,17,170424
17019,2001,20,173362
17019,2002,15,175430
17019,2003,23,178110
17019,2004,26,179575
17019,2005,26,181508
17019,2006,18,184445
17019,2007,20,187136
17019,2008,23,187905
17031,1999,886,5066343
17031,2000,850,5075104
17031,2001,802,5057700
17031,2002,810,5026061
17031,2003,695,4990737
17031,2004,759,4948560
17031,2005,768,4903825
17031,2006,1031,4865578
17031,2007,795,4855378
17031,2008,843,4865198
17037,2002,10,87486
17043,1999,60,855848
17043,2000,74,860925
17043,2001,85,866906
17043,2002,96,868526
17043,2003,92,867897
17043,2004,88,867359
17043,2005,79,864289
17043,2006,97,861058
17043,2007,96,859302
17043,2008,114,861437
17063,2004,12,39080
17063,2006,10,44129
17063,2008,13,46730
17077,2008,11,56220
17081,2007,10,36421
17089,1999,42,380504
17089,2000,40,388009
17089,2001,55,407257
17089,2002,52,423279
17089,2003,34,436394
17089,2004,48,448933
17089,2005,66,456854
17089,2006,62,465799
17089,2007,52,475791
17089,2008,58,483924
17091,1999,17,97145
17091,2001,14,97909
17091,2002,15,98301
17091,2003,11,99028
17091,2004,17,99924
17091,2005,18,100899
17091,2006,13,102602
17091,2007,12,104284
17091,2008,21,105387
17093,2007,11,97905
17093,2008,20,105466
17097,1999,51,609093
17097,2000,57,619992
17097,2001,80,633274
17097,2002,71,641182
17097,2003,70,641370
17097,2004,73,649323
17097,2005,81,654928
17097,2006,88,659394
17097,2007,100,661809
17097,2008,122,665543
17099,1999,12,102135
17099,2000,10,102028
17099,2001,17,102518
17099,2002,10,102289
17099,2003,17,101716
17099,2004,20,102572
17099,2005,37,102987
17099,2006,30,103632
17099,2007,29,104253
17099,2008,31,104699
17105,2006,11,35784
17105,2008,12,35932
17111,1999,24,246024
17111,2000,25,250515
17111,2001,21,257738
17111,2002,27,264345
17111,2003,26,271209
17111,2004,26,276989
17111,2005,31,282857
17111,2006,31,288494
17111,2007,37,292721
17111,2008,51,294716
17113,2001,16,145401
17113,2002,16,148418
17113,2003,12,150147
17113,2004,16,151360
17113,2005,19,152394
17113,2006,16,154840
17113,2007,20,156999
17113,2008,30,158515
17115,1999,15,106761
17115,2001,14,105077
17115,2003,13,102726
17115,2004,13,102262
17115,2005,11,102151
17115,2007,18,101741
17115,2008,11,101565
17119,1999,25,241217
17119,2000,23,241284
17119,2001,32,242505
17119,2002,33,243211
17119,2003,31,244381
17119,2004,46,245519
17119,2005,35,246387
17119,2006,49,247602
17119,2007,57,248800
17119,2008,56,249654
17143,1999,22,170994
17143,2000,17,170353
17143,2001,21,169183
17143,2002,18,169503
17143,2003,23,169142
17143,2004,23,169532
17143,2005,30,169873
17143,2006,36,170517
17143,2007,23,171214
17143,2008,42,172061
17161,1999,16,138829
17161,2000,11,138182
17161,2002,10,136966
17161,2003,11,135953
17161,2004,16,135729
17161,2005,22,135464
17161,2006,14,135388
17161,2007,23,136178
17161,2008,26,135723
17163,1999,28,240405
17163,2000,32,240222
17163,2001,26,240513
17163,2002,30,241694
17163,2003,21,242051
17163,2004,32,243790
17163,2005,25,244685
17163,2006,35,246785
17163,2007,30,248211
17163,2008,44,249893
17165,2005,10,23276
17167,1999,16,176360
17167,2000,15,176344
17167,2001,15,177138
17167,2002,17,177845
17167,2003,11,178273
17167,2004,27,178773
17167,2005,25,179389
17167,2006,27,180248
17167,2007,40,180925
17167,2008,33,182035
17179,1999,11,119757
17179,2000,10,119623
17179,2001,11,119490
17179,2002,14,119495
17179,2003,11,119439
17179,2004,24,120152
17179,2005,17,121008
17179,2006,20,121882
17179,2007,20,122968
17179,2008,30,123584
17183,1999,11,77744
17183,2001,10,77032
17183,2002,10,76716
17183,2003,14,76415
17183,2004,13,76442
17183,2006,13,76238
17183,2007,17,75857
17183,2008,17,75605
17195,2008,13,53700
